1000 outputs of genrand64_int64()
0.468720476876326 0.483822819722667 0.656844882984613 0.234655397380955 0.411771859160358 
0.839722376306758 0.242591933009891 0.670421576029557 0.648831004203931 0.431156047099173 
0.923329247898431 0.107800580775274 0.338619273885750 0.076316742370978 0.170315182899745 
0.043490476967652 0.478824799832532 0.447721876274152 0.046936921608361 0.972522344339452 
0.285676203225046 0.661961243630637 0.810783927373494 0.665789773845482 0.404497412599119 
0.018324163755329 0.421381761952493 0.416853547799054 0.049105364754777 0.015646221768735 
0.672864855971497 0.282320870573671 0.968678806721899 0.934889022537885 0.905929486777715 
0.959575674892434 0.668198952482869 0.038678089101275 0.360464822915687 0.636873819000499 
0.191345825774196 0.387449679879476 0.812421013517953 0.951429536278802 0.755882559151037 
0.366463485891876 0.608203674969378 0.603137600981554 0.443695190621619 0.754719490756186 
0.536421307956820 0.304589496728605 0.037981407507137 0.484526618260183 0.815114803107841 
0.857336865854928 0.921450292075590 0.712639354938941 0.790085997439121 0.437211180686669 
0.920973613346170 0.607915413414184 0.213628506424326 0.672691015838113 0.266674611067880 
0.009060866498833 0.526788560985829 0.602852936960509 0.487863787562210 0.599583964743103 
0.162893525239874 0.501668587501742 0.846637843719152 0.524219692446957 0.540194132650143 
0.686547568537743 0.176564439762675 0.180504756509131 0.948469388884537 0.381732424326479 
0.411601829561447 0.145737173971867 0.939601745704526 0.079549124776175 0.087376454847153 
0.306641782007082 0.979035590151705 0.304005103942701 0.910811827559162 0.869553043743997 
0.117740009567326 0.791506656375959 0.339427638035568 0.845136418441406 0.819769638583679 
0.798356429832875 0.883141340774423 0.297688812812122 0.509386975121889 0.268976268481748 
0.151002301203908 0.996663370419886 0.249379504933617 0.129956971884692 0.641527845250989 
0.934434586612791 0.085983720580037 0.027821516480529 0.722837711544623 0.710414595893387 
0.599470704849600 0.811214376191382 0.028043331282096 0.539149965938456 0.815248818037063 
0.508669036529762 0.880083700914834 0.064076915735465 0.769610366280613 0.833594433623601 
0.719519245874827 0.278293297355058 0.733752393493984 0.926208136122595 0.692428409412351 
0.716242610151268 0.040200345947864 0.033602136428565 0.510630676842458 0.301571833620871 
0.662158259123853 0.290469513152578 0.513478701658233 0.930792016747587 0.376881934481884 
0.761715927299700 0.804560765565565 0.459909044275276 0.382133003156870 0.425531199792205 
0.916086536149345 0.116740666560142 0.873835911698935 0.119790481219996 0.385657608121304 
0.677752595148911 0.224839214530746 0.270695732680795 0.673439083097461 0.205479048789765 
0.190249721147582 0.655080411112015 0.142295106039950 0.153290567781715 0.189982472826230 
0.095922706956944 0.509765103089367 0.857531776281638 0.942181682742598 0.701553895011251 
0.492107925848169 0.458249951350803 0.647312434564790 0.496764769835399 0.619226226979557 
0.207939259115877 0.412670061020909 0.089228890541925 0.623104154154673 0.734917649577341 
0.873178659607600 0.459492912075327 0.398579314811439 0.545497674619304 0.651753164577576 
0.936273825938079 0.894303116534960 0.075504644855354 0.707422046550178 0.813332343608086 
0.352049283486272 0.567458071324040 0.504687876086782 0.362907817811692 0.046875516584221 
0.890158433189157 0.872083618940180 0.273946566365575 0.863702477924941 0.173783315089343 
0.123153829080630 0.787682652867655 0.967828680652253 0.284798982399907 0.405189205567660 
0.869827073881028 0.152666008703192 0.858534717251889 0.245107355118606 0.481218309668563 
0.820128458701842 0.777176207495180 0.922489740598857 0.368161147010274 0.081820721081099 
0.198824987097453 0.014080620241375 0.237573501542466 0.959461217770223 0.952562729139356 
0.013584043995080 0.326960614016222 0.726433387504758 0.180631400528561 0.599440121660076 
0.996428561118428 0.393421898293384 0.579299966712567 0.588784890069699 0.994962454764443 
0.008070726678599 0.940662841548327 0.943614882826716 0.896289693702229 0.274415028104359 
0.084218673845352 0.494583543018988 0.130060066603801 0.150005633772282 0.781190239403900 
0.835290601196390 0.984801522882742 0.756488709884886 0.965105353815160 0.240982237732958 
0.013952992726963 0.346229625693872 0.136803645803792 0.998883666324963 0.421543200368597 
0.790694084645979 0.373936516527506 0.292274361174618 0.927228427465917 0.497684627707101 
0.914655525400570 0.406422914299410 0.785595106249318 0.203260010427347 0.331636320904724 
0.134415537838177 0.989274777424047 0.024908741578408 0.235592157908421 0.360370416666696 
0.601689735276177 0.246449134937618 0.908318997871309 0.240180367574727 0.108313650799038 
0.047244300192348 0.492142160381124 0.167166055403710 0.239359897451890 0.109786231617759 
0.057395612630386 0.019010910344368 0.817642600655455 0.522393713171282 0.301831550774794 
0.677325731272031 0.328557373567726 0.679497613016683 0.231101068237308 0.982209549003823 
0.782171847330078 0.802110817694040 0.189753280245476 0.667128646625069 0.955107396547070 
0.501927221908820 0.073850819198519 0.083912161052399 0.982348163809245 0.685182616660682 
0.401244565360147 0.202007613296961 0.119247741340596 0.841516242442822 0.262211902207485 
0.484826848382622 0.145492402786103 0.443224821518454 0.004818632943707 0.916385213229210 
0.254916414887039 0.343161764082386 0.835526089106509 0.997545644574583 0.549496369054276 
0.798748998927615 0.871919319920016 0.698871214714128 0.765403284854252 0.963596732858682 
0.679525749451568 0.509825747960401 0.118716441035310 0.925006483037293 0.553141089214876 
0.742643043503084 0.702832801810896 0.361501481760238 0.370292907542547 0.167270826984779 
0.946266545726593 0.031142268500497 0.911493438483416 0.447322741777765 0.627523720521782 
0.388533877299744 0.537992124566967 0.898144659367865 0.862386683126720 0.239906500342019 
0.763243972455213 0.594817055564580 0.871562737740605 0.783825298391694 0.215275648040923 
0.896486729176876 0.683642775143391 0.002940914546933 0.672992641456700 0.087171347017634 
0.186578109282888 0.239187422761453 0.625912269983488 0.378720544344844 0.707085775623516 
0.992653522805519 0.884096956167493 0.434683338092209 0.374964455677215 0.538021822395032 
0.268964839075642 0.151344032832665 0.084767843841732 0.595888780472574 0.181708598585069 
0.566011105554955 0.659691231469641 0.390609016796680 0.828531170450310 0.053087139805534 
0.711138237329321 0.420359796701203 0.924709936235872 0.697955597679543 0.900020715224489 
0.824401036262429 0.566470152133828 0.803860808140624 0.844087282138514 0.031972639175358 
0.479729507361849 0.055259365425329 0.468737618089376 0.903204487045516 0.146337243396505 
0.820955176394574 0.453679594987328 0.016622887777075 0.843607281991902 0.635679519245617 
0.579024053839809 0.466786276821867 0.491729168705816 0.369173257619763 0.635471783322333 
0.648587173763314 0.089890030252395 0.990494579513555 0.718237837522700 0.071297690276414 
0.782783772594364 0.091949040445638 0.091433390917879 0.139738671325094 0.556623580434979 
0.199090132794496 0.075307676968309 0.075858528232104 0.431741526503874 0.754091055076094 
0.730597065991691 0.624012483863411 0.507448086566733 0.990474731234415 0.565453998880280 
0.585401173121390 0.737868851598005 0.775748087472810 0.129038694998022 0.924531840589774 
0.754274669120474 0.287769351076532 0.906330907052642 0.693375859738736 0.225002288195718 
0.018021052637964 0.116831458053113 0.442724467389362 0.335320415667770 0.272175204946323 
0.353466961601219 0.773769206598969 0.280450908395933 0.804238246347315 0.272471727039147 
0.995257243822309 0.805090873681945 0.805134439204475 0.916162946418008 0.492701424392727 
0.165171254393099 0.621029691236136 0.354420515831232 0.401040445321723 0.282013498762038 
0.644946698895115 0.180052669013938 0.162545361861326 0.539699495085078 0.128307825861101 
0.155120736487012 0.790932318930754 0.306224055516154 0.329304538020287 0.331003075301271 
0.160333887001458 0.518679599998150 0.669831614854492 0.201799291186703 0.973496646772633 
0.515364316838565 0.026029732508418 0.338805885302150 0.688085724619287 0.512518148745605 
0.019635622137507 0.254485541523675 0.081740182132513 0.559200657503713 0.995522128594056 
0.298954540330664 0.824488967409272 0.363790461076062 0.171720555012918 0.973968242752536 
0.359827871461995 0.065947381953470 0.882461062865429 0.083491894512731 0.794039934698351 
0.759258825968498 0.899328873878333 0.931409370310079 0.921815749284213 0.992849204594917 
0.935190739480925 0.978287833186014 0.025503871557914 0.248428813573240 0.230259201471193 
0.884394124770970 0.037505573209108 0.623688937092322 0.436926307524569 0.979209351495167 
0.030625652243008 0.226407909077497 0.666258699207988 0.847886129485807 0.208509186640285 
0.328513888498725 0.948217157272065 0.807545331604471 0.137091655162185 0.509765346324567 
0.409578767464964 0.125572678546283 0.442024313431028 0.124788631753250 0.877343327372212 
0.713727944665002 0.345631950235842 0.378364057554402 0.298839559237062 0.908442609928443 
0.396889197658228 0.601184047674182 0.812593737555967 0.605194690344122 0.460085428522935 
0.539206840807334 0.365346363099211 0.497315191121922 0.897953241168302 0.351882285221167 
0.260882788016228 0.256985894054808 0.188987502588548 0.167096287914338 0.976400894241416 
0.879647364291546 0.372722338315750 0.088959297952883 0.571813332334683 0.096275438548366 
0.633342852659256 0.621427038016583 0.511197122538359 0.401426065873257 0.838545307608474 
0.504433615842987 0.826310388900893 0.411548290699215 0.373770702576246 0.942112322538210 
0.764722966916155 0.480775052645283 0.313028873119377 0.862206585149971 0.986994212047761 
0.725567561100528 0.992683678839531 0.067090755785483 0.783611966757210 0.433700512991118 
0.523303065860087 0.246010416272371 0.214037172976815 0.515346148150885 0.013616387439619 
0.568987498343062 0.301715999990836 0.884437380400476 0.675355600397739 0.118278656609629 
0.186325785988594 0.095031394212153 0.837639249305052 0.257968328537964 0.895633521342646 
0.113383298750392 0.201159408865064 0.147178309255509 0.830391564730609 0.797601189588533 
0.588696612870720 0.196008701371157 0.096595723325538 0.395549212330365 0.445958846373746 
0.870914128090068 0.797466620628887 0.030594688786542 0.981777304153757 0.375582530636231 
0.903670890160501 0.651228981256544 0.827315732921843 0.897588187243374 0.551249947751100 
0.473068262458089 0.547431592375967 0.098295501239281 0.688769574721737 0.238835614755294 
0.458943738222647 0.276660496177733 0.405063590073526 0.729970068333748 0.048133856917616 
0.646147002530437 0.952033049478302 0.310475461349225 0.664135202943731 0.435587324028552 
0.100615630080500 0.633009412120194 0.564698121336764 0.428840465825958 0.156092348047257 
0.737955437683084 0.881265036706982 0.605715348791581 0.447067458110895 0.720665913085723 
0.880178023195815 0.622007022290582 0.406965567997781 0.276976141352233 0.683759297560780 
0.080371263500986 0.453524376504415 0.820494413910750 0.583618365050449 0.743361632487117 
0.895537186055532 0.568565831604755 0.241916881999544 0.030591945935846 0.620632682600260 
0.665762803553076 0.413141161351207 0.319445775745160 0.553125357545806 0.995215896876613 
0.035513188050077 0.522002904512251 0.180745695177714 0.894123431934696 0.552333524150511 
0.570737128582161 0.805293647232187 0.295279355793117 0.874995379146182 0.642862303471049 
0.649280720074047 0.124726443618298 0.027736360968890 0.296438055568246 0.661813869052317 
0.078008887002755 0.647106749738019 0.697809261410091 0.418919117828633 0.856810778036086 
0.944899951082832 0.804422145365339 0.392643871664885 0.145036886188187 0.906949557837580 
0.951428610571743 0.487051559394897 0.683294041213399 0.453957842320086 0.574883322941165 
