1000 outputs of genrand64_int64()
11825336211966516891 17408339129540973645  4010779609318130739 13945988028355029823 12298664511306826907 
 6385120960840355905 13919711023140220185 14401731030433918555 15195223953198190016 14784767147930758254 
 6249179729891803659  3064951801540807881  7395307685925734466  6281678968330975389  4926956091892564644 
 5840229111636208650 10354262738029248634  7400425925539942392  3382197344686818269  3652675223475159082 
14366770612570980640  4420224078312514397  9049097373301161173 15960326060885051013 18138085051529014201 
   51531236297331635 13655513714198559351  3471639287725931984 17395565842981036818  6935574089211405106 
13978558737523508426 12418690403679129734 17458629831046071851  9067728758150154982   122609876496625872 
14557271976464914076  9577894453634073633  6468501318900647222  3669431797722210260  1938360340524337994 
11646159641812085986 14364186079009567539 10189681318178363771 13951133580105115361  2952794973601414261 
 1322394211556570051  2747435059218573125  6774993659942575140 14933020220543584513  5240652066477420678 
 8293024818282295501  1904559753169486595 10272496977353813518  5007700586118678148  1361049221384382824 
 6186723163949249636  8912770266441066409 13938959352955494752  8824993866544590332  2097340186087900091 
16961512787346978745 13824794646549475117 16868071155356333649 15886410303980722424  2298889752276123985 
16922308771049500463 17898946906513009918   878411392248893344 15805342850704398814 13448022583470550341 
11265497000353107074 10452142717332795880   365789921841169395 14331768633432002238  9551523955483437906 
 9183200738147835409  5881133582540668264  3469059256918872301 12683072233822485042 13129594639775511465 
 8713691949857236788  3747765199906451748 13666568817180619264  5102099194058872240 15452765063708849608 
 5778430611777581821 15435239089710116235 14826580202051854323  3629132925317874892 12530056109427994612 
10866077982443714452 18359552075943406953 10322080310244302807 12327648962999430715 12188833996613178115 
 1921660335049943912  7706916851719327245  9978192671355140912 14548039775939003358 17145768587665650932 
 5886968705361768248  5120697528504337432 15837105641543140003 14433608173822177153  5908179903982099776 
16847199634015306872  4804696553229112045   857535625465765858  2573517102859701722 10328366144510743480 
14239932882012181340  5276256109677858257  2345563683539453955   708959096235896766  1539707219729893051 
  235317407777820876  5599839696441968776 16988967483934175259 15301861577855026016 13484842884923629810 
13367454338480708427    34775147461858840  7502780587999736435  5528280615514406233 15986005835103411587 
17933998013386447505  4971607474225639362 11127559676467600921  6715089835061653019 10254055851603174149 
 2972515479464202815  3704173769574714430 12052135360081844967  8262848667263258002  2821712332838079603 
12149758589275304562 16279255775463807664 12203128930179672677  1196177883725468347   949585856828306588 
11587500495563962918  2459337291239459607 16081837057808359522  4139912762269569996 14786837783222127720 
11736516690985268409 17773471183260991773  4598951203164694062  6954284285166895906  9994646567241560992 
 4968776613520504836  3328352241562791513  5385525817932469633  6713780047378314185 17979726516078629408 
14621499914616982929 11069550358790791514 12486448368629119377 12114699158193194834 13410025435745143624 
 8951903596392002661 13220659908035677721  8530652809978209478  8565948669846217590   660500408958559736 
  466408738259790829  8306502622026242318  4110968625103498066 15094816945822373847 13247980196317734285 
 6695523495397739988  3674024726736116144  2625779305366379102  3245805423683895543 16369854230390001273 
13697878178174480846  9048749331735007996  3246096246858169913  9077506880911764286  9600006418748310088 
 2683349644878709696  6673348634238441620  2070821501276923856  8534585000446725928 17213937169143206928 
17666760133136595121  5569254559116521198  6445681189894632107 10451079925443754023   870112275852163470 
13717172667064712740 16275649410758117675 14932143591205268742 14881240316075657338  6647901063457734999 
 2763941438217128116 13371573626209103129 15202131194893917880  4614049054013527273  4233913728339426513 
 3739111505863361197 16911619460400305762  1628904228765238282 18169622749621626271  1107788598665947991 
 2498544173990235618 18196554648021336415  4331690053893292427  5667556775540724486  8976468639830663222 
18006547144634930759 16046371535885790235  2822097657162187069 13400002644682102950  1116472781539643185 
14692515622245227686  1918092404929867751  8250520054482922264  4174432166092261787  3769157696753309753 
 6052224918899641124 15876055394746764699 13818994529668194898  6554182566660389296 12191141653546533388 
 8976172059989046647 13822343785565158355 15115028992605968809 15553241083074949480  5198996033919552474 
 1754575383862233165   914703743147400254  4706897756873239940 11906453935335738376   488457468444552560 
12216425546116206718 17653446189499242617   648339752056522338 10904316034734469560  4920953301963128120 
15419079369707888903  1050638443762007047 16181170790553732380 15193720346534800817  7519680923855726376 
 9403286670566108966  1030910189666495585 14563719995755236806 14463212978915514562  4724636332229372033 
 2654164769193169838 12481338278817759672 10358713443840047051 17646294834620430854   768804183605101582 
 3096105719880113745 13733801244340028224  7965700935217630008  5822218517865533875  2271220400214251562 
 2003980113719964081  4474427728626944612 18091721048701379780 17592514373484656578 17177838165036821967 
 4094837209828698718  8236716047718422741 14137672096953359970 13822011967752189552 11561895539084936210 
 4767603468241373842 16170865743960590572 11046509525257387517 12725990699255334413  9475233901809501876 
  908906195299075021 13933333679435364657 14172654272436408442  6327359695138295486 13991815937777710822 
 5604658992559332798 14579135837643117064  2030326492527145961  1657082266023655119 14097712923082216080 
 8771907643101060750 15264355793674448220 10185325769906586369  5038148648345606340 10682807996611690744 
14648541938706929353  7233004485534449393 15328934765514668875 11102557647728035414  6527368425368223813 
12329484988802341395  5707278025378076737 17265802763914869211 18294643830123404500  5110744563776557846 
 7516438230157576164  9026062620669630732  1192402748202641560  9017432626444742916 10612153389611791783 
 1849539985616183280  5364941587912536151  6359794363232360663  8409606153411931092 13540572218002805343 
 8050184538975206969  8363122751551717197  2735241116246512115  8784113818907519544  3900345531961016735 
 5923544876798647748  7553776202864109494  6246092991526009366  4673675048795832507 10705322389219213149 
  517714227082571795  6777593923691935421  9373800677726281538 12708134659776510757   838095403779806421 
11548650194615721139  9819886117061226320 17098892764484706982   108194002949432824 11602433060523834396 
12259636792825616923 10803800473375645441  2079387018704859161 17200688218113269944 13480453690811053845 
 6278257244764749178  1682575815802176527  2469040203394147202 14989947324804612370  1947810980417625962 
16358163151061045835  5854130020405252093  4154078538950231245 18367848485697487706  6449208358632557258 
11398268586736601611  1306192986768566276 11302130175242117515  6330142886992982638 11746263163350319044 
 1773839963534263698  8539281137202746518  6414476463743994743  5842378491693976723 17129131593281098449 
14154254207809319753  2119217291224346990  7809277985410666191 11899893612697229345  2458136558530971782 
12420777907570290319 14876814893612710055  9780759675414029828 14201407212871756431   354545440005800056 
15950225919807820328  8459304729853236163 16750008549836897702  2591408016457350908 10859194645349483009 
 8833666446284781255  2427044614218102478 16587167780195828197  5475985510945823504  5078912249752563530 
 8073304244271844680  1153277699884443057  2096526069584678693  4510870395542065848 12539640624937512842 
 5429149292233980937  7438845644331829680  8164558333248783885 15453706874826395484 15295928524943820525 
 1579849414566190871 16649447904820715839 15725403428649346855 11137850027773039874 11558218433812871499 
16135039570735044389 12339472561941497640   995981410098118945  2460972547304345889 13800997646460407716 
 2100074064472124221 13117512682168781429 15555045140900888207 11456028142194908841 18034680977360103291 
 1693522338095429706 13443995070746705175  3889811666944217714 16981447245070376791  6903448320727144060 
18198841277008314274 16671871290215311943  4988621310422138871 14826477757147945025  6058687799707866739 
13729706025518657998  3149265183202168134 16469137569945768249  4838085547540707966  1363103021035169560 
 5986037385420005725 15146248349444113030 13632918701797220035  1236287813461100888  3315757119014450344 
18008644621933237582 15408963390254062422 12297576737318001474 16563053307222545908  4888849580154971193 
 4380854971624113602  9465062963012105931  1391673022343528063   321677269574272592 13652758329645749916 
13667019689096016587  8999794558835381670 11009073188908751939 12841236158053932834  8720282243042340064 
18151211197067583815 14806921583888937496  4974017581720645810   413178331603842344  2325808180784163656 
14462651916521022366  9030515226549714236  5946378202445601998 12155093397243695746 11178262282585195542 
 1922989426666405255 18227123503392646262  2566850342089954970 15980431488147435027   161594753605321109 
 4868009597494013276 16409471353338136744 10575273655447279118 15520948976053319216  3698558130215201472 
17645671917120580952 17242167683175608003  6633684520767528299 15467567502910919414   276531892589611661 
 4916971391150207806 11800106547161730258  2641962526172481010 10453626230432119921  8998272066047808566 
 5861558452845978105 12081255099860715617  9198000533219743785 14084604995523530045 17022909860477690803 
15294739964204520927 14214851898999642387 18095739894795793966  3030387553449177755  6180478644945436281 
 1986830212959833012  1082439365272235000 18043161194232060896 13582028712764982625  6012755113527287810 
15089654554921922064  4692735619044339152  6210252806218265891 11008368093741969276  1180642354313106381 
17896059794157964585 17665070377330608361 15510127592166679388 13491544273220225086  3593406758321571712 
  123685461976028529  6992568935628544347  3594722207315730553 14846664829056714398 18416908617389562327 
 1983166639870937049  7777298577735833538 11528176488948699705  5260143506855559818  5519213416360421025 
 5417508967578870778 16790759477889915592  3936545969355241979  9793861295055113463  4763571759567276317 
14923039570287699348  1994512652490861535 13320095079820047011 12610860506725917705 13411700998436800913 
 3504909654989659405  6199516235720991651 13231800779151831449 12777381270113832092  5538749633418935764 
 7090126583457080261  2797424812035778591 17810868308146724995 17691104145521213027 15572845848938057495 
16099527151685820430 14652714914006855344 17960425040350474906  1681261514689406721  1163927611887930071 
14040580603920975432 12528760051278233076 14356011999539157093  6349945134564286617  4013407625283843113 
 2091069244039592303  4419097916678717251 14419890720073271186  1709055195643447686  2170950321227254854 
 1993696223841475482  2082397957570370326  3068155746325052977  1792551357854584412 16900276456027051956 
 5424997860568653856 11365839095810663700 18421783472467367757 11624155426280069997  3972222664652291520 
 2227253544532330208 11465678631733544297 11464160875780178576 13961982698211728624 16989880336795867477 
13197373269344946918 12442975881767787077 14615933480708187350 14350573294734754156  1492931746682478680 
16876722438118664061 13875033088107929477 12232342310776990221  7480821635562956343 16049110482721826847 
 3863178907484878554 11209933041279814768 14325374307820914617  9306462617272727931  3060419048563740973 
 8448791502994314144 11299204864547654285  9363874179842437122  6603785838830179061  8939472937173630196 
12705467784853126680 18215488995464397727  2902915286451099126  7770223776897622683   314168070198089904 
  910492619520253924 11650519783506891434  3823961693585908996 17969682488845102177 16517204994041255957 
 4942592985561818731  3052984934012974978 10737427705919172024  2661164573845889661     8410950837011590 
12002808690927428718 12377313549962913809  2595914011306895129 15340173428890533718 10417100848261015193 
 1886387937308535324 14442885665780869047  9111554243645663021  6521392126610061640 14644951961348475371 
 4378569577255726292  2389231933301513085 15371497863176582616   289764575441083636 12870377186588016220 
 5827329436769618480 12355059287464136490 10024701680407213095  3145985774624640856  4855028100754028604 
11110937036775159191  9749606908425495677 13774408540647416350  8084599820102582575  1073959301661134321 
 1404518077313072921 13461709269114529576  8858633642528924453 16061163081978059774 16897507052211748940 
 6443004652974608263  4622082797637615336 12613309080170530117 12971268567110261338 14111825942269321334 
14487190960514770494  4078600835071853173 16716122524786647292  4276890967810400089  5327103964990464650 
16557139742065377460  7996812480024824733  7783170572896192365  2784836323373489327 13734249708731578022 
 8579701771201058236  6186850891589723753 15062570400424184431 11347734584325606735  4524142779593348079 
12325208582867695793 11778670322279378847  9259109319246693978 14877226170982646480  2340353259742652879 
 4542324353064229294  8266471670983866322  9476735526509987249   744857566214329882  5475103119755102298 
13642775555581178829  9469408445041625578  1208555182173358916  8617463107030504660  9173471235216549439 
 7508313770262544251  4442229136671162628  4592172006197388031  6129134145861578587  4308930866579294873 
10000875959270345590  9215860788506214318 14676684574196665529  8171195380767631751 17509284620330934889 
 3116347231418890619  5153893735464839152  9010807664433812348 12919372432372640879 15331290326266944465 
 1232325718549868124  4087959905790829352  8984582274159796023  7019212633941749297 10966348114420500536 
 8482808157517970271  1104638287714063597 10817588499807851651  2465438890897573876  5890838859593270740 
17222986677799642340  1572479362659661790  6076959214741050075  4715852034129147482 14944985867866166420 
 8330975375490290158 11469284532072156972 18146394094697408641 12956806875027840096 17168364489933598692 
11871303251269206448 17570226814468918881  5975491042494735173 17868299037518365023   676934446756298065 
 7148893903971198506 16256935266762787138   375214076170681621  8796619269977035105 13169782563112190304 
 2438657833998285021 15171556478876771569  6258524597514158728   214286775129515856  3548860862068770165 
 2439304419468226067 17764940007870089067   369378316563236803  1721554720562648160  1539009179510447401 
12328590668546208855 17290089519445725262 13938021886504998912 15302327723175738751 13736406249964765943 
 8504061598540138592 14265546147008326456  2755901714260375441 16640594726355563132  4051242877514773156 
 9137420443304927255 12226457091351779060   805222933931567734  9027156491837290853 10172395616336073623 
 7640119500434360661  3989556449455622208   520869819818829769 14946307175072345495 17973264630492997261 
10047257338909129165 16453194804134712426 14027226540241257789  6876182704274235486  1135267094634591138 
 6313151940916507979 15642267703025836024 10124551990621140679 15767587098394712922 10158235611011543630 
14197358322946179935 15866032629550883295  5025641589212202118  9131476060707635099 13487173619843715244 
10578874747248428249 14644329695114353191  8452974074099965258 14264346243822955370 15532419270068589453 
17317023789492911944 12264227025371514054 13682939289886615434 15101241292319068203  9175616935840562299 
11111230203420736950  8878626114291678219  4988928291435183627  6449218668964705110  3732633433513844728 
  689814626914726491  4852526875302862972  9872305540314955983 11967733972149908045 10448485215784883287 
 1199623805128567488  9427514948202392804  2216697508024563516 16581188354518012472 14628573601906879326 
  685334749714839489 12488516282362705485  2507053689622560869 11647249516252099323 17343907448848314688 
16467813617167639826  1150075082997137170 11273879362034894835  7184869830367509495  5816263288338490059 
 4251015531693832199  8180859353087381276 15127347830116841309  6975695732214145779 17128394794382398590 
  311988448714077070 14893716751658974179 16119125996248348204 15082897669954734332 15414789560226108528 
17543641083797545470 12847569462729697564  1614950622909457556 10635768559586505428 10370086459997003908 
  323062649437446036 10015859877672160370 14697595304893466441  1736387061104451601 14259394543831572638 
16180073872299948984 15642584462823486065 15247677218469402721 17456972127812272626 17189436376246529670 
13191907744578686854 10256911506785128241  4538766921090266958  8785569560553568358  2314942670362554134 
 2047189108138245385 18178546856580373350 15584273464726143095 14186646307776388001 17945232251956218847 
12570115188281422847  8640221719831949877  2606069689908386018   356102071011279588 12442504214644125797 
16249772650959272643  2777406130333021871 15215262386528562116 15239960976149612863 12476310734230153994 
 5703675186668470336  6617655348471832303  6838265884533091571  2446943775785740685  5685728117494305913 
 6202708258539478076 15913102035433717653 16149088829988209825 12445631903135029993 18208033981847395398 
15528447234190841791  4109703241088244339  7817713948757188886 17409150566067575514 15231416992516348022 
 9265836326027296458 14737449746725844845 12144232993912011887 17517328848569506462 11218487969626093310 
  804452338875611231  9466672196043697187 11387143459073690120 11908666886015268135 17089977906260232948 
 1788012495268755561  3028273845068154659  9231800374837519695  8409267799023544251  1677446531616336584 
 3168104425269454377  7161376713508938934 13585962827743449829 10535931480869359667 15363435726836780864 
12255201844384701386 17949633013965649869  3094404463041215624  5083816383580854957 12638627506925816755 

1000 outputs of genrand64_res53()
0.286245296404996 0.992050465207768 0.584351215894993 0.766651622091133 0.893799696315642 
0.822643593114548 0.813335194741090 0.442012411314515 0.156173529829656 0.656675586195309 
0.378803070382836 0.290682080926724 0.896937668263319 0.264161008858726 0.535382374983458 
0.838616223547358 0.852778071467451 0.346533541207094 0.343970914627665 0.334749041770046 
0.159656647641673 0.388297066748958 0.029618404044511 0.380735912596215 0.638393754806956 
0.443522049964756 0.944348331885686 0.337907937744808 0.717721549075198 0.284909355517912 
0.205695518609798 0.070611872756580 0.169073852799226 0.699476912744948 0.814640744994215 
0.571935527481148 0.563605838231311 0.895446398622654 0.052784380067476 0.242664331157339 
0.492938902045087 0.333048360883944 0.696991973784829 0.061671541854409 0.957027966483239 
0.252640414168661 0.347972154740147 0.094566136311033 0.456984474986458 0.951298355093016 
0.597184348307469 0.669404992515705 0.551774981423034 0.359804825502251 0.381097938063044 
0.190700942847185 0.650227786243842 0.677046975250084 0.092454083945791 0.939623803801174 
0.855726631067496 0.094385883062851 0.548908741667851 0.522031547173003 0.745181791012374 
0.213245920936968 0.421824001786570 0.585022840113999 0.256027178825921 0.020704021787995 
0.608284760022823 0.862655548619051 0.266327308270924 0.105225573504292 0.648429795355965 
0.644413301576922 0.754118371268528 0.194789368528154 0.609047916694265 0.465084869840168 
0.242215762324913 0.604166472686956 0.831620225453022 0.357652564136744 0.776231689417142 
0.760231550447162 0.565269051768088 0.191344686732478 0.794618492904268 0.326300334967000 
0.196543531551950 0.456544119845028 0.778510988875112 0.520613211634905 0.901616982334695 
0.644946755515354 0.586865839543332 0.433802819457127 0.228987539194623 0.935115888602533 
0.590702538603922 0.295295649634610 0.076886434328823 0.989907759244855 0.005799539378932 
0.862286157872572 0.591543055846165 0.888890525609640 0.673096896723037 0.676870200722927 
0.519772820256873 0.362985182735142 0.859398336739523 0.284981306284189 0.989150933945105 
0.828897402102285 0.374418254098301 0.917143159787384 0.912415587520349 0.510772831124246 
0.934508573512612 0.020859582017457 0.226180003027533 0.936409703247307 0.217752311848749 
0.530399577364674 0.805554818389503 0.798651036145261 0.654362342044742 0.993698494513822 
0.329187760118201 0.844870485709338 0.846094787999026 0.658381780561716 0.765110683376317 
0.787759540988256 0.800451836426123 0.933927217216081 0.601890857684907 0.237851354634862 
0.605222586838172 0.570797608194826 0.232024528844171 0.616445890376951 0.175188619898869 
0.208225308674483 0.945187213542989 0.088111503602018 0.159570528909122 0.955070067537213 
0.192583011762279 0.802544872175847 0.781993936989380 0.394526239955958 0.703517787791721 
0.180639038169789 0.792018399625862 0.378824148841598 0.086154995996947 0.982396290630893 
0.362848184362037 0.557721595717682 0.800608506427980 0.234068596620180 0.669078634878942 
0.867285387194541 0.567779627418673 0.701028828197494 0.757894556952144 0.391265223036691 
0.051318978144638 0.652885125080496 0.338021735921237 0.651019149307140 0.298543747907116 
0.999796586554341 0.944900726078525 0.526591831009623 0.916834084723620 0.402036345244059 
0.861106941761180 0.108324534329416 0.812555543044289 0.058614053411535 0.673675775384772 
0.410525785737196 0.717341909679777 0.661580280666715 0.870028662157180 0.575449700601800 
0.056561112487423 0.013168259279367 0.107633147724458 0.306329138368360 0.856323895813035 
0.985201349286237 0.968438661904206 0.185679562018934 0.661837774348869 0.420302832693385 
0.656536245762394 0.039352455776244 0.705156392869607 0.923879850325847 0.819371248088463 
0.874721029666426 0.198165514640919 0.238113850379071 0.791335860401001 0.457368192381699 
0.343064173206206 0.673840811035165 0.279935590895658 0.728164749323494 0.883674896904745 
0.099520024141697 0.417995572851186 0.476188218817986 0.271826452123569 0.023194012496996 
0.925525788134675 0.306193361009532 0.593781937711595 0.941217915143423 0.091284552895276 
0.234606477309109 0.333864631686883 0.940168070130204 0.847120669218821 0.770900919594245 
0.338759291543154 0.562283090197486 0.841336560606118 0.253445187460854 0.562890462879401 
0.336775443401527 0.983334076966134 0.612281142624758 0.440701496143839 0.484062773720241 
0.131875390995367 0.476546193470742 0.056253183263830 0.781374206403160 0.452725079508660 
0.135413334521909 0.363299228497402 0.916360022119404 0.677834895436013 0.667309175188706 
0.865937079032008 0.010820348551723 0.100607839202657 0.523927096448525 0.242966899419882 
0.611437141663248 0.037310823713238 0.313013845785492 0.831094720097892 0.086777657884314 
0.580904153766082 0.668717485572402 0.545155227519828 0.109307460023379 0.011530128232384 
0.841779736990022 0.996187720838096 0.216886758626324 0.455779256771139 0.094814355845450 
0.276237923452014 0.753299338012861 0.560438941175482 0.887286085149627 0.881801430554350 
0.924247170463932 0.805880053555610 0.043970594884612 0.684723987572531 0.600363549697513 
0.475064492398225 0.591058222063388 0.314168026354579 0.826017755168496 0.532070149052439 
0.543061623219997 0.068403256312428 0.812581579396970 0.564799374031901 0.555285589264451 
0.207978785368682 0.025009864837459 0.547956515139190 0.973227644765653 0.158015715208489 
0.133107676700544 0.477794288012692 0.535891441245521 0.356672436785648 0.169951816159653 
0.095422923513290 0.024333282420325 0.640318660460174 0.138149903926862 0.975773423547432 
0.507618027166493 0.336106369945890 0.176575329050812 0.317751999322391 0.457915373013039 
0.008206444120084 0.647916640323844 0.925308394000585 0.011880877594673 0.385909559138442 
0.471215593547468 0.880545899126131 0.758626148086740 0.408062035876189 0.844647260619587 
0.097625538483531 0.047584265229861 0.982619963102260 0.282925164099787 0.638162569003380 
0.096564634875444 0.861932909950618 0.926554423711793 0.029864655699068 0.280744335841249 
0.955734059565601 0.023044395599346 0.170265940391214 0.851583425606005 0.505140610440884 
0.569772388139306 0.251419891606376 0.624236588914717 0.172153868953990 0.693214453629567 
0.662314035525301 0.823129225236658 0.799342029106726 0.641183926682373 0.049293078869325 
0.118342740929957 0.347001349993719 0.486103879449052 0.873447755651109 0.713692246121368 
0.376686266349402 0.232070564135860 0.774984112746375 0.667821862131998 0.805688976536577 
0.056977133965403 0.836036431192209 0.775022009029854 0.680560013837030 0.801792667663584 
0.933156362667534 0.939474742860970 0.215079586547973 0.331608519007295 0.436520237997420 
0.133139111893773 0.572644210565896 0.046244286038374 0.160886506616238 0.710606114167324 
0.913966436739412 0.209245602110149 0.667335806091876 0.215111370830363 0.488673332771140 
0.116587916409624 0.976628538458582 0.687635783509522 0.158872333706446 0.455812837079906 
0.163359228862030 0.465564439631859 0.006810481450449 0.890357199413138 0.553239236760751 
0.023005425673003 0.869809297986679 0.204734023506495 0.274916181111150 0.829463545948434 
0.097419976212243 0.824549900935853 0.668392221186686 0.443556941160186 0.034894737312628 
0.559253803349518 0.276734938615872 0.697883220035789 0.931478433633157 0.247750604945813 
0.555893161688718 0.112163423372382 0.054356053698499 0.715554221324665 0.499262469251027 
0.281619584062797 0.811323257889798 0.495709537178826 0.481272393023861 0.508358232608000 
0.798253088502152 0.658797993791601 0.236665980090291 0.244886154435889 0.444763522538930 
0.454944300954316 0.880613890964934 0.189946546378998 0.379886681765988 0.344564932028369 
0.556768918676228 0.950032027314943 0.972955765551341 0.232869178693323 0.750976133149246 
0.088272304235142 0.181975437872171 0.002396555232374 0.673218550044886 0.380132584173312 
0.115465870482329 0.792729982082818 0.517570320687070 0.071495260924921 0.980339997929455 
0.280090284307751 0.051934188133101 0.470067685010356 0.891886364644812 0.436115790589687 
0.736785174446863 0.286500898635894 0.686113075544310 0.036853403776987 0.219805859188018 
0.114304224328363 0.689629708848397 0.420414285165612 0.174421159467290 0.691781306023722 
0.808604760678032 0.125796877553112 0.090040788956406 0.742482472453609 0.933081766888623 
0.320975771141621 0.524511248935273 0.776309086018336 0.750568460724751 0.142301319044310 
0.086226610143167 0.051782633972127 0.337727724168375 0.517717691577362 0.106280375865021 
0.905144888430390 0.634809002889619 0.584748907680129 0.606229306677951 0.046694286703805 
0.625452420325204 0.655678787804149 0.845520805504531 0.439704900156022 0.521922026674277 
0.111453945371234 0.951238627237664 0.867061704409589 0.504095187668372 0.219784334468715 
0.198337551950652 0.874846644788909 0.655967772800684 0.082789100032679 0.827346663781900 
0.667804828850129 0.560301396300773 0.538063664868209 0.706347345820524 0.530569177650220 
0.050974782388076 0.195148754009654 0.920021622714081 0.895392291870540 0.248195320545374 
0.185387489843011 0.106253060520779 0.504560377358729 0.538792502328495 0.808708057747918 
0.565084245603055 0.569977370817281 0.334458099583926 0.074540121864746 0.282166298925045 
0.833876916602023 0.572683070203639 0.187606942771581 0.711784342072986 0.639990388074569 
0.855059992935219 0.107079370171267 0.433177597539689 0.798702207586040 0.036047880254791 
0.810721891783312 0.211780476241304 0.443634526512812 0.344272114898980 0.641427600238083 
0.987455508993096 0.242334959096519 0.110921588598353 0.354935923996436 0.710362188266580 
0.649879608053269 0.402982733922222 0.772995133532961 0.738429228128402 0.572597118984794 
0.889220368149363 0.583545696638332 0.695187838148560 0.796533788266387 0.505425327547327 
0.713387762924511 0.327980200054832 0.746208584939316 0.910276280192271 0.677154291831315 
0.856246179145742 0.044832523943465 0.788729634263634 0.568769175832354 0.585545613780879 
0.668112478713694 0.188127703048621 0.657926503322364 0.205459330205619 0.653806198880816 
0.537458270185238 0.654808878704850 0.805447143593765 0.975310286012896 0.792862326752852 
0.690948043921222 0.806843068133715 0.818674892851929 0.085978002734212 0.244984647851823 
0.035124899337339 0.143396068646078 0.952716728143797 0.389848716513073 0.180064547714990 
0.591008903676683 0.258338085814414 0.401479508391042 0.540810696642386 0.782561614391722 
0.530775649562412 0.025554109236900 0.055523835720421 0.666584799126023 0.653706530284422 
0.621382625008574 0.208146540806710 0.067665891657896 0.597190126894024 0.394573082825125 
0.368159604904951 0.427117019455857 0.407429907471222 0.726077180167245 0.337065020288106 
0.322924960578800 0.706465945137269 0.942772135717744 0.688843867074676 0.572369782196959 
0.787328020345270 0.395272923571026 0.122597090107419 0.183232426969067 0.381827092048410 
0.486845900300733 0.935348456174864 0.780694498919800 0.224319285382012 0.200086446126220 
0.959353245940816 0.767073304831040 0.400950199038040 0.188473105970508 0.563566929302767 
0.688629821276549 0.481488082503509 0.098980270723232 0.385472729646612 0.828651584323726 
0.304380938138070 0.691141501910323 0.778447904938442 0.477972011130472 0.120875984781067 
0.472090897388088 0.611828655342594 0.229398250547648 0.261678579518309 0.436748180031724 
0.061364213178264 0.123064543316194 0.327880145389947 0.936130896739886 0.591901688571692 
0.492421560384579 0.563985602286796 0.162089927656227 0.433790612792632 0.144346566706504 
0.810748207235346 0.308791756667987 0.446957059236438 0.479986850707516 0.331091360099694 
0.541580030107418 0.981995056267551 0.388680424129079 0.107566344968487 0.207253436193874 
0.418995922165887 0.137149795437067 0.721580857417717 0.863960166499236 0.713096017031335 
0.883071374611753 0.089528875525017 0.261111824848766 0.617526187151743 0.031149894300594 
0.423194995798420 0.034026258144198 0.988041556906993 0.037977842705351 0.590529648617814 
0.380959163531332 0.043529856730206 0.986177904198170 0.432144524293504 0.887334261043667 
0.425162796848364 0.748300977054390 0.565403238701160 0.013728017704380 0.653518565576341 
0.325224989728603 0.740837214423867 0.161312185737152 0.914269374914181 0.005253427236359 
0.212913032213354 0.538187330777360 0.806045663001223 0.148615460821631 0.324836763110944 
0.504699843395424 0.811884266834177 0.665100564127134 0.974128626844336 0.787210855434540 
0.576566226126216 0.926195836315615 0.416022354938480 0.383089788634344 0.137130277981054 
0.083112308996363 0.930359194953551 0.381204156339365 0.094507969049582 0.324547893287483 
