1000 outputs of genrand64_int64()
0.745512505889461 0.705530434951608 0.490689343119983 0.510081399275128 0.870990221128584 
0.890133000530050 0.776700375776845 0.669255624032534 0.733895942572391 0.967184396978009 
0.782326336855951 0.532474183628887 0.045108822170743 0.274615296104755 0.992998569829964 
0.973761024566554 0.269509133660702 0.640308011826531 0.718803794895877 0.160032815310117 
0.766216267239361 0.259836011997148 0.602001008225223 0.324315726598633 0.998376221508987 
0.969885716194041 0.782690658255502 0.422017599420543 0.605611236618081 0.053494320380457 
0.288590154008626 0.837189161089583 0.056890923271257 0.702805212519986 0.724831285374774 
0.754024371863668 0.383318725549581 0.606281283715809 0.485597342857685 0.770701796677859 
0.203663422755677 0.235634320189091 0.032643847635198 0.893505834929154 0.470652117315413 
0.610711077469181 0.423845256054331 0.407163457642146 0.238334747898282 0.014966563612202 
0.113628632941661 0.594592267766922 0.269627320444082 0.700439984627269 0.603528380025936 
0.800786545496606 0.020766753367149 0.348527770256828 0.174857128568153 0.736650305948812 
0.552573678025059 0.171331188506350 0.515720869251905 0.039793423737537 0.334812352546307 
0.832911054315699 0.963425245934540 0.364958817843929 0.924387256894854 0.786061777216042 
0.469360706474753 0.954784160931151 0.436283466127654 0.079753063453361 0.450929679040841 
0.800920168091955 0.641432622402074 0.682469870377307 0.885741764800295 0.713286212537068 
0.356448723142619 0.416401906636451 0.835491827356515 0.294070712875269 0.133278334096702 
0.317813482373725 0.489350530361375 0.810438354228358 0.682796645745359 0.399802906650618 
0.122168330086164 0.725814117681328 0.413803722898265 0.878861326383548 0.561274355469420 
0.556268565674294 0.146261057255026 0.206787980436367 0.558034261886869 0.477822817831634 
0.374859272422821 0.672024895610109 0.636033455622529 0.783960726721817 0.247360312636047 
0.629085736239133 0.171027503162164 0.187293999102757 0.200019338429367 0.330567720213228 
0.322180637668993 0.095213132803326 0.104781755322785 0.721024512237466 0.411421092561730 
0.417015692820024 0.208059869875360 0.367318611465341 0.557925243304164 0.573349348716936 
0.630616298548508 0.265193415250323 0.408760645355479 0.839066636328173 0.416875407790133 
0.412682062861458 0.733291652962678 0.317990748006118 0.034489330165606 0.061488466117028 
0.561202502389426 0.992248835954219 0.618506680892586 0.391441640837696 0.439555644853896 
0.220173189328985 0.438247985156430 0.099560831577330 0.995605228638805 0.978397426589548 
0.824094134065491 0.949163079151669 0.292384817738974 0.907758322987492 0.181622373801590 
0.763460472828607 0.811392229367419 0.490714847421888 0.651786354672926 0.659682835829361 
0.591747870440687 0.346958897514227 0.435682189518688 0.109421035936625 0.541431118215547 
0.838000673886534 0.370015336900997 0.213355902158248 0.939227173557053 0.867217291101497 
0.254543753695723 0.906269246244892 0.843383792217719 0.166485211733870 0.404780138218118 
0.936999785758201 0.664568186208878 0.396092349703787 0.331714699526553 0.108453779550201 
0.803471705614939 0.746679559280276 0.736061855523702 0.824802610349435 0.321793255036042 
0.252128139088339 0.289333618576743 0.796312744331527 0.432886152631895 0.468356339081259 
0.682751934581138 0.676547278416383 0.719777445473075 0.976241253796961 0.402624420489819 
0.220583119837831 0.505876187377891 0.765662096238140 0.929983593118144 0.231970039131454 
0.368821157385806 0.033729190587306 0.122821751100090 0.986028929018117 0.332172304400308 
0.639922759146958 0.565924845930298 0.361948323814060 0.855069131010094 0.875684698625075 
0.848497652033656 0.668167164269460 0.850405934234583 0.969083199353916 0.364090557651427 
0.532114943954276 0.185624232759974 0.911058911251030 0.127876684013565 0.714770801750057 
0.156480894616618 0.865474463866833 0.090942709462124 0.013466529458476 0.952150513544986 
0.365043822128820 0.230865581136324 0.379890237171319 0.320046052036432 0.070856116360709 
0.093732190141403 0.201215023803118 0.379213741976817 0.825728034753529 0.472241554674325 
0.668031986678195 0.433616531734348 0.941288443214116 0.968933254588014 0.093585629340988 
0.377607838898826 0.388765803590978 0.000969673084220 0.077723880669452 0.111991538362790 
0.191797301156029 0.974820387124659 0.536129211543132 0.586701813017839 0.424689007528661 
0.678501261887457 0.527472221530759 0.065742116266754 0.748887200257010 0.219384848317569 
0.408062817879991 0.895772831935494 0.800098991274890 0.668488288464321 0.214443298795734 
0.709177816636754 0.726902896551561 0.511300749672207 0.244594400720206 0.791322292976695 
0.197434565457504 0.174937211971706 0.615300929158461 0.892665269540661 0.061152703077103 
0.844774457323612 0.334352176845584 0.852465225946104 0.932758869976698 0.876521980431563 
0.597814290689650 0.081602787701488 0.426163744822784 0.887539145144419 0.152341058265382 
0.515690614956361 0.242420977014974 0.780151445423247 0.913183898828376 0.184326564364092 
0.351942602864496 0.602030032450050 0.270020194986028 0.693238108523486 0.392511163298523 
0.714129799098622 0.015056732111726 0.700992913018218 0.834797294960885 0.259141742809030 
0.768714750489978 0.166089914977335 0.066397902755368 0.366505536719957 0.504461953504985 
0.398832251148890 0.529790644421771 0.830548585811895 0.283465220608702 0.992946490815225 
0.114012500732663 0.778779728686526 0.965024239688652 0.405859309558719 0.498800332281348 
0.781800377247903 0.350104792098262 0.221192527814659 0.822348504339501 0.229776778551778 
0.327412431358882 0.232923375704064 0.108672520561743 0.531691004011796 0.530246055705523 
0.837618678101482 0.555076856104064 0.169949916540865 0.136594098347512 0.899005889865364 
0.321391450673021 0.566387568291151 0.623868263026159 0.026461061234487 0.860654642869524 
0.764166167819853 0.234403639539278 0.159637816193614 0.019957382802896 0.360216026704650 
0.610513229249373 0.814418637781598 0.904083153995260 0.116118472528669 0.871037585078024 
0.332844458083423 0.009359351721387 0.739120201828766 0.875367075175792 0.028136891754030 
0.350399213241060 0.144923113805501 0.865433409701307 0.689012051537951 0.449723369469283 
0.003919507527388 0.756639725227619 0.914455432757052 0.054524731350947 0.554944062850952 
0.861574995111835 0.881944187408425 0.777818139591016 0.391409438726874 0.200031154920665 
0.260739126000574 0.090737392321881 0.577043254232982 0.950554674192817 0.774914032442762 
0.497176122261781 0.342284925461323 0.669934039208059 0.064349877628242 0.534999356013106 
0.628579901526415 0.502561298703509 0.214565696435817 0.583703487408747 0.973208229536196 
0.308485063509268 0.514064227969912 0.500853585719387 0.040879043378496 0.635954809051756 
0.981722547222619 0.197446600290309 0.979850003710119 0.820051645365858 0.098032236316321 
0.959172503267900 0.105689900052144 0.791461288595757 0.375436510009924 0.186281909776360 
0.507788401362067 0.708256285130395 0.549582111017092 0.628390112339914 0.889181690072085 
0.282768960991920 0.175167051502589 0.387359920847539 0.684133270692975 0.963661146036644 
0.582691422759867 0.170637286948843 0.769271184383672 0.874353937964236 0.729045908087309 
0.989203913631073 0.713272531811347 0.049243555976076 0.594298741608291 0.546247914937175 
0.301085835518447 0.736190627730226 0.668821677723329 0.747980833880099 0.806084491833090 
0.324122927647435 0.990363817779874 0.170025777501524 0.262034434781824 0.326998931204991 
0.918041832175173 0.272516863239280 0.864853298724305 0.021383597492539 0.747577073817802 
0.324147846775523 0.002925779090821 0.665260064572208 0.726325904492036 0.832801542229593 
0.646896143037136 0.999329364941308 0.635701477630185 0.708789570273358 0.303306075992799 
0.820407338210873 0.237552287599455 0.880219120912337 0.824790929113873 0.136792163006735 
0.599543191834050 0.669434640466695 0.899483911354001 0.855469987187269 0.142774401864596 
0.830033121134633 0.215942040067248 0.572805805419541 0.791638923664453 0.569462983100736 
0.853658736414149 0.051890136993794 0.498752915795157 0.955063687299780 0.793595445966609 
0.494732865138508 0.057247212918393 0.845369478029730 0.117298762564631 0.351511878461644 
0.477608814231598 0.106620135258724 0.560810614788859 0.193628342401694 0.855986439558440 
0.429204635135339 0.500776628291674 0.414384141103592 0.710474605770776 0.837562700421732 
0.825483131571884 0.296437210267568 0.976267458064053 0.446772296290299 0.582941178018303 
0.922226549192638 0.257494587929588 0.287522605767123 0.656184267167552 0.143523187215494 
0.532627297404888 0.239714659529139 0.145894974889324 0.996018069572564 0.201333855475068 
0.079401960042791 0.030548850836432 0.065899840274107 0.166844839927432 0.675349972085850 
0.251168559342764 0.182843294797070 0.451174315301179 0.648414038544190 0.164352348662419 
0.920213595729853 0.665214374944094 0.896479483536756 0.811329741853645 0.053783666046749 
0.713670702587375 0.918092409371683 0.669267172984220 0.413319911547548 0.847266009126183 
0.189642588653467 0.777574947233692 0.198167656184750 0.641712315957373 0.594619479130249 
0.559280030787879 0.318615117363826 0.081292240856497 0.553920313590002 0.716661296728852 
0.503795681453489 0.892855008744946 0.375356809860225 0.933845146951692 0.233360736343781 
0.797064129351988 0.950098175624076 0.391070810287771 0.877662615819704 0.317767835280960 
