1000 outputs of genrand64_int64()
 5504319091818370039  4541178720597725265 10884113546052792647  7833343625731613976 17814685921512671324 
 1727382005294537626 12585024236453621134 10361377589718635889  8878806038273679120  6892186038049006593 
17491961166294284595  3098736925730947555 10259508883592961548  3161573660922260716 17307642124794522587 
 5643695647857413260  9980135649297453653   331813993002039894 13965807510938572309  6495166911312124793 
 9927066642449388033   501780472363068809 14627387294467928222   173717615556439146 12956824753731817338 
 6785486290414775207 10141666863040143643 12755861284934960211  9046547367861958421  5493267729588766102 
 2343644712986130682 14880179907803006171  8593184300860803888  5895414742048028965 11409468221608985512 
  376830288755619840  4711766190186757620 10130984462920031152 12731506316875995129  2350807104482040021 
 3967127662487724038 17598397056697342856  2378999691205950800  8704719522208621355 12068175642487941797 
 6488392180973054857   409739291961142478  8620086853846472971 18105633243665212158  5897734104033767670 
   97331608370918743  6984513157093594008 15982301239453699025  5932943007150591786  3310111825444403419 
10006883779167564402   266506335680189009 16541105486560545304 15301241481636963074 18402037995797800919 
16750177163119826200 11113882456084256726 14588854632512600318  5882518035440696091  9941020639261438591 
 8553009833717881915 16669704277137706263  2827503037095343451 10223833904684673904 15478110752426329490 
 6619925218600822396  4711295888145132424 17957426131864982598  5797245936294525842  5468091205852800603 
 8069194887109510304 15643548351251382456 12904727359009169143 12772367766693988634  1643375470489205399 
 4150255396491983157  7655023749321878956 12361138617747554347 12299262957827941471  6054739953041836085 
 3130474116014238647 17934037772487839162  6620889848319545268   939631671615227722  8245712382304111491 
10653618308030804425   407419724534556600  3382096109697556946 17462680151930477132 18268920070130876746 
12151151025377727011 13890842677799014157 11463021494446434828  5103193357819633486 17081375382470383416 
 9716260170765448282 18429450279845209181 14618637395981330927 11850671714040612782 17960308384528075681 
 2239034942559984224  9182751418133868032 14941940448256763396  4846955327329859641 16104136322688965817 
 1119691277966373527 15962892556697222566 10181972480821706608  8914819569248587888 14252716238589333464 
  728658161515812992 12591407640722360927 17450178718475706083  6804717082751368702  1877749385682131586 
12815413670197981138 16855968565015919749  7751066511169560792 16090686468175985846  4335847501042370543 
16350401618417007909  3417501722540779184 18218084004906438890 16191719627182223658 15330218721321856483 
13151524771844425260 16371671275854183123 11924373970451526623 15483635209752275006 13811989369159090840 
 6758124061712294206  8462637636001775200 12425033560241525737   878259116313959646 15246755092953037258 
14977401730180521423  4768097966965874660  6995958081498605448  6213920666889193564  4441543253939588451 
 3943443378459330569  7083261225049322373  1527496381637351876 13517231543870212111 14616581684735480882 
 3534142381802979109 16154611958677796087  3167534076575166229  4953104078275914500  6643445385419383268 
13906008907787851360  1319006883890897367 14454815227255810874 13064797109916550065 18151506781469507565 
 6429081329438149817 12293567666735130690  8068953817239193245 14659868918267774162  3227819701366221974 
14186067572710258513  5367800790441808815  9446077462798497023 14647847056592741355  3703263479404141671 
11993502270746597248  4668943852154563075 10412712519600182966  8561475924994330740  2812101085102351200 
10426937181396835131 15454411619780042678 17314726601869308304  9508783978093513696 12671601868705002877 
15438548314988853084  9315069653385992690 13436438274839283064   492296698239280238 14741848323302282540 
 1235549418044180894 11274590545823639234  2643214506394633493 13171693156495432243  4458003258542320566 
17682325371338437242  8002755226488817342 15233704973188000110 15884684721287091759  9546977098595746701 
17264427428086133202 10879730616551141812 15005503419213488981 11325861429690906115 12385679528904623348 
  635329902344113104 18265834161324815691 15836683479147375625 14653135259323440663  3733695933528984632 
 1771106756836879434  6011826534372457881  1989768398634365939  9789808436935302763 15308204647122118590 
17420971832118266563  6803570937220861787 12543940346180461639  7107529713589610848 11318760569731084566 
10689048621990802071 15796568322593224602  4884887381882557062 16952719009191969444 15141129548552616674 
 9996203738290076958 16955040055302846624 10192395676303668225  8977060999278250463 15071452779220885505 
13703552703927491356  1197427638912386392  7596194937122290083  5556174854989327449  5250823661398025348 
 5027830817935035081 12878797726316995570 11505049010420740398  3885560533857682253 10537948892711572413 
14950358975525933748 17846314488672560626  9318545471892035903  3685503860547704393  9001219158317156270 
17064979683363843977 14080353635621576895  9592004584633847188 18005849703938631513  6837721713956526171 
 2004602641610670787 10295441116984908421 11272961802663172312  5315972137943283353  7071957436089182506 
  361669114124944351 12450579538692576600 11859785454316743624  2757633269794073065 12063338663870198685 
 7508645823999903260  5961972481201233666 14761264466755224078  5430224533417000029 16614745701983138593 
   77308896305494131  6416887578870701350 13050521913429306229  8525941328355519379 13465108853860911047 
12478772472069418491 10379754530197492796 14663086985443132945 17891843322613639772 12287342342165410706 
 2642538602062847840  6348270710016714925   732522797829681002 15067756066926013365  6780754054551050295 
 3086963160694544282  5410893610919177503 18264934262881102466  4921196547520383685 15804988570594347089 
11935960492355872457  8417292967339122057 14088424525516405843  8812492119175195119  6222672190680253729 
15901851805109565618  8410893082645423536 15364728240996679836 10501522178144782053 11636953735087373420 
10010351585040945725  7519424628657792129 10746268854303465470 12447507686436092768  5370641181655965191 
 8067814698245994255 13307111000159915703 11079845303172929322 15294547939498894336  9664307603779582374 
10679981363131333251  9885737647276664443 16267667625883702100  2406878551911796168 12320549355264969095 
16152616495030256803  4322719855871687043  2328872556935793734  8505406936374617485 17343785698572733408 
12959228071134362200  6383492923829296314    40859206510162410 14609421618328788886  4235448729363803545 
 6451694563356595896 13163002175086265739 12519766101375389988  1546510650762086958 11500168201921295966 
12499056977066807655  1379108529919204356  6831197686118276145 16133148958525516895 13934439128800933431 
11406268882423888202  1110237059728698862 14782294982306414123 13113641698574496117  7840908919053570730 
18327946652946359266  2901692823882010396 14305453891707207892  7876976939314859645  1281897584026545305 
 1854342866694819861 12625874362376614403 12641906741796051391  6188402193353894294 14209629424733769478 
 3930199570378081676  3099045905456564145  6939411269539921472 10918810154071648522 10293561608553273995 
 1656361098746161666  1387823813450365548  5337141578218277250  5052083436236445396 11813889029321356766 
 7453238110864803335   515721631484692131  1892172939434975616 17269209230459642013 18137592248448792965 
17509118846363830981  6539994871744316215   416398620936570874  9758358392492504243  2282983511235843011 
 1712888426469691710 15546690848487397620  9148257172970933544 16644071046924389469  1473279832611030520 
11709776030772560117  4036232721074862808   194512159476594181 16334758903768550662  9580388585447870500 
16982885132471593457 14836411547406946493   809011876554940930  3139867885286271277  4082441975651738607 
  609163446932243989  1092479886218412578  6388768072042675146 16388344059440706965 17402547788785622012 
  766845638571190976 17485917828325793571 13223458326636732518 13886873102200659849  3270708387602102839 
14635880848478925977 11362299961372356183  7717205392546717457 14191789736475331804 13993738304853204074 
16253516115225898544 15247855233826358451 14346963014633890014   746588435144143392 15503239796747269833 
 6758218989296619462 17632303565625603144 15283856291826617289  4245337827402762665  3051442131109857106 
10058468875294160056 10245486154312244579  6199238372354865787   192271104481053571 15482696231000617203 
 1536122167972602964   255561964666929174 11622924862558286387  7742217819016735875  1148630996799911178 
12298221168087321242 10870893194215050652 10074387889098632009 10135989150456643258  5516484120669714685 
 6413134181930231150 13031284836996801076  4855084598283591783  6670033491409284907  6874761933785904668 
12840550872621562597 10282578428737768974 16395389629724508152  1122471566470175958  9047922071601725423 
 9201501253195211100  9684557252078665353 16482293401952204949  2217073579418382692  7870798560242568465 
 8742630895195613165 16617027373427081686    24229567985362967  1845764456861996302  2885905358178447614 
12351028368747963626  7273335001807007137 14245400489952871190 14582534246002539539 13064948325247244742 
 1251647074718709131 14041599932164310735  8912609908207650269 16230802841995553527  7846896611210397473 
 1451245366942482955  6177778488891840242  1732803511717749749  5863341702690887240  7575493580624977130 
 5020268123420725302  2691542673534153813  9729525581324572649  5390633003136941936 11387582882834613131 
12979106512507332407  3156501306445397639  8232021943972289169 10919421132988401364 13175754664831165740 
10782172079665253299  1240975227842290524 13063517868102769412 11784739048800774071 12221142650848086637 
12447236549008010625 16992140277126826372  2750905167012318329 10579516238581179981 15402764813701427279 
 5756311719971196814  4698169142910517193 11366891318967815851 13352037018577044820 14659712621294685317 
14279745673200151958   343199848364783469  1065373956768532233  4494024569441574457  3287962342930172567 
16102851219201214042  8942866107853172897   472418759350538253 10026186661745993619 14852445506493265970 
10661602302248701830 10435799244119942138  3001580651898215729 17543792763246011803   653486800488421938 
11826263808968316179  3612202116503097737  6927994326308069116 13689841340927948883   515968956732822051 
 6736810230600651246 12054697315268280215 14864346281964982777   872527543276712380 12452971983471740507 
14030435101191981727  7626302126976198866  7692703384498989424  7858611181501795488  4675725965947211632 
12292525558273034001 11993602560999244767  1291339897006376247 18067127880314019756  8135278320245626369 
17939614650993439009  8928407349128336976  2217956377567276829 15050570877222980037 11813047404955584325 
 4083409702622830628  6395034154783760132 15700574681969764306  8800254171591962449 14761785432424802892 
  683013440077895448 15508477141843861286 13572049888730029227   731497140357098660  2520709416797092406 
15040884041374630985  1225117972275201788  4813944493962704820  3287720641333058987 11366498038338746844 

1000 outputs of genrand64_res53()
0.793151620533300 0.582239116678157 0.108347892868486 0.547718073988663 0.872765428222845 
0.228332596827589 0.356666318483470 0.529761708642030 0.849626888891187 0.786927769620748 
0.311115737822620 0.687239643136663 0.776407486944167 0.592606921702628 0.789092154455421 
0.420356309999725 0.746279280813475 0.721397826714263 0.497871914088933 0.056268300438842 
0.630388616584852 0.901058026233501 0.949250696560973 0.131592327841577 0.930250569352291 
0.613084132908861 0.874105781906413 0.709366735510411 0.617014158272653 0.044795252840870 
0.470401066147995 0.598439396646067 0.942347197619830 0.438280403441849 0.426374035600219 
0.385420868519043 0.730345305469525 0.633111366354623 0.252385742823940 0.161407023680731 
0.348489530450710 0.399677353220578 0.423495543784173 0.625467883314084 0.685926733540753 
0.736577843963337 0.464974884122844 0.671277110076992 0.549487956765182 0.503841591322556 
0.343949318754429 0.035744771228253 0.615921387637092 0.868149020446938 0.917736634977092 
0.341961768444579 0.387732954379192 0.125175157097713 0.433088990871468 0.702163513626548 
0.094756879601513 0.153318092586379 0.024382407360739 0.717643383939595 0.015493127031684 
0.873646218780270 0.153096408674690 0.914555257650567 0.108245539211761 0.330458471610843 
0.064848815594489 0.484430321057272 0.812421835050834 0.312192526993310 0.316836605852873 
0.232651843157855 0.400623462799849 0.549925101949616 0.308420306841990 0.585254583469973 
0.587475260435668 0.256601462817390 0.636108841521730 0.002631286730505 0.075684344393302 
0.549512104986347 0.003312849618199 0.197612794818319 0.377922506448030 0.248785312187110 
0.284505726444508 0.756035767497865 0.505072956770737 0.702243922370159 0.334906996141433 
0.288605771625413 0.877142325135381 0.906875985834674 0.463562766909511 0.465693196218964 
0.877644416469590 0.730972520855885 0.076611046866141 0.190672180912816 0.326184995291563 
0.440616743462973 0.160622830536014 0.225546437711154 0.240397507201993 0.620228216905607 
0.937834959730266 0.233793909071191 0.157805855006973 0.950611829062070 0.892294278445451 
0.481175017560139 0.462057963038462 0.625542893405656 0.102673724132138 0.318723038421361 
0.617075040062914 0.259983189905527 0.114710055128201 0.487731908506712 0.484856054397655 
0.913839327094156 0.557704174594312 0.503238100381343 0.810920810046858 0.352202790041193 
0.125375437044123 0.148994437762388 0.207759415576534 0.344286826917033 0.615298907977528 
0.808775635491521 0.271447520364227 0.395530702497076 0.009141522669681 0.471799596426598 
0.089836239740297 0.797948760917720 0.452165658754289 0.414212699084205 0.375008646739541 
0.524241139908521 0.327271354938113 0.631835971180173 0.030382325943143 0.316418376950304 
0.996160836109076 0.701081639183815 0.368440161888991 0.435849302328226 0.547988395196948 
0.593848124484441 0.977344292999854 0.752846108146249 0.750534497583209 0.710314692390855 
0.213787936589070 0.351532434606796 0.889482072021535 0.494984294968505 0.906466660428621 
0.518016637653231 0.201147658596246 0.358238649164611 0.046859827224948 0.359157301591206 
0.101766875341443 0.489539596581188 0.629975760590282 0.228929072189034 0.756103008239111 
0.401682827605868 0.265695335445123 0.040288660562815 0.601964798877946 0.188933210882750 
0.680985561633746 0.355659217593563 0.745355290033944 0.998490487684676 0.268130324609016 
0.063820305890862 0.209424043346350 0.747747715820014 0.947960111396601 0.151960725245159 
0.162806981230751 0.769516419663923 0.177182006806625 0.296996077564916 0.888793131630637 
0.525483933573549 0.423517493135906 0.921108800277785 0.736301649214904 0.456321614400178 
0.115206727997881 0.635161782932524 0.585004180473217 0.550991337071465 0.748750280041700 
0.915314006312728 0.796881954944444 0.535050837501004 0.620649560564449 0.062795199807232 
0.545240453188475 0.233821505874987 0.233219176192552 0.124929173978595 0.874299033243489 
0.390888921403011 0.254444599367001 0.242953996529220 0.218200064904589 0.613301650740744 
0.854184842158195 0.175825718704156 0.386100607523177 0.243834676269170 0.724915164885217 
0.201044723775700 0.839045477886684 0.700965361625209 0.076689851071340 0.366053522763826 
0.604427164121153 0.514457903129356 0.825894428134212 0.893916297443391 0.327134086070807 
0.664018085704594 0.569357435309369 0.879480300613300 0.498014068372653 0.403643945953438 
0.006047616323455 0.752189205391471 0.209290234273349 0.178490484321316 0.505881829114756 
0.020927363701802 0.366109416209996 0.987164534173651 0.073076112327802 0.635521764633505 
0.444374839821141 0.915690408770693 0.209991140932645 0.442336677989809 0.834929834483052 
0.746406640003616 0.562082163449950 0.312929483646171 0.623769655063662 0.561594720301341 
0.224813505216174 0.139596075456112 0.300203792378217 0.114275480835582 0.792710293593062 
0.542379820137753 0.811892206339989 0.603423165706746 0.156122071461087 0.884561239042234 
0.217315271207386 0.357023927890773 0.221839528572660 0.105837055065157 0.337254000638454 
0.038494949771944 0.752433039643338 0.651164968049169 0.962966338015445 0.498592419604855 
0.512234420905371 0.923169211743088 0.621966456780371 0.877320981031019 0.787699269128530 
0.233898553688812 0.755993726853241 0.586221617279069 0.450250563603420 0.872343344153028 
0.436018943584201 0.167669323976501 0.364207684487734 0.841581099007543 0.886962151872003 
0.383268525014705 0.495660981016408 0.774105310464255 0.929582956071087 0.862971927759853 
0.850868437707031 0.173779079564247 0.852501636745848 0.462259210446549 0.059057583393008 
0.247601672206657 0.357097512175271 0.723578968011171 0.746487105070187 0.190896533085206 
0.356196881841770 0.456379632797691 0.855765885555209 0.049730332550094 0.426954885169691 
0.047382738948079 0.706511672125848 0.640580019032078 0.413325856198975 0.191074118089190 
0.394827568203184 0.705273344962346 0.892340960640372 0.420386692638595 0.198707204718515 
0.696810942639042 0.918358270728487 0.584948299783821 0.132570640015881 0.350342639659890 
0.575738637951193 0.401943476250130 0.830160071076914 0.260015156785845 0.371959286399580 
0.671082680921238 0.053395586610996 0.046559932323371 0.536592317396868 0.367235566404283 
0.252509905888114 0.615643624336709 0.823891790845989 0.446797562629348 0.300129837319215 
0.910670321842989 0.842008682090225 0.006236740274830 0.856729778684260 0.070287009912342 
0.994024698225875 0.864118549310732 0.030035112340486 0.328978605374477 0.177132785498952 
0.675603659611153 0.225758563141313 0.980016167836356 0.808615134067494 0.745247238066247 
0.137996743640003 0.386751112718175 0.614049911153199 0.897021258646674 0.631147791986366 
0.960089145732401 0.026789907372367 0.434416832121539 0.643346163092016 0.258014140737401 
0.380650000245466 0.203346291950956 0.163207006885502 0.255362652796563 0.624079094968218 
0.897609812849578 0.781982808026925 0.565726123231251 0.962941316792221 0.178944805152823 
0.792732326430650 0.562082701508140 0.608617453216758 0.017889990486456 0.477930740050380 
0.989441383666136 0.456398200833072 0.854220065480389 0.980286697739615 0.511806388995922 
0.074594803839695 0.084006472768108 0.741157421179904 0.685444334840648 0.868493222501024 
0.796335790394186 0.676807259361160 0.147733182678800 0.065149493471437 0.551714517718080 
0.601942423633408 0.754248987920862 0.520050815580791 0.584835933670786 0.845612540831927 
0.392802574478724 0.180683980096108 0.014310401931386 0.201784957628575 0.639774346009779 
0.365808694280564 0.627713345463031 0.165746708756135 0.153497246647237 0.467587411848432 
0.379356757492695 0.943493272591031 0.931721561904345 0.209910258341243 0.122588197642939 
0.397047829484763 0.088746556822025 0.116299431924611 0.949289424643709 0.416116294682805 
0.941563632747420 0.561673510141205 0.748566989871428 0.287393599252662 0.314024126554441 
0.125291544639959 0.757185127872726 0.896234941757210 0.496698063395474 0.393860823793795 
0.967010955386409 0.667378639782020 0.847751069106178 0.654657450056713 0.019702996585871 
0.779087052515819 0.048654157703190 0.186951185322485 0.662454811612822 0.085943531137922 
0.936254537005942 0.329670326592704 0.895906704631669 0.841052138009342 0.769591630569403 
0.027541741880767 0.082809835558494 0.592824672923260 0.011314206973701 0.221731232309672 
0.118908897627591 0.715806111530388 0.151128276038556 0.039215165329274 0.096712304202901 
0.554638852070436 0.185151566108951 0.012060545516449 0.257587447162310 0.237601368384502 
0.190168985233401 0.799893450096713 0.037977147294670 0.567299541831938 0.346397461996420 
0.196943070310700 0.610892729028492 0.390837543096730 0.613431891347353 0.940918685515121 
0.264123495676776 0.678116914139811 0.614158610519103 0.378075371202419 0.023381590695263 
0.529094893356647 0.538481190333011 0.324133877526554 0.466443385631879 0.016416439508617 
0.071339131954137 0.963650443301627 0.226736102122430 0.650100933030243 0.315431094645513 
0.559178515126014 0.968144956337409 0.353020735911113 0.760551114681928 0.567556962604420 
0.899392063375879 0.308230291440059 0.907344203343911 0.951571875259464 0.664132312810102 
0.592186866510161 0.667314111844034 0.398920908340093 0.749636849147247 0.565313342344107 
0.641235904660202 0.063440252469417 0.078685469153863 0.283092076764986 0.131291078580179 
0.413608283007700 0.681610769657856 0.334392493666941 0.958099087346961 0.440428453609900 
0.118751706039346 0.368439824723284 0.155109087575130 0.333583677217458 0.954950956218134 
0.967866614260902 0.925556392058011 0.827002853336080 0.088062431569857 0.884770595226682 
0.846202702538569 0.445113959571097 0.025750195149817 0.266478669476293 0.737295497568863 
0.185473736908118 0.952864402761466 0.965932066645100 0.992310893603039 0.544520464575402 
0.624331624882414 0.147824638200202 0.861577526940041 0.998182582688672 0.769325787034149 
0.634069853364920 0.912179485102160 0.360288005789852 0.205058007999895 0.583554323102028 
0.452820759814560 0.659246611498660 0.268717293048866 0.004202619919147 0.510008303296696 
0.289999381010765 0.531449566145349 0.353479165903653 0.264730004226958 0.295796722499244 
0.715092101192496 0.421278838972099 0.596831207120641 0.361821436096496 0.958432180164287 
0.101961670475137 0.825058402656684 0.487521876544677 0.840470360810882 0.990148775734876 
0.990637242858334 0.932948317375981 0.443323755085704 0.845800575182739 0.392301995486955 
0.804267374503484 0.407657987706747 0.306176238330088 0.177833014721625 0.450669141012818 
0.904775537929323 0.212698976611926 0.602703138859788 0.498363920071861 0.715976689747494 
0.969012041084906 0.019403786785668 0.221056307197208 0.827571251052396 0.968359600286838 
0.372968018096520 0.416485757937394 0.622651093413465 0.986508282915501 0.768856701048151 
0.638870594671684 0.979690739151337 0.124934759053184 0.710460839212382 0.644734510867205 
0.894260161626813 0.868286806776705 0.592629452693817 0.242782277042547 0.331755189949633 
0.521864727306586 0.892896431546440 0.198216367772948 0.265110030983279 0.298020207441266 
0.100290139201923 0.185246876531390 0.581785601986244 0.934576913057777 0.695703611355646 
0.993189310970499 0.673057694403190 0.599767910133516 0.775625010501973 0.487654037693637 
0.575589064316648 0.480119060486263 0.855010469207170 0.028518443194499 0.131185855251601 
0.397655767442010 0.569044639041661 0.862343084972846 0.005075135995305 0.850940716191736 
0.447160963130564 0.065009187805724 0.801004442968385 0.782579352052457 0.483315994688958 
0.823671525043359 0.282988171566970 0.429650599007087 0.846177351845288 0.233850956344430 
0.428694020676701 0.385551855455991 0.852297060189060 0.255767765662191 0.949201482690284 
0.274262008985972 0.994858101466472 0.483295934784780 0.837880864153989 0.371066248254160 
0.249902632938097 0.961713537034846 0.150483166654138 0.364172491190254 0.547684070311516 
0.732723442187788 0.011680563932896 0.069769470113209 0.241381658752895 0.535600783201919 
0.038494400089667 0.786120293317989 0.239008688684081 0.281266528565575 0.278215481374355 
0.207724235185075 0.473254975092007 0.893831540949726 0.603379851012371 0.740275847781634 
0.093244911154550 0.107763546460856 0.917077910785978 0.146728217477954 0.028134311175256 
0.508541095464651 0.517318143306378 0.476811111259879 0.443866086856104 0.665963473765199 
0.526441906238601 0.750737140399982 0.036378732878639 0.536336471305655 0.929172439043248 
0.758117220966335 0.413944380124574 0.502776557702822 0.445047498818551 0.856337039986544 
0.022146235343038 0.499254496898010 0.831889198232995 0.714070687096499 0.513054860885074 
0.112525368389625 0.651884601895113 0.629657048472338 0.699965550604605 0.322802374964428 
