1000 outputs of genrand64_int64()
17074064616920458609 12880148148704993536  1400139673514989322  5284739097279117092  7012991153093050053 
18320884610416335813  8119644995420509587  4992234957672689995 14711518788385674659  9692604332622989367 
15805305254952100802 14537970495274152995 13414851346248091509  6137671563153763806  6729280890063961853 
11494036976452173864 12294214916471862247 14168274310104995699  1535761445036161004 16531296542149749480 
15273260106941039702 11717450984532097536  4853873141437391105  1439043745955783987 16687864748422004351 
17770008093879817856 10642142354828857473 16411041997533457379 13480398742423960585 18270997121549777776 
10182212462349203740 12984619382143151434 14608022344066277294  5902187506136607931 11952472300728394840 
 2043586989749423961  3868972308425637490  6220148523980079653  3642035315175925835  4809110060210042568 
 3766961695490352050  2097193076206707540  1767742939678715913  9454278520030057919 17704018109517031837 
17758999411076671338 16384243917819141737  9024524755616173294  2211760527377655340  3723660170172894861 
11368933920082329848 11019127930829335694  2266991717817050142 14359693384910920718  3346126839782105299 
 1374515895977556448 12891620087715755326 14042302367937919639 13871582959892748600 17324527736556100223 
 2925740027604734841 16785912792180716716  9984664606633936389 11869448875539354171  9135248530855797193 
 7030695869893909758 13114066847169799860 18424730941862994327 15881248345112896579  6496800220027663191 
 7136875814596517586  5687969963769228401 15754693728272590051  9058913202768247218  8413285506410359074 
 7318336959741935236 11075977776930682061 11536396897756031891 12237661112105657638  3363856560369457361 
 6776265075548168282 14203307767841524545 18321104242406066142 16258079473681704019 17281088179380260811 
 4576047158659080279 12177939818174661671 16243641304788058316  6189526582863934701  2702241051607983842 
15757783549527547747 15513910864223199134  9243302856405283079 16624243358060945312  4295616948278240487 
 4023583090175907539  3617012228781814959 14918853448076418005 16624525285378075079  9798239785032848901 
 6474444974718857303  6669954778942213940  5149958372553536645  1957908018184283723 16898053647330956683 
14907003550070981204  8426392535873702973 11278207313634727440  1755913431622987779  2527170756784295046 
 5646357834506892778 10664221307158654125 11833757333873693180 10500318907557115230  7549203276332378588 
 4223284710435602713 12005807659500826905 10085953929982298684  2428608536424232802  5814459855483820273 
10402317368797345092 16040861715683023995 11712572267295905860  9472013067564168719 12188300274426817073 
  799562368141534053 16718169592574836074  6071642523365739467  3776041883145680495  8873811087054478257 
 1117633203641906956 15491579013358709191  3225527810563178976 11322827719281584342 12993751565689312320 
16038960041455232195  5377956030899379990  2261043802851616127  5802340964638955471  1413469697349729120 
17152134779245942799  1230880846834600619 18101247437390966742  2808809306355905179  8515111132890044224 
14609043235946565526  6768250873363559224  1179662647694900100 14013655505651349406 16965464722519523980 
12920907586135288658 16708171385720790569  5500351872105440832 11183160887377567972 17902096726638655387 
 4796337735000753366  7171831790405471480  6441755039308776556 16133436443681194574 18063654225025795651 
12207034526502767148 10936540127637044107  6391713744501090283 18241301675497845187  9291810265918365215 
 6395735180329533270   353317270261786160 16459464728687147870 14454664656096041728  2020579547133873794 
 6480319172058548476  4794174644338766231  7741855674570399984 18436098858516274918  3781433892363220903 
12250514062571332607 16482179747027382143 15934293907869474520  5636876262467868698 11897697034486174005 
11128391475120184983   946445720994269299 10671530415360954693 12958557464701264238  3923358687510684646 
 6133386025525868846 12566050730355442684  2938648794354501027  3100099465167275671  5916780141168652974 
11967113193788178247 10601916509919101028 16705805647253207393 14526124014370008708 15087910173400608872 
14763392913089729544  4865754538817805906  8985267004916542274  6636232949302962063  1004259533818323779 
 4722128559520995778  6650952189425294953  2549439609730063322   612425757603670068 13431106857153233156 
 4528771202590882888  6661908159033942840  4431429768101507374  6212624333211669024 11686382710579425087 
 4069432067085376345 14858283001378157511  4981947717631633586 14054310762554424051  6214911054032980235 
14695873757454171286  9903305643259562040 14064947868816262921  7695282870081580430  5137571978027167437 
 7039462965724218701  7134442815338632585  4070893675707716890 10833662573388052645 16417171566230916886 
10399779933640561639  4351118104296220553  8923524072771539250  8934004587759283592  7166963672630898316 
 9380291961909226954  2617260435459342130 14792582549382970421 14281961188157910327 11691387710199613772 
 2667518851870920093  2469870248025578523  9945394831137416303 18435971968187310352  8414987942657810153 
16203938331248393902  5847353034746335573 13902381205950761839  2438135800549580410  8581276886319073088 
 3715821339310076105  2002777046715081832  6701465183488876624  4218205063266126331 16228696436215380719 
 8268719396733264831  4502452433004442849  1323376817217111403 17640670213521684658 13248565008710377546 
 1603306974433262450 16119390424235607718  8371779066108332157    22412264814563169  8823401089359987796 
 7360939218474818021  2977289591208962132 15905680811066549503 10156418376477645558  4767639768499517236 
13170848300890008184  5714458445780251393  1037585443759993664  6858078785829637476  1353682079455406949 
 6781182438945763820 13512589263891434835  9699197981108103177  1601413289434699161  5385219270809555751 
  422539697584736501 10591305317290352136  3542999542157296681 16570203846673962624 18316455250069526007 
  639619214660110587  7270957081017197263  6263192566358685875  4371896822909939106  2092047653504128203 
16938954814765035971 12442057474660606132 13278270267241561896  3773568455634922697 11001239898291055701 
12144414896609260896  7894730592786268583  7378016677074797549  8924224007363638971  1206833605305065075 
16498460535516140277  3865284990420414920  4649147685346563100  1283331388459165291  7700909127400900403 
 4300449138056965873 13821328595996276635 17411009598119980538 15653582765448043679  5900476484668230962 
11660076027644791339  6422626035441966342  2041352729009508655  4974325225637685497  7159776268072984598 
 8578901376200688126  7345289018707253416   129245787208175378   704735497108943563   940081287390208153 
 2578562359228644611 10600147183514254967  1883147650146453977 18298674304278861063  9908479422317154959 
 5735837898038760371 14197523403042194046   387530639066258078  2931098628671488675   647848751508020404 
 6992693527873497711 13467672226212446388 12178115376388891572  3368146081641853777  5266645208956564674 
 8056707765906996657 10910858833180744607    17614457865036719  8028582724510808418 14979848072651409181 
14642999939724251959  5102928562309257315  9035169194994117469 13150305734078717951 15585811090899921024 
 3526918540900554192  6395880868472439957 13910132443041273430  4187750990124524468  3829596794465623441 
 2523428499061712546 13540977278797961687 15190605416037438492  5200230689251822232  4714028024594145792 
 7753456550226875863  1177060309040210376 15464887296003878494  4665035391014047833  9124789189030695309 
 5192188302013389501  9071830026171335769  7173237925973634510 15055656311810502305  9680021298862341037 
13828207674800059085 17680447260444094831 10799258968897456424 10135426825235614479 12410778890164755077 
13061337090764948304  3022886264697022451  7750733692531903762 14794374056674027851  4535330525656519810 
14836498132627395159  5557531347128470393  7815111388481271134 18007971839897240136 10177371953311472729 
 6333154634681843848 17653062814395683115 15300288086725565012 16679249553782858813 13323868846270810003 
13434498505215048424 15742123605492855060  6677135846185214186 14169980384717514870  6629498476750370678 
15403936042495185900 15925795354737814306  9844999870839347610   739678621743652348  5187046977628697086 
10063667938838973772 12026347946265913797 15701138301448073262 15186950147160844725 17889288256850921214 
 5277052970561787801  5792953639339622775 15306523308218554068 13891809346138360377 17246600039835622173 
11683592288243449067 12593405609694642894 12069749903465498915 17203090079332135337   672352044153379429 
 5890712294365758780  2498924622528533716  2987914879384900196  5422825123191321117  4589613205098350790 
11400020740286397037  4351119790810162922 16274232253156344601  8493148231452713653  3726853013119105961 
 1434557623987203932 11686354489152325224  8043214921770924825  1754581963248473667 16549466832342708752 
 8937030005425439561  1615274234655996235 17402052926491339832 15095387996815687766  6136753655968380894 
 3888260673426364830  5889708178357621030  9766352540081900062  6750858009752119537 12007257157505982617 
17971656230747322092 10925610107736744066   856004062770412265  5033897633269802593 15863941989133259363 
14633728611878915952 16545948091399308189  8572996430668726371  6756374692635715159 12150048202702051885 
 5583615047254264620 13565735969681186672 15414204503431617618 16370420069796850653 14327062181186925576 
 2796816971688199505 10261515574440465772 17345121250686881819 14851127057693558395  2394193660845366723 
10406104559358143936  8033453928972348661  1561558001873431158  6741710024220900050   334804228149416148 
 7791097987051946332  5867136418722609403  6585718562937823530  6192062851754141270  3489045482734659583 
 1751306653330536775  6261831111499068798  4461629922032079178 18016104366401540976   874444257556045518 
 4194967308973663821  5525332373511776647  9604548886121142907 17429625377535793327 15295557400367759857 
 2326285651566381287  1124737990672950058 15405449166004192113  1404262716884280816  4870326688021851560 
 6351804669405740736 12368682816478605536 17450293360834359813  2117788517571140905  1679488376245880435 
11588005737104593964  4371440681939263981  5511471805790850674  2321900567866121974   154474726018860933 
 5964140114033471033 11249897350926706839 18002206731481541966 15301703968642188624  8175837987300920283 
18070392815965107091 10051923636112582909  6811248386119568002  3779667520743066768 17188263622361259856 
12854083707174830142 12840219072084646941  9684007369090970095  5569848361017834585 17035507487433676398 
 1548735195913943761 12872244152075899266 13930413326101812612  4102966005264007236 17632159883490371926 
13782001133957946456  6844761403556582845 11889826216255741941  6034072363354466499  3730989442432890082 
18142073686180517580 15669422953942179069 17989642614248107348 14692048027342194212  9373164184712987520 
 6460887907678347368 11436639936504433990 10180420469046994982 14890394004515931814  6802447824627146346 
 4670302104904753393  5077019354793495500 15102323661052797123 13841825392392375943 11483543622538487999 
 5549054170973994973 12501845593719625776  5024006362802208124  2363341071344646087 11628397443004778713 
 5075554515409195011  9964860057035544315 12369058256105575319  7395223852426264675 14259089210949085264 
 3064884583482516604  4636407884925244312 15138401568922924411  2765278041757639880  9323035099487070838 
14630739554615071954 11927082141789587841   431181686238737277  9195184308478589455 13291413117429264449 
13104136093865267321  3137203005118728876  9298131830039246414  4263550745433345212 16999446455428282851 
 1072084120132568587 16853752940189832652 15968161401809814670 18189269753507682537 11515681465556387138 
 1106169538850492806 10690594246233521409   669046726827234977 16311132423525439925 12633357182840938264 
 2335005773009745853 17618470768371279210  2258784590558170678  8724129232392290512 12221209566050123559 
13950453950539825076 12211379706562294303 12681167154596508836 13090616723289295790   415360877775210693 
 7728005920467158305  9339165697230820063 11515915067633879161 10185692260385499401 15670970407623101879 
 4780595197567007301  3084238650134144804  7259214838403041192 11217895080458363858 15071462473432175120 
  658002322018714943  2164816513172554185 12772714383662842867  6694406018527413907  9626450727681457629 
11687086508462059206 13924375342493551863  5327603925887794420 15465458982754641596 15199456314191951558 
 8663913378434412803 15882426443555333401 14261497587720549992  8138885657253265883  4614361807555311754 
11461901610369616706  9557880357355605253  3599382956281033585 16870839082746961695  7688517353198010885 
12724001081858274623  6893808381369549481  4767244816359706199  1569053671326706316 12323114083609410872 
 9321470786532714575 17638055563896895163 17039990425179549436  8325685565257827529 14258953143840700461 
 7340368344424284464  7086150068657851897   122900802991094076  2606882109647397469  8678788307575548037 
 5372252355072104360 12404614338189663420 16321107852351955479  3701296348193443379 12747894927276336069 
 7531795121673718369 16616795493122690043  1528768141928913639 12568912240720826246 18158364665690544705 
11743344856157573016   712892667803553524 16188683062719922137  3231615750336800280 11869997659286576633 
12881217337798718972  5431717175534607714 13446400320261853431 17788509122307315907  1245529172231131053 
 3594446251554660553 12045328725049690054  3133561170189477058  6277858446957047868  8880482548495804531 
 1066405891782678232  2583033284463386530   776807578475411786 10957152504605962542 15659031975328160701 
 4858154251941055094  4495470545961961806 17925917459003707100 11447604371994315551  3602810632397115982 
 9987302552964867338  9356416631766457515 16995776831606319345  2599478294650582484  2674416277084052595 
12147621717098926616 11393178277788217069  8040705086079843489 10727535520434288724 14582253320609329376 
12972189685321219420 11122160388774952734 10305903657951035084  3325995459939425622 13494342155774874166 
 6748302905081403919  3230443484500535800 15232396852043497871  6083306311998884171 10841656849580402821 
 2853511456678687633  9575845576899709298  6856208595415816422 12433408547428463937  3007759031071163878 
14759169922469104787 18290260629454813206  1236224155672861304  6809663542709257889 11027948331172894035 
13675117061883303629  9434388466478457871 14004227289130602800  3724171306307849253  3921500012030156545 
 2954115214263052427  9023220134238778191 18097115880031466994   561136693576501587  6051885355030740119 
 4630374176614425973  7285557488029533289  1296910506899236993  5136856797468355569 11946517543516332047 
 2731537566493224416  2914101820539665615 14658204090893193411 13215047719809276547  4743830829020851491 
  926983540217350461  3016031732517484468  7754680423889933150   219737636381487868 17247802624713170739 
 5569903188939748775 14031594381198649440   858697795543312850 16567871640952493556 12595308552557219854 
17410966521540534332  4524631105894212160 16419341298255046607  7569295493558844596   220691510496832099 
 1012394530141907103 10536105694260141861  2094127987803119165  6273775288748560821 14011610008047921538 
13243080236347959284  3035649104234388270 17505701202242808893  2773463611294489081  6325113517464758755 
14189353074727140245   414155453948455967  3752683919012645779  6422928308207630607  9154351271740927022 
11962286310298587864  5375539524319493628   538564747112001830 11229040451804789168  6634105361322381871 
 1807077064187279142 10253172624007268895  6271228645129542839  5299521073175269511 15824901300570857010 
15141322012026538542 17938393050528675912  2139562399648190279  8926236786322242749  5270612841147848106 
 9779609947117581384 12263858359717447143 10193784983889524696  7405290763948157453  1406294131171926610 
 6768565164025113918  2095431967299788539 16507423710568196854 14272850729911814288  5007370574277780393 
16045392531466680963 15283022234097956013 10827626115971904848 17120327777652305306 15750665286958107012 
  514773885293796726  8316891846276818091  6715394764603910399 12535312019306164001  2274331976253531870 
 8078570910436624674 15156123373517725135 11556548121153811615  2902792631339910619 12535751717812062009 
12403734346160320378  8521429916482245902  1523376652190394993 10597120517168957545  5848501708632024259 
 9186602605285837610 16386453705461422119 16824128583455226261 13293823404790129442 14643813107108713734 
 2442317830225587915 12110534286940519027 17955269282335041678  6223591394781406590 14549238903722275313 
15476242374987598584 16905357761904176434  9984742693539713558 18341980839665497233 17926510239537046714 

1000 outputs of genrand64_res53()
0.182336670961600 0.003393797044563 0.359101403078844 0.726894170184214 0.623324492642096 
0.250302440079507 0.928023464849038 0.351059719347875 0.040923724195492 0.911043178714597 
0.521585736715470 0.224121616094026 0.209409278298315 0.644828645300625 0.501777898234306 
0.602674339379464 0.408633396187126 0.213669071647748 0.866644337082353 0.749524323935754 
0.046250301770783 0.530333527618116 0.001372907028588 0.182195416374302 0.270995619976273 
0.440718255390755 0.508126744072764 0.228068170538575 0.082188616894489 0.272492964654091 
0.202201521038454 0.185856734386788 0.342590202496496 0.714642320691265 0.797532290418546 
0.105575991779117 0.958956694246875 0.567047963328528 0.327533579626229 0.628242113576060 
0.513020380673925 0.568425331658690 0.415507927757332 0.557061513624287 0.610145810374684 
0.646242107709197 0.672156801574597 0.076314058383425 0.772746759546495 0.414001412775709 
0.808071914265997 0.583650863580959 0.423553979235755 0.280161942040312 0.844751069328857 
0.613993454447161 0.515346737996615 0.199676756338126 0.522923998272597 0.922952231980872 
0.897154564823542 0.603814581507921 0.592940360140822 0.594054621144834 0.530890538616006 
0.648693483827827 0.192516490696817 0.817308956862085 0.626424998007484 0.886701387114156 
0.127001441576724 0.501639540746557 0.296676559117589 0.554701376855605 0.283035101418834 
0.135312476701261 0.496239768982025 0.804468177957888 0.631260660614800 0.898254156143979 
0.536122752907541 0.583027521617826 0.878747328856086 0.061156350810162 0.996704503539898 
0.687149792714399 0.307674271343901 0.653609806344527 0.102044395921762 0.376714560065139 
0.330347800028658 0.524605435438932 0.646537644581339 0.179532391667444 0.794131176527760 
0.512618869408141 0.061081905206925 0.291765392081935 0.545103290282940 0.072142354826292 
0.318247789177256 0.803550764780491 0.424217709466221 0.007081324636182 0.150132534479047 
0.193007894797156 0.567915388788674 0.558438396157293 0.311756356665832 0.065465606743818 
0.571520041829786 0.252806789253191 0.083128003000845 0.910471434442296 0.671478647774335 
0.248080084432223 0.823485007104912 0.284312239618902 0.836251271963596 0.127241388355485 
0.989439622801753 0.123233945932635 0.644260097576059 0.121110030613812 0.437107942157792 
0.534505150351130 0.176223826865903 0.136877600325572 0.109590303499458 0.385952935879243 
0.358916866402996 0.148262748292837 0.089882581535218 0.266274636757840 0.363429041294095 
0.627677589320020 0.833698641136335 0.653832968652339 0.362744730320549 0.985597557932896 
0.787990455429944 0.570050563814763 0.177456621447104 0.050139378369996 0.663134942245779 
0.612603179691531 0.843973271391999 0.377798652518252 0.481915415337633 0.700216091065740 
0.501257296505512 0.867334446204381 0.224732686444788 0.336128986078607 0.089299872163775 
0.720046796999036 0.340576284040337 0.842041281363266 0.494090733328660 0.343027233643791 
0.623477773293744 0.527653155541942 0.316531564949770 0.481123285092975 0.489960368602291 
0.294266583366376 0.315619493063514 0.868756546413118 0.383369159330157 0.682800985159950 
0.990589885497615 0.747159852979081 0.074444740563484 0.154196517400939 0.817028603496299 
0.077700013976916 0.689513309915248 0.993919903422193 0.323680306389191 0.149253324267943 
0.526624686144613 0.738736046204489 0.015955544248924 0.449798860244893 0.006040305452221 
0.862886494176117 0.229681049219824 0.205482075195025 0.111111361769094 0.638615467016893 
0.085701135443395 0.471530602056336 0.204783888351382 0.518940797663982 0.310188777607759 
0.095922385841737 0.006473011857262 0.566801413050988 0.569180309936316 0.559836666941169 
0.215826358622320 0.369363409089492 0.325333558249926 0.121687272883080 0.597679189120949 
0.623414690692760 0.364931636070497 0.053838970658305 0.818238806554545 0.975826746454206 
0.630298406308307 0.938104284508913 0.293790691927786 0.422628207290597 0.413389014445606 
0.222281007475964 0.706450003005186 0.933878571356386 0.100920249367986 0.890230872131100 
0.070925248531569 0.435488339867468 0.691015574177390 0.141664279613815 0.589502100822952 
0.893230327623096 0.830074417738797 0.821691377384172 0.251019854054335 0.786748242229940 
0.659762290255205 0.868840987907856 0.207288202889127 0.102194449092908 0.370427841890246 
0.010898599452382 0.955617589707963 0.939307237610034 0.133160655006463 0.042209291557366 
0.914117916075052 0.989544606729945 0.690684114669087 0.805875531288070 0.331831059232398 
0.041200552747054 0.478994404506669 0.054304885922621 0.764350653050393 0.627565463754368 
0.819920737472934 0.672285358869839 0.511253645293888 0.830278142332423 0.173870968955677 
0.177340032219900 0.975592587008370 0.079489144967828 0.259010376214376 0.559656772748994 
0.406943562095457 0.221634230578308 0.159451431746861 0.591013498556713 0.163662234531559 
0.078790325009367 0.166550316910973 0.357992539031341 0.313561663771893 0.107659636383817 
0.172703122131010 0.909131313576973 0.092892335719875 0.949671012586031 0.019131514341775 
0.151400942470965 0.384001073954768 0.536864731101742 0.628878144205328 0.052867232588323 
0.940147637952613 0.819713700345279 0.599095871544339 0.678436900863115 0.986832446753118 
0.389870734228623 0.878561153721644 0.530405383634787 0.079714329074162 0.298856692551017 
0.220263798452940 0.220941973784502 0.551021174811682 0.835339470370341 0.333463306638099 
0.771506174165196 0.186389308200736 0.234511253046168 0.154897207376724 0.039819206197319 
0.178626701189515 0.577940192422325 0.722749969918990 0.050644178297451 0.801774308041156 
0.539414490405196 0.523672093306527 0.913326253705315 0.533947438710928 0.978902825902714 
0.464515995750313 0.487984041885530 0.220009794449751 0.355729989656807 0.258950017477435 
0.213354662636367 0.613289865808095 0.085261953459641 0.414051938145771 0.207126833744506 
0.662657978116554 0.087553259872617 0.352164847747293 0.143361641906998 0.144075924369428 
0.332906214538839 0.058765382703846 0.003154145362795 0.536060622629056 0.656811625957585 
0.551388814911030 0.651196462833645 0.515915853845745 0.537952990631953 0.087367543181208 
0.987876698631884 0.418284663562551 0.693575523139573 0.147229472488156 0.316526440062921 
0.646897775944452 0.283002035896587 0.293606120004574 0.156947409697290 0.908546211014586 
0.087740119982775 0.878499721930496 0.539737307000567 0.005228751023928 0.758999791835847 
0.856409841423563 0.602108835331025 0.198340726080994 0.088115107381548 0.457904390242959 
0.736754870472942 0.468689856500718 0.066428186070907 0.808242410486754 0.249821883957846 
0.098759891697020 0.428138779495382 0.855147450542636 0.920440554171307 0.643891442872993 
0.049165909247922 0.010638333176975 0.881316569899452 0.475544305938548 0.546988841098961 
0.369318738656792 0.224792024154483 0.058644913348219 0.824483309568759 0.256378582947151 
0.276367705167856 0.929820388319771 0.307062318254778 0.933432634331300 0.954430844729433 
0.347149274013429 0.918021154645054 0.111994985864302 0.281410963058636 0.595880643447524 
0.619830520086119 0.465955985289409 0.707139114224844 0.513134826460311 0.639510199626628 
0.576813669924681 0.612558893857402 0.598941667232892 0.519561787138954 0.940492508069937 
0.308259927362811 0.092476642698049 0.476364620231295 0.691116149747923 0.080621359453061 
0.659737078828685 0.961282182584047 0.404166371482140 0.742702348115309 0.099225141104338 
0.738921203696128 0.847771718921910 0.272550299129886 0.738033635735841 0.141983937734265 
0.098707869188843 0.875969947654098 0.635454463816939 0.438132022665315 0.732357608165024 
0.266247364190349 0.338885380750993 0.953241467946128 0.398348625924616 0.206499692508501 
0.042375382473806 0.162393526846020 0.657375733579342 0.701852555334432 0.762376144203398 
0.800817318968393 0.489243519400125 0.118644092460322 0.071241801895982 0.878465174749216 
0.793692182809128 0.398880983839359 0.269622427856662 0.186230890478293 0.317855892613938 
0.234861381320882 0.705861243743651 0.703302571476691 0.233320941982981 0.792653936783201 
0.403938770030740 0.409014217044718 0.371391757096718 0.188106726514918 0.476555299910147 
0.859572958418028 0.327665741977787 0.558464109974844 0.634801834107207 0.138264262928153 
0.928773067073050 0.546939938369735 0.257876930697164 0.612653144610378 0.558576357783787 
0.432376721249858 0.309666385059534 0.066124656879569 0.733332946881440 0.296696684503402 
0.283648606192212 0.973818755564736 0.833242629078143 0.135825799476865 0.249611020658952 
0.723458057893909 0.910777314160914 0.715700470351031 0.086164256680006 0.433895834867777 
0.814887014708517 0.255805159300710 0.070199866695792 0.379590442275241 0.654714394245972 
0.316445886842939 0.195480360670228 0.497650533769713 0.471578365619250 0.781942645607700 
0.860401031118665 0.912372103842950 0.903450414218886 0.153095709901401 0.671717203269213 
0.342475644263869 0.476031477648952 0.781039509816484 0.142333431237711 0.303196723748486 
0.792234898788243 0.263791952748085 0.345709661110825 0.278448367927945 0.368059842658304 
0.821512109133029 0.396064236466413 0.200167152090071 0.288340692263103 0.152907546051424 
0.168874267221202 0.123210555218050 0.292648969521909 0.665286333831010 0.805884620382375 
0.496992076132571 0.179328031566548 0.107729159925721 0.869258911027984 0.657329065030863 
0.189841891343431 0.823908931205685 0.105077091410654 0.470971466012532 0.928040197669819 
0.892694563857453 0.225228753437696 0.745706602285478 0.914230494009553 0.400548084375021 
0.507517553034956 0.785554530246006 0.149179348826417 0.233633806621214 0.366616800319942 
0.044143302774671 0.886237128499335 0.758138071021568 0.734611565507205 0.405204665455436 
0.892642985908198 0.209519017496914 0.456683363175653 0.046073736059928 0.891001490482729 
0.789644334598444 0.167366897811295 0.862168440531806 0.543049496311810 0.871511332455135 
0.999505763905679 0.931451250013233 0.721180978480801 0.966641972173290 0.961880661982745 
0.948668224195865 0.120720324742628 0.205498795557916 0.346363188042575 0.388400185769847 
0.041477352859927 0.481104661980120 0.154576987872682 0.767050149609811 0.508078191744309 
0.277630416553469 0.674591261985219 0.138936796015867 0.300231528102254 0.733785443930255 
0.284635325320392 0.492364105553343 0.923222175426661 0.216467996772485 0.786229090672194 
0.755004141258854 0.916334025844910 0.682376226958501 0.387075279923118 0.748259853679316 
0.585541262476907 0.057526448095189 0.262553697611952 0.744104275458500 0.879633757561059 
0.636188325161103 0.405709112823922 0.441685817671229 0.355887056790095 0.468156253834425 
0.326868284194268 0.088058259043151 0.448289772048526 0.749985949842213 0.275089147371358 
0.530328353672257 0.990446375365173 0.512369257001724 0.315788804576943 0.394324828237846 
0.875127652005382 0.262367251597555 0.573429126565828 0.831041930693288 0.533109253560724 
0.256921399366850 0.594964830458369 0.153534919309564 0.982283132324427 0.748538653145858 
0.102274070684209 0.868820421687464 0.838600657043849 0.313581978577457 0.104624224196458 
0.986512958686277 0.642415338295945 0.520953519597166 0.007511684011621 0.469769359394060 
0.520552014558084 0.556465646404259 0.566949884422255 0.640969613714849 0.246595517061762 
0.954890898625012 0.689352550440143 0.229052124186608 0.813566789014081 0.316505530304269 
0.174717508645589 0.559024002177347 0.775024765752197 0.908220705551057 0.418222072824402 
0.774491847480735 0.329750436441129 0.313093227096982 0.055509144460304 0.247634337676252 
0.317768649332415 0.196393416099850 0.311491632463263 0.006453940728511 0.880950653193440 
0.178565743533979 0.370848456910602 0.513301190664045 0.178076672963229 0.388070481769205 
0.080197622807863 0.347476511886941 0.856128992491896 0.683553501488091 0.725001530418838 
0.279511312912414 0.840859586080095 0.148904508930649 0.902964648233932 0.156395448252595 
0.408109844409669 0.949236036304132 0.728975406366603 0.224522372469778 0.216792493726650 
0.040353591641753 0.178562401408209 0.860729844897219 0.147042015709574 0.684065683937559 
0.618220050426890 0.190415265659478 0.274482608438513 0.298199166699683 0.746354928482250 
0.232630360914284 0.383271219183928 0.828297033206219 0.067718701021657 0.586796930967892 
0.366049694951822 0.661480970833573 0.394006898130026 0.102794734289181 0.468332120955019 
0.287293569340159 0.336005833870647 0.936713694703927 0.805235130817203 0.672638121839940 
0.242007696658554 0.448154996539709 0.563114442342701 0.491735147834823 0.866047443404586 
0.247429726649046 0.286776018243279 0.988380642072509 0.215779097164454 0.764759124916109 
