1000 outputs of genrand64_int64()
10249618586267672626  4205927717106152500 16271110376851298061 10420349970882221046 11552762954313875267 
 1050689772723333904   411211705903841432  7061181470246175282   991463346490493346 16424477376607295038 
 5621809748723686554  3849177237377693035  4991508577894402372 16077639890631205915 11310037349057955209 
16046214058684186728 17724166511037065205 10818435711849234643 11561939175767145801  4574087187648361110 
 7702547286022317102 14118393315001785625  1666996225780026250  3823631704359355733  8053265759307279107 
12214046099823287999 17786662508737896557 17043142053949312514  5080240258995098650 13814405100494151285 
 7122804116221307084 15753832030644002120 10365556356727701366 12496629094073185500   485957799781133271 
15090968544186542084  6384484784861509511  7087928029184911733  2088281325299518352  2264677910183317700 
 5551616651002672344 13929681074285854924  6012122675375730952 15487309284742703700 18093803923312316236 
 3833624615443410712 11026739933618443586  2560846426156392619  1590240332856176647  7234325883837930348 
12605462920612480906 13878595505085131820 11034082103796620964  9742840926325270630 13303347819505078584 
 6519411774794612739 15793383916922540213 11922413736918233868  5890696142437553482  9305293431344876853 
 9457534556122907859  9848130804079587421  3873163394282275781 11795298510503026185 12186600555915691034 
16581289370126800608 13286491573600387175  2013888797221483323 14998410339051865306  4232395628913649164 
11564799013003465043  1092702592578148147  9271026021988563873  9137330635950732195  1547024591241923600 
13174510995158950399 13044390591113308758  7680416433796052476 11068929772834802389  3818797676454884839 
10671249572622677748  9679915580724153256 17484936477898603283  9694944413335926568  2038419454694793475 
 9258393078038612097 11306329197750373026 15695551162023508849 16269586110240505536 16747006750572330285 
 9333001117909048619 13060692913851231594  4302032660540387155 18409338496292338396 11968262972920895097 
 5551399892824521772 13085996275715359908  5316217516693132544  4726240471863786963 17717457004235574975 
15588288115306583881 14590392345972208121 10955673922288839474  4924004063670767478   524042670705742702 
11202977249241215564  1485875769900469663  2594555649227685471 10218362390083364306 14870471590914399108 
 8132787087824937251 17548230881749482611  3670738592599911960 11971389409514913202  3698303964590686437 
 9596489715023545719  3776393930141043735   396808313358477354  4002732648594933984 10995750221428001985 
 4963346555810262267 13996555576330420320  2204685488803515871  6888184414164027432 12689642422779409348 
18259371790082034503 17918240562228728860  9226095231277150345  4237934870520408912 17457150561852856999 
 9804917901353609516 12454868312165147971  5577072372149568844  6970636560655505310  8011998078705078323 
 8971524107632358950 17327003961501814463 15196780769669562013    88377288664499247   557024416842106076 
 9127949369838257188   117339275417072601  1644960282372213422   212821689976808066  6137138046644293772 
 3991560918885337029 10089937211388993264  3521092862610498682 17803250788918039318  6032436285870239740 
 5718209386915009170 16542554281906206625 13809353461388116859  7613541401148799226 12592521494431498384 
 9962888547452042634 13038740081129866376  3286285820915441688  2146550227779943034  4837802707668011714 
 9393598437141923487  2652512014462270171 13835376287230631560 12661189313986421612  3368115307671863486 
12039478680913676483 15285452433675878158   444488616021725645  3280717551998609144  7338341083123420553 
 4516088374681304353  4240702775728460134  4758291619770466203  3176445490402677975 16423769187864196489 
  356274563437123164  3192346208070420972  4136075088406645400 12755074784797187526  3101215269478826113 
  584673454006172064  1155688355433718664 16333039366747473785  2972626998730584757  4977771857198819349 
 4396705873009517144  2784761046077260033 13787717888448180852  5144051403267815651 10069745135367472242 
 3047735385668568344 15175206224724418452  4212656068475351733  5219041519598343367 12658829855191911022 
 8150060396231707960 14938773919384985556  3217915611180242009  2843548479926271269 14136568857399500567 
11012772151212853320 17008812912413844024   966583157487595209  5976308825802107580 16478070070466696175 
18187770241802894531  2906192586574023927 13787584653719965279  1173840193249942336  5029163327477643036 
 6461477218094901445  5227088731136406563 11040596982015551884 10516091398221296017  9574514439870212294 
12942915684059192974  7234989792527019109  2420068879854988346  1984211517072323448 10384602182140369625 
 8001853377430270314  2656952310858000974 15464596184275047705  1276802071873872866  8758864439936414316 
13991200553244121790  7494718098472950146  4834919712925819935  3739041037263428786  5574760046593118440 
 7469251593142593016 10768044232446245705 17011228336878321736   902025616660422300  9504118593281250440 
12000482231508516359  2859215240301560684   502126389878587431  2448895588795332166 12045097568620575108 
 4114173536858302817 12111550942226503822  7892853223998114516  1553294062865286945 14630470649745288695 
15534607111826886370  6504533232543414835 17580154861915968712  9630388589245869599  7761905094689020566 
 1658206646756025268  9296254788746288895  3023434706220106513  3417400010977116731  8823723975600701652 
 9142525612273331349 10792363449804539823 14618966433424125162 14601373972552024830 13523441630352364991 
 1318168116096756792 18297253494540196769 17425264682609107494  4134477398312314689 11625669581744107542 
 4693756106605955865  9787252264952947884  6488837082023665287 14373129340974455377   691578015361038384 
 6149620882843461898  9388217553137913058  9501186307302364782  5003800164512067083   314041690366745995 
  673953911957306305  7369890894409725938  5012565721577323691 10145587601750203233 18368802517658670551 
 6399079910219318926   264049451159358610  1841879101547663462 16678123971843072618  7784579503655082893 
10874174571299273922  4339918621937796184 12875037906886504453    85482602380884976  3723888784360440317 
 9125281012472169337  9843945561837096425  3640842606812017624  7211835269509737672 12907234808705535609 
 1474656775257475481  2600491264008738743  3395714517408927704  1155380779164611979 11418740000542179330 
17617365481350847000  4785620333941395034 18314652904179470599 10028437131876312987 11364607062118252896 
16623831236620069852  4778552740922708961  8814189229648965075 18071626605842294972 13554691396882172938 
 3566563191130979883  3560394150415005853 18096684953982570271   283162581643691023 10672534391681015097 
 2842354330497644304  2708486231357385469  7513013672548224433  2392806316948721083  4555235439833099130 
12124449985457599096  1484947831888736697  9698935046742548579  7771827436457120003 13047613866603099108 
12987409054479142433  4895977160215943458 14651204052146645665  1756294859120381673 14549711971386635296 
 6235065445662475465 16127027396771613228  2896866889140407913 16015726895015545734 11982381964503677792 
15160229822378118749 14041259239583801333   840171538135390421 18207836854115524253  6274098250973012684 
 5740560143269452435 12363114604772973562 13504716530324594756   842174826969287075  3214803734321005845 
 1180455183556211488 16137391862715953895 10004007176391746611  3469103528215253875  4030400578362846351 
 3471295441612951227 17253207928395456968 11094900717871046326  2044950319237154577 16587450084294827864 
 7533586351225669368  5927336156365706507  8552544222975499056 11101979267348383058 16053503829899209679 
10599612180877246203  5839932441763062982  5932668933198224546 14199420457709424047  1996468733620310956 
 4045765341282412549 17991144850443118211   337802277616185146 10351536172902987545  8538052160260270668 
16796701629000639630 14585899436812240947  5554948015503516138  6332547316969081560  9811317186790097416 
 8543687021253477254  3644018552091691904  8487056626581769881  2237402083394295474 14741291661781707001 
 3833880555051447757  9262591847911021851 10253643366994551157  6379936261595882102  1107327951866532963 
15837741084729561995  7422626861191168261 10627969353749665943  9253734001152316097  7736320650035335747 
16757413610685968855  3260422855081923983  2260227163379216055 17999294143299610833  8726632261244511105 
14670876816247600840  3311747006813441320 15227362158294400141  6115029124845938876 10111904529711764702 
17022293044536681734  6149010330406842334   905449478267188659  8503103762520006835 18318757479630439770 
14714524716778019837  5645095306634161704 12360476906297763270 13312295561696191091 17788826361736968738 
 7766327702990822425  2591088480298625142  4839255185620631325 13237575157110781674  5201860289504233318 
 2362054343763064314  8385612108834162004 12793337366866922347  6961537166441923632  2924056311867811086 
14822624141775770080 16878527285775526619  7170354872104095613 12298094198631098106  4220010037036829157 
15812517276352467876 14674240266985122988 15763964192335963956  9355889974645046157 12093425057854469654 
 9951088369672247258  3869559806312045753  3208116143637546690  3290016953864889266 14465523274735052235 
 2592177103322217403 12310621043405953229  5951220725056951602  4985515271806442643 10132414153695043493 
14395180594726361031   975158807091180777 16211525996630920047 17095701761701540439 13011819726088953847 
12007858893822105367  1440554399518672510 15177623609386064330  2297985982471789314 14427934146141465051 
11132971515919681887 18417026954359505938 17493032987644197970   709897754482755078 18229170009613250182 
 7200805832834042922 12711863008471432749  1944713113705983509  3241186778298100543 12646143446502295095 
 2724876639540863899  2571541298112892032  4815347315160413126 13485639844769929616  5107627113038725145 
 7906485230610323330  3848800389566109810 12447870773275323334 12824723897174542600 12930746613566143264 
13226481166296352102 12250917588406177541  1205902569679120525 17090370410148655675 17818446350833817304 
 8531296447691144988  5251920663148991396  2599307328129034555  2721873622521299311 11082876302341542032 
 5535395592326870659 16067866123701478412   573954625977231611  6896272055937337907  8862960948338790673 
 1404123095207055601  5504069933804492934  3408679004294906759  6896601284642039126  2740889425146907304 
11564134478404132506 12288718487767255308 16176109281644560856  3886015375905033481 16539371211939041430 
14204788896479630444  6633640577689385466  6301390514506762910 14111845686784409942 18123327290010965593 
  850709818712916674 11004160431499012767 17744352471799252384  8564123677659734217  2008893124094302800 
  924278826862059504  9725120704885759105  4122505668813875237  7020210078250208525   317231784804316713 
11945434249397492894 10377467352438341080  8513155975539216211 14441974776675439651  3250701276340897832 
 4482031380359859982 14374436406218868168  8866513777537805438  6294403785806058634  3102960256105933683 
13372007899645154303  9021173782813271852 14191175396557318331 16919001068449880272  4877832658765039057 
 8244046917658352814 14838747939111072303  7467989690216323015 17150692470013414955 16344741509370177373 
 2020248483622106734 18175574102442791928 13656394603409071004 15627768116270437060  9473524656003664043 
11146838329663985167 15271149524172563966  1885548363469177398  1994206348837400067  4697702575686013158 
 5512806782091261793   217715446646270489  3720670306559972602 11809354153924756746 14607836431939608350 
 6471372918481445953  7724367704021294087  5657377552949119435 11133372396612616913  7872411111907500732 
 4567223592883083272  4372372795958550788  2925394069354684863  2804543318419868008  5878744531373886997 
 3263556573442840850  6464439406287297702 10110560348125648418 11127601080299772578 11244064903459351794 
17468771861573343094 13356251055086563709  3206345291720991659 17134578060642230182  6260433894525395180 
 9910299536052492360 17444346362295919073 13403742770920679489 11578237842585353538 16610979325271625440 
 6082231855179132448  7620208892989783315  5135136375234240328  4248586000721301143 10081072127866082050 
 3897041845063658334 15197589706039073597  5701193680532656960  6500397315371206664  2550824991791191248 
 4922555242731230540  4421376638896784993 17210137633938988435  2018497240143735747 11595246366213265779 
15083054065208466435 16191805563281133333 17370446606700608756  3965234316340310235 11660921825157802933 
 7924059809540694070 14615468561377492352  7259344583024048219 12452252600074602096  2827339865451451636 
  421101209175630017 15455079386788248701 14020303185485613579  3573282555049097206  2530170049015282452 
12526743807134796007 17106293885394325075  5972559250478586067   151638342313088176 13524613536972820001 
 4218324437347729951  6292710166507607807  3057324335961126848  7846162781801723877 12573328824123215285 
 1324506344383871983  5675755307659787321  4923351282555812689 10513266900959327111 10553095376412850199 
14361640673659049651  7475729320246736805 16104234305319156980 18293190419631692480 14100341333654921017 
10848411057345717982  7140941669330809282  8429439055873821447  6788444952146774464 12694257309005092260 
15958798303485875722  9789160053462330531  6873924894657273878 12715855424203014701     2950430784924454 
18419676830807962233 13254810735007978052  5484841439108099186   414468589161729725  5385142500583305965 
15876688941102366886 12328278741808090285   493306568454636300 16279208706567545919  6927604131708664573 
16958774185507766630  4351211004955158889 14598341741095912741 11473372145051103787 13406850800364466340 
 8950510602797270035  9009259945117125906 13428696455394129805  5656367948145373123 10946615460195414809 
 3800639861348489419  1839114353532218277  4921833137293214572 14794932730249475277 15939306614576049057 
 1272595068685523382  5351804318766299849 14429463309740355486 12385321830872336487 12258088476186405672 
 3141957678628587225  7141470759435136716  3344697257770732752  6291077834806573887  1430809871151465966 
13916998606316652250 11703449167397794113 13708436671985997298 18281485778215432885 10906538039216289202 
 2112663651349146286 16236457520020647893 10221930239621131785 11804059113872254910 17688101479364833958 
10790588507381131077  5860513117016618740  7756996979880637196  2397850001745818601 13992772338183649864 
13371019993782423835  7657342769347560956 12197687553583638902  5178827328031357833 15954652005103642908 
 1903768597406445771 12944396380104765181  3616655529119515675 17439286766593146245  4020679030174852219 
 5563052590730552428 10684693480487495707  9579624988895253690  3204783148149133517  9646087728263324486 
 2248827344817897776 11732408304791961383 10649343597231482153   618205143547574483  3468384237837266115 
13914042501386050055  5233946593283090730 12765140964121788438  9059045703372718468 17362115019010433687 
 8347007676795544831 12033284241887804448  3604091878454626418 17873849273102981464  2769873680690779554 
 8840168478316828142 14098381716707536051 10297752640571610779 17232948592714406055  4211861081630379623 
11436411279899366432 14228395954661768573 16461249757353057001  7124472167929788173  6312154538211376115 
 4662130853427418578 17600504154606919785    73917400589375537 16083650305926050700  9540762866797652484 
 8831085845516007538 15290101160127753940  6160965686308096669 11651703246642932832  7786168545090923556 
 1046227535643355926  5832826863061174802  2999233738046174153   168806511279937012  5175815354379230041 
 2922123291418163092   522291498497354248 16494709481267642469 12980955701284981964  4267973173512238490 
13798852634034733002 13925213806688999404 16287916071541024563  9264886966650334071 11035192325463440193 
11107573007983216350 16559312727429439190  4167756688771553150  7520726979680303302 10619860623201383211 
 1564204357502290109 10596654181226426270  3000690267415411477  7153858256177462445  5525235249635191875 
12445393139900415380 11874401155151107965  1604880638026733747  2711859479158014067 15444507337337114939 
 6820541141674983203 16233776772443902514 12203179933728573089  3286988546816732565 11510878843176924121 
11145757459780159084 15846867707614537165  6369760955853288052 14246450594024257664 14460596056038741782 
 5795816536187116125  1491604161863282039  3955343033190670617  2557431558037411324  5403842509866990590 
 3555994882806345974  6301221912571332267  2987455400156927889  7550397715416115183 18089245808349058201 
 3149069338729195026   850137132560761195 12905167275773366837  3837543942947079207 14275418452140570354 
13555481360529403343 12834474801622771605   250337960193667890 17377237668898223070  9811569594512225417 
15416223432730669694 17182049482565973688  4253747860554601600 16892741760066478509  5967507094781589548 
11484207983207514332   986536607842767931 12418444791657788224  7040429459559835075 16432915506443213256 
 6159523504464864312  8522882988099701391 17901760163303754307 17221503684497897414  4273922931208655027 
 2563322794002631926  9410009732197198764 13722442214757528917  1097345049872398013 12834356887178818128 
 3167935688560360117 10334226012326974497   313227799937923325 13097744462334403186  5579096206839882481 
12246949882594887767  7792880953382432003 12923364202621757800  3790376829584838570   590292938946867197 
 3939529090700333771 15813894428838684533  9550239702802161535 10930725988171124539  3696334057519063747 
18102320254887127558 10057263801273469609 14861765010354463881  8089000967919980807  9174609060032083303 
 8504423220547337267  1079763478709135203  6975718378328007235  1753754949225579901  8809544182463042453 
10477416364785935350  8202703066995499306 11013157162051525811  6270988797227370988 15204989446264312068 
 8715828212180235278  4842140596136021668  2157683499259328830 16973496136871889559 11179822951393990839 
 3823200213183517203  4151830336118994100  7080104362988407231  5182889485397702316 13715178818030089629 
 3927378932015584013  7301953220760369897 15836640170577294158 14820194643883897758 13062634550862142512 
18365190747973449571 13232007557718924152 14024693792378524464  2712807175959802521  8539314946005204561 
17112552464760262388 10138756382243414849   925060936735796686 13206437658931117046   469044008687650718 

1000 outputs of genrand64_res53()
0.803692485210732 0.762784930971727 0.335560917125719 0.672125638956144 0.116557212040447 
0.596865037526121 0.096175443487530 0.889078322451585 0.529419675665545 0.860238645687383 
0.144540057904560 0.078032954698788 0.826053175607989 0.621297355435487 0.629725599223494 
0.072276892098184 0.177320241906025 0.761332084276643 0.579240148483352 0.981790451163705 
0.631221844615336 0.624296254961617 0.371419588447018 0.027113236330861 0.580080136056564 
0.865958086948647 0.562508465091597 0.270266383712392 0.400279252291029 0.181259889685531 
0.161406602305441 0.152460288486010 0.287644792657698 0.354657213960350 0.850283482499433 
0.965731731514046 0.871867878620131 0.214479788966191 0.656961941894743 0.740994676828827 
0.657943798813664 0.855012781309139 0.624466961339608 0.204503877518547 0.266440109000467 
0.541162514665862 0.949502785992485 0.946182119242406 0.416786181033197 0.139697588660585 
0.230112220900050 0.097632510449162 0.544390875693249 0.115322556465819 0.397548435394032 
0.302194190118386 0.204832447881774 0.889683951123261 0.115306677076852 0.191407754021341 
0.076076436343917 0.349390915517175 0.495933876257773 0.230628296857327 0.847615180100669 
0.621661055635411 0.565979561836635 0.074718108205027 0.177293306459681 0.603764693832886 
0.160974837960110 0.838767714451677 0.956619472574862 0.587961517441122 0.891652314318348 
0.290278244802882 0.253493805595402 0.401220306453725 0.233003242418560 0.405439987246606 
0.899088925394040 0.360245338373514 0.502958997059040 0.313501548344161 0.016028388950007 
0.026956821946361 0.289485049725445 0.325304205231773 0.854694328353103 0.980847263593497 
0.287549954856260 0.300675875099923 0.785992442355545 0.211865236075459 0.971653918682465 
0.515783744123831 0.917957412938191 0.209872785820166 0.761352426139102 0.021517079833318 
0.258884297613224 0.972664660880359 0.886074424396557 0.107325215490890 0.349408805340013 
0.485622178542356 0.953692759350706 0.899712566429030 0.624242021577643 0.535680628297067 
0.681602650425785 0.216440102805624 0.362494687554654 0.405093155211272 0.348582511846681 
0.067657874084302 0.948612130473997 0.648982142707240 0.080007459061630 0.940476270127914 
0.509782716487961 0.570506227850269 0.382722342426666 0.302480246796975 0.328901602480260 
0.064866760395596 0.061625486912275 0.394059038363750 0.863386043188855 0.135852377574749 
0.410998865857238 0.412411087484195 0.036005493611417 0.272740853712175 0.980319602969671 
0.486182554945050 0.837096489566603 0.607146681205871 0.910949301243233 0.511895127480054 
0.191296346838844 0.230915029290752 0.715099633055928 0.447919586703096 0.240047059250104 
0.209907916672057 0.149746224117888 0.599809901203902 0.405434289162389 0.133377647357340 
0.212707953769482 0.456438018969410 0.036480413120710 0.344636314027111 0.835594172046692 
0.620651170223072 0.602580375496390 0.778423164439086 0.534430066202089 0.580105857774970 
0.833806016484901 0.797328385661114 0.060765000713219 0.444494812613833 0.875465449392162 
0.141752840299459 0.363973068929119 0.219575085643572 0.228546386868591 0.680737686443705 
0.337972209166085 0.015204733555664 0.957534706881724 0.566523936995224 0.257878747079726 
0.086442516274125 0.120586947776349 0.423810664423315 0.631017777753252 0.652230278935195 
0.210330238427309 0.362513848173232 0.519692790248304 0.970336154273941 0.016964244166709 
0.656681624379842 0.176375955631447 0.543738832521753 0.859482052816662 0.024727153064177 
0.268535512103689 0.921973966272816 0.037724738791771 0.663582597167364 0.046527460800831 
0.734971554697073 0.580130498131983 0.000074157720896 0.489633255789889 0.734664679683585 
0.044995271648414 0.656321206849842 0.787103388054330 0.108266898342105 0.593688602347065 
0.693369444158639 0.420484431931247 0.650033465833841 0.100225872897186 0.657920904366375 
0.883200503653637 0.102059027573713 0.271411309384955 0.765689846259127 0.535622736737158 
0.468351491172003 0.802076747141381 0.406274345005774 0.256989449807242 0.979532219334545 
0.048160548212412 0.705764323030309 0.709989593211563 0.967269273670768 0.913928420484230 
0.391005307691094 0.950283311917916 0.342510842809815 0.154721745048939 0.011500689418084 
0.365439529467402 0.601977595885366 0.381591988293814 0.828644893610561 0.694539230066172 
0.502988918605817 0.749170726304740 0.165147888361673 0.891836998457143 0.955905700217181 
0.446224124249220 0.126332215442632 0.797088323964679 0.034567720852689 0.441980316820132 
0.102196180939937 0.153074473381801 0.497568718868960 0.568336416891583 0.264380974589171 
0.334084042820001 0.072714548045395 0.242386555543737 0.297823404106056 0.289643675959583 
0.204704719171404 0.013675948073573 0.007673861906393 0.833757712266785 0.761878377136998 
0.018075424353299 0.122185773813996 0.110286521291883 0.742602281862428 0.887904596527381 
0.185916208107789 0.129904193051463 0.872170238477501 0.438573701833832 0.129614972692854 
0.448614580884847 0.290388296156457 0.366838124208715 0.354728075592258 0.892265944658961 
0.745639295499381 0.976402098733900 0.753213180622316 0.109176273087091 0.185606794630423 
0.141098963885788 0.105807143032011 0.716765250614395 0.521941285375458 0.766041159549394 
0.988215527071513 0.894044463464225 0.460773726663821 0.818544094659509 0.739361068715557 
0.956918284048858 0.829461581969810 0.046695325993120 0.925135777131203 0.287620069601240 
0.827720520847797 0.925159163291195 0.314729206480990 0.017267596334712 0.860307620131725 
0.982705914046772 0.334293306800294 0.906027432455513 0.021891865816356 0.304819554512874 
0.078047816146364 0.406621452309925 0.497108776510021 0.194475816737705 0.072375621139690 
0.887620384733789 0.923958868618192 0.050953765971939 0.392661023468333 0.392361618069401 
0.174166819286282 0.974172832731110 0.425637944420027 0.538815594481689 0.631998528368023 
0.707420990176354 0.329668260503755 0.321702198399354 0.931952972061226 0.458340682156989 
0.667613951058834 0.514467213724216 0.949970881271070 0.033029295319296 0.065455430953908 
0.283427788002302 0.628306636880661 0.238300560173321 0.837372879672782 0.748244950306715 
0.807093475072990 0.618819081726375 0.297764130334327 0.020914667243814 0.186777825135088 
0.196931720220189 0.592610515793439 0.742189236918530 0.782513958002913 0.061344130351238 
0.343426193212095 0.129637440625004 0.258047800292584 0.846580414951446 0.454317716711847 
0.129004528500162 0.772059352294903 0.740974987292613 0.957090694524582 0.344274330711362 
0.900510105169474 0.439561493501747 0.522813978975250 0.134958367385540 0.983092324527841 
0.172115169497832 0.108818957134485 0.351743770588814 0.064247163946940 0.191366107440528 
0.469790502504265 0.410880149173522 0.565511052948342 0.539181459887187 0.808036546267694 
0.547204368510466 0.846427158545854 0.504357157345349 0.771797017359319 0.200364037206476 
0.435591838085323 0.966295218021223 0.264391279853244 0.425123061200274 0.757290618078994 
0.216890175022793 0.126381528754452 0.088489720982048 0.779303127450982 0.657000960643519 
0.521731661960992 0.744254393885961 0.498212875514175 0.300324427919630 0.840457476158118 
0.369152509657157 0.422363749318611 0.707326937389785 0.354284919033773 0.631110314875081 
0.144961354101635 0.528050702445075 0.527155803688673 0.457754253945200 0.869687755209545 
0.117919307856290 0.174793444170820 0.474591766599421 0.485832669957468 0.505756112738531 
0.195119760654146 0.020358424302098 0.339928076677292 0.780130984848128 0.093621796157908 
0.510413345675461 0.794665273771154 0.240528392854145 0.444665854837605 0.792814452356553 
0.046711681732462 0.195857657290943 0.325840281290654 0.211693600450380 0.736238470416445 
0.996014584570716 0.703260917644300 0.665578599026253 0.984741614850988 0.885602821653942 
0.745365994868181 0.037683286934557 0.687597386177605 0.539813655650169 0.177544659855382 
0.581155434099745 0.541254440145827 0.158928739451458 0.653252326529372 0.523943604913210 
0.359629075521837 0.762025559894045 0.544473596487327 0.533101766181275 0.716212523708958 
0.302143522659084 0.124008698958466 0.839405481501869 0.849101861914786 0.851899586754004 
0.287767690670309 0.594768851704678 0.382797755183787 0.370813063586911 0.431857820877056 
0.850951339940050 0.088937918115666 0.609030250630895 0.665107342526067 0.040203869126470 
0.503955789455963 0.998725685758210 0.946361821892445 0.048383162652847 0.104879769208361 
0.063210773684585 0.418044527386077 0.245943671908087 0.192962913662142 0.141399485151010 
0.030760870550692 0.089302957009583 0.115971070117740 0.582640840990939 0.165408408266845 
0.028622796852913 0.022368604527883 0.281060570042899 0.572297575186960 0.084786526016475 
0.178240769476413 0.373841936979067 0.522740910446218 0.572968889794946 0.457496790617609 
0.845758502725860 0.546687443699831 0.145943514482433 0.145597188461632 0.324601003786893 
0.629898567743408 0.855298565991363 0.592801188719058 0.483409793393722 0.390188652335056 
0.219776451553855 0.458922907094635 0.600123990264617 0.733221831540655 0.611215857556516 
0.548526765667816 0.716110973759397 0.595908076747759 0.232766558992297 0.943086847003413 
0.284875984059129 0.653604048815374 0.701608828678529 0.632720430131400 0.530444830994999 
0.816209073397853 0.407725269802637 0.346493089886660 0.898626516324752 0.727564889549916 
0.099986785597205 0.417320891925965 0.339353993288041 0.000739133258020 0.303412055615491 
0.673246608987341 0.082338191831607 0.614118902450124 0.348023040101784 0.196546050277748 
0.522083759079665 0.390644107770372 0.895416718970234 0.670771772476584 0.499163637067181 
0.747644730917149 0.116545596827344 0.744411442807389 0.439514599456992 0.359860102840078 
0.136872538810148 0.820486384994553 0.459689325394667 0.397739073230832 0.994890928010421 
0.453790512149353 0.605778877554929 0.567907307970225 0.999145771358902 0.487941158337216 
0.618157440593311 0.996133177142799 0.910605703780780 0.844499399840345 0.898686251987521 
0.600888042105469 0.524220705081758 0.513487169614094 0.855848618518949 0.252023232166726 
0.309735622200013 0.754476209731626 0.038160014381231 0.494291948418498 0.974096433846789 
0.864546036933093 0.015455975091211 0.724032382889144 0.021264157181545 0.526265231652777 
0.578232634005084 0.940104045408969 0.828718633484926 0.511181984684791 0.248732256747797 
0.746448295587041 0.619252593087791 0.423070934986122 0.309509035590423 0.260422618763144 
0.444492629532392 0.441282027481650 0.863764341947923 0.855110980557037 0.286520904876415 
0.371764393780778 0.028111379312050 0.001629811888838 0.434928605342304 0.580142570479564 
0.987412929655534 0.627261729300121 0.974842938653712 0.611634807867010 0.642461121645881 
0.391315078256884 0.680018217814261 0.422514410917944 0.702602486533184 0.541174914630964 
0.966139290237127 0.397087476322759 0.461593504977617 0.396689013188580 0.383767712943310 
0.532798135534079 0.214028917905061 0.533220922031045 0.001381853067843 0.894621084000971 
0.261358502788037 0.768950708306043 0.428226065034809 0.217458963291925 0.977683787259660 
0.702904721902002 0.386899924067029 0.588343876142157 0.128126584647453 0.677147866889290 
0.573686014228285 0.421457252308413 0.086269535846347 0.624765028844027 0.131066579649327 
0.318484946611577 0.954335114100443 0.798397242442171 0.631067701862714 0.117464071880893 
0.753100888479369 0.501210397013961 0.478934305995974 0.284859759940132 0.932346690857502 
0.858773506256122 0.891384346553235 0.825432751373011 0.552593007593763 0.808179233989901 
0.866470116244166 0.542297512343686 0.814034562331085 0.833831980327377 0.570792655184956 
0.435195223663760 0.617889865831572 0.018139194788060 0.730682950791977 0.689216964613862 
0.190995312206157 0.577511790056895 0.864277993794960 0.533287679411817 0.953033671444766 
0.930656865127896 0.901575502984315 0.359852094406905 0.184242196901407 0.127896054967914 
0.232523609377746 0.782361558637435 0.682425947816490 0.642071017570042 0.054976359815035 
0.088490380404629 0.600040082954345 0.820742506634716 0.353588153437411 0.464053726627683 
0.341613947255734 0.748264652157718 0.333237378940799 0.770838348808252 0.717609509761244 
0.836497624877764 0.685515363828793 0.091541254138239 0.734407293564402 0.147186513261500 
0.976040381010691 0.883850169665703 0.898445271116394 0.328975600824040 0.016288487191951 
0.626262804557588 0.526720934678251 0.447911589215172 0.329558302716636 0.805435571544365 
0.356936571090896 0.843406065074498 0.269708696738911 0.259936291978285 0.554462375074609 
0.376126539939949 0.098145648905380 0.187969714731051 0.093045602022454 0.844434588491753 
