1000 outputs of genrand64_int64()
11652296389046767990  1267740871984787876  8686941245055003998  2892879907822620376  2148398020051362164 
 9661390276414344055 10885065647990662787  2409536073899923446  5368920580513691594 16943301725434850289 
11396481407044529324 16599754395968501482  8489478480105663073  7507126826903543427  2809329801724453527 
 7188056506288383197  4409127254935328624  5398956970673425884  4645029734050952283 11805404136427856053 
12331610323541311701 17428777196743372841  7705788220289592910  7813916175215332353 13293767357399922893 
15869948122623414157  2100798772485650913   596915840882098979 15237048675502801155 16854573356956136066 
  177111427941671277   517034901182701513  9362746200068736700  5785365401289796426 11556938692820833379 
 8028951126309361504  4645485301072541865  5298164859724342267  6605871481837557959 18342627479798959139 
 8523858590344700535  8883426766331451905  3960202563674531703 15145834091428402811 18162764336299633604 
 1499574949476174007 12551186396727827899  5550431877775386490 12544235856111411047 12091879214964344214 
  951283864312714511 13549719981794720344  8427789395133219439  2258059159542626506   161899408210028015 
12554762891871563153 13098593756723938760  9677549024172376216  6958850167997038568  8901285649732598253 
14018753483540931485  5152721904534543136 11901884440635568856 17526903592777274014    27496243910625769 
  483860315815254539 13178114626336682294 10120933949983458345 14156746630833411890  9922421835501283943 
 1240851994630371535 16199491486294168633 17339347723259268248 15817811092666840727 14732149890586544068 
 1444054415548860292  5574009211223776301   587490307364634194 17038441307378885483 17188945537630310929 
10318649377282366466  9865557921691905206  5334446135321691494 11868983263871192318  4657576790497536668 
 5067100356662694886 15853224813172599362  7245408288119475845  1623372323734542626  5787503741435583847 
  448418464527749681 12236581091869917428 16205636331553843623  8073494781025354286  2336946024086819123 
 4114738429461911808 13938778604415171334  1532860666884490473 13073277273131633681  1049657449964889597 
12826858992472250279  8397023872697172335  2413863302326746766  1799837035197077426 10016891213719041941 
14073594552366210228 12856493518807710915  3913527717770655272 10759160728328633645 16727539013266219955 
 7966056021902222457   372930785971744344 17366609533650643462 15519858416683558260  7502251143891933959 
11986706096624261899 13275106040454558571  2595044745059171100  7249445808202978083 16698077689082572104 
10900926199992245715  9529998442928739002 14395923566435261039  7343068533310079467 16505978382588872313 
  724919766910875710 14709588265558220093  3451923877517527526 14636561544709000102 12776942700134035295 
 8404846558065717272  5372689686192661117  5585506165874574990  6381251632727159433  7199579350529814607 
11517743911751064002 15291186464015848157 12074051473197883821 15857878679202742477 14236383047186016068 
10776617108547928261 10748463939143193521 16399238275242386553  5929718292191066681  6432990767565799077 
 5152945605830091652  8096278488891193530 13520272990283774724 12221208732697403570  2472297876979270883 
12415016831394963520  9578144195310533411 18194274765055420529 12186659528526182491 10015903240566692174 
15831658181384762356 11371961566870160440  6765054047178512324  1386185821623481253 13596399157071224509 
 7350369655235284290 15829039562193047798 15064582335803152883 15720799334531801584  6726203351519447833 
10190047800301530627 10927231316389219884 18217937190835920677 15609167081767079233  2162338707133500273 
 2914890826271847339 17686255105951517140  4972321443181205687   410274948708811007  4939711736626356616 
17310562562779034117 15828276310467346802  1551095274008831047  2391374179402876855   908657612358776035 
17283225136823251841 14418830843180886062  8419253912371700891  3023306834172464816 15725122018793030313 
 7406246263602730608  5343335250766836301  6879129009766910826  8812560604537387084 16329514313466682037 
  409726498368527611  5187999354817999333  7252954988110086566 11689903266925308912 16142305138906594070 
 4203185684849570259  5197352641404824975  8612551541636393899  6347765089289731276 11921857071800343833 
 5303963898408753026 15759272177149772468  4577629353837728767 11882930849076916866 16490759227361086553 
11365020087447211488 17984632688689843400 13374749989436575836 12005490019438002599  2142722181254216704 
 5146491541171100919 17077000311326235489 17339609050815239300  5031717244384678531  1767596245752630817 
16162432628711527575 16697171230215959382  6223951403307460090  3451792148465432718  6685563430248007262 
17464381932758510624  1993311387584578474 12706293178117211886  9283402479669504542  3043708717169216553 
 6598885564039014444   459196802512116469  4612900509376168433  2017926395806678132 11799453940348607207 
 4820127663478359528  3429752632929358021  6252865099424567410   457376599116228824  6543326695432183479 
10308631875791333846 13103903823045186004 17774792607525234518 12362001664219303625  5246533466202163148 
14229910312104671403 15327389009307400005  6528754107613545821  1744430506411151642  6185654360481051601 
11175867867488183886  1672243723555743718 10529030857586188900 11726362017739905458 11817652575138048229 
16126590368282929684 12012370553348865522 13921246724479605747 13917358219339247493  9485518589628273548 
18213554121217646446 11400315165836217977 16899630414638617145  6356218631087349895  9082470142679759684 
14193443553941446014  1532900894725781058 10282570350389284224 11539502076827819630  2353219611711214028 
 5488698893079691184 10462831905241662477 12805762859914137828 16329004882491432879   167952612052361159 
 2316335197580745892 16788614054565445314 18194781606805267788  1995216391457801221 13729777536511141424 
12114258362843981112 17229078294540307764 16841910727285445486 12991908629503152587 15078707569807431661 
13180208142812010725 16706130691110438813  1301878693955140552  9454431078346947743  1966895681683032506 
10260253510144448477  7313830720951923196 14143603148463298703 12736817849862679902  2491604002793458174 
 4612121814799626880 16068875814928278756 12622689769382391798 11286994802741528977 15080781756725306706 
 1691532451715361908 14522878847212485447 15056270610433937224  5975485674026301057 14419521500773998942 
14644460348469026954  2715055337712938900  5409170741755542660  5804029832814724577  6482150492078977345 
14759185856260305603 11951026798954804424  4817076613087250705  6547422780342176465 17646972711830759384 
 5725677940541680726  8879410890732447262 11596473227536994586  4818352406689022611  1659872450487939978 
18433701486066497723  1095695193043697649  8092769094161345113  3228304726071117134 15980326616680756079 
12026895889470033288 11189491998292658064  1795769268043876254 14720651064859488355  7620928037961153743 
14682931030059613123  6820489073292157802  9196946801019546889 13091016071236900505 16965563346352321653 
17013742136984290363 12880749228850446473 17394804001647022968 17356533416146375797  3152531211373872832 
16596476485475441032 16105922755457088269 15864527059984348894 14558717515038962622  9803023527349631733 
17593034076630005042  8120482689619436869 10206177723657061881  8553776396443283043 12185528037915357560 
 3625536150685051599  1827926445658582342  3390926095278196610 12183525330435194300  5087361595172242746 
13613633456191721597 10870906715444633565  1068385561784387579  3173123673593003819 17238225050985470252 
11875701368085527457  2167729063252950519 11816265797766532142  7426899776111682856  4245251152487552723 
 8338419829175200173   149460108029318192 10339069469761455354  3619789319032617938  4628576425006041626 
 9230084209729049389  9514079932452026605  1535600298287883072  1724767394309266578 15017613325874448039 
 8599431580514308075 16667226816421099418 17211508441237958507  1841710392277122289  4324691346913273188 
15692508406658244516 13402521120014015571  6198312368374114858  6499114339660705463  2010373758214858229 
13020154582666666543 12287621005998664385 11374420581184421673 13768989396041145329  6555986555536326734 
12785087388890003309  4090523532026030933 13687525538992907117 16287710475209049872  9811408848664528294 
 8716522228909083130  9435996557286435694  5432637174660685145 18401542251606321248 14892396774164774827 
10195110874219477223  9311002544265476674  5244239530136974357 11420942566847525162  4579813525169028340 
14090411171397527353 16661070377041153463  2183371858411424385  8350224222214028806 14930280752388770813 
 5778103996641812751  7590331410221343563  2537821240164195497  8749712477676306354  5440128726067320873 
 9630544703572938280 11248808460195528498  6563922989996857772  8282567198832953079 11227494614527245970 
13397976862489365302  5360323707290293392  7683606314379855072 12560798409134838655 13512442404778145094 
 5728945682149792258  1407050261222483365 10112062494803127217 12419825115638335058  2323126729192143773 
 2041781834000808639 11829815555595810001  6702803208126684959 10486953586771311916  6272440537252516685 
 9993714324951930713  1044804327727394157  7179383439275494078 10047601992015432255  7952184022967139127 
 7283652105329582498 13120584977525522744 17552904379678583714  6040125882934005230 14682417088790958570 
 3317476927114772762 12633667093169540018  1613525207256728488  6823808743544297899 13938519547958271375 
 8711600662474988982 14672427101096937072  3057969624050293349 12770282207670821315  2053223875821052592 
 6907227042225411348 15864331464555179451  2796639667480201181  7632260069832139539 16789404890944161995 
 6343023630201265505 11925887017014045648 18405411818057586830  6121567088212992006 17934190181050789073 
16979538505407301967 15406348932752171533 18347563968232083475 14426036022597363661 11794470809629210956 
 7191814439242025191  8774993405781065714  1424132949629631004 15402957925712244467 16809753810310632050 
 8925553456738977490 11391924344767661164 10949767013328881398 16374555348053833859 17356919056418806452 
 3928994599461602788 12829080567185178394 16890070864014270826  8291324117157260297 11418462988317184994 
  952102633305377834 12925659470263490126 14901174352475964542   925641727670420886 14732745889083127874 
10632668285168607824 15118173872262945528 17358246025767837165 15829377042352268290 15472724339426179518 
13550716148029163192 10918183605771702494  7371421047859887901  4887803240463261342  1630359305043647596 
18328268138963862432  2237896404279754662 16673181030782112768  4375257668644115502  8798490560976356177 
12806417611233255488  2972583458200381451 16889353672762365781 17688420410436557050 12036490772889833521 
 2520802088404278610 15949776131383039413  5578817659341081047 12715882327899477679 17657962367734076599 
12761607927639136556  6715285269264837319  5822152005217191895  4988693543182836602  4469352949993907589 
 2649319094881752211  7634500286891981522  8616923024709656859 16069994068737273722  3322312786359019685 
16047796002826941406  2417679200976207479 11893006544613993519  6332411667121564937   159849893903589446 
14626853709023475229 12815823049993751874  3426097454104832875 15867932456419124997  3863500227329683319 
15940283964566517509 17829526042318571647 15014827231724407541  8764121767905322666  7166491071668009033 
 5165664815101702611 15332897513877012673 17492056636647626198  5390806439499949617  6654310403696412087 
10428219085598445943 15772429850446341016  5481825291460551372 14859248440088666359  4520009478476686091 
 5402320028170128087 17779342861686911713   324955063129190900  7192091418222507282 17096071821544654443 
 4917522439686532548  6854032829187621598 17380414272429969155  9243728622878737816  9468627106070480321 
 1301998595481726568 11267487661277301040 17989686314615923945  8096418604485674954 10992476657961409112 
17381721334687047140  9559207778360048178  4718951435955950642  2583617318578819986 18116483637669225673 
13270000495594020017  1084496547092336439 18105791469109677147  4911489908700916587  7272758563891895953 
12863694588280810092 12107420214901900675 16987236194990285414 13490690828827487835 16048553462655723889 
 1937359960513101239 16099726209334127237  1384722235986671037 16158810486041237616 11093062522908681065 
15111363731682044442 12734239578416812231  7389382516908185815  5871884043228697542  4136800036074994785 
11812550883118233142  3030236145211688641 12441755186454016958  2287949134983232918 10594056032409778101 
18195891803954226558 11832749944384814013  8209182720007216673  6154028476020543577  5427345361396422851 
10804373614224123065  7194163503509687259  3699768447466011576  3185575149498362298  2005017071115224023 
 6445119221360550351 17202802421857041725 10658993225472173452  5825186808730441281 17419283087780182517 
12060343182949884872 13794805752214591928   351678681734616742  2692099916990702595  2155061890673648894 
11678508698635958612  6467498970724567551 12414628511569345230  4109632588940600933   524975740819201245 
 8653557623562519953 17386165590225793768 12881877593462196201  2487953832071040274  2967733397128553873 
13677245918228748990 14398614857918414634   422492638812228898  2437521563355308911  8048725241326204004 
 1167141737811175291  1714939675340246330 11514358279367594883  3659254202385718464 17400035817424454986 
13320548333536206556  6008653775717786022  4948069225892131690 17232462344983043001  1230640031616696357 
 7209786939636231487 10252425579749065718  4229230784623521838  2383486867653788987  6783339212454550066 
 6425432559119060456 11541318867170628474 16484034248769939585  8905997726367446163  2426075819015002643 
 6424249894122610205 14258776280416676926 14042288491177708591 12851629740412317260  8457519388895753312 
16666054772893175212  1968311576407583839 12068143259405566176   212649717376973862  3804167095717584701 
 7078831082760618718 12518299250934205774  2252635683127590704  9794900619585990034 18314772621648658659 
15959490693577103271  6510487832315411587  3515620574212946467  7262551028145087918 11067534511401115652 
10170276552476564310 15996528074730041285  2232319523444857563 11420234708988131559 18069508679070336197 
11405478122303642744 14023316512759882430  3543226087456223267 16860714863647611168  2385836500020442449 
 6369107626484177062 14168242037690463709 12272246309303990957  7430498643688814422 16124494610896401887 
14203953045003162121  4561194843977003164  3497354849655589024 15257684655076506208  7505675372798425139 
 4627352864261380508 10073350067314751726  2014473174529118273  4411448633713637221 12100629647062251783 
11539571571940211526 10479685695510597435  2909448654721148052  4995928477361274995 16314248686048149685 
15633695780893138683 17176673489188691549 16822185649548423362 10804431141571070484 10925729895847335810 
 4621960154940135793  2018875664341228818  3326958276712763618 12907031395934095946 18375732085350747123 
 7922583517977474200 12823983571281954629 11215863996661960360 17774413152174981842 16311740714160227183 
 9903446311005543049  9318782483035066339  7559507321196705097  2467226978082863295  3221479356719648898 
17753963261475567312 15019263882384867993  7284564404354030600  1677800215223269415  9950930292096059752 
13676883333776960173  8365746521274894718 17924944583457469974  5072645084307765105 15877518953446475212 
14429582256524325283  4238457967820198348 13044812688702233876 17326096147987038032  2473630597838277279 
 9817902139039548768  3402083355994135220  3595394903864954173 18151165760734862494 12928978507028896343 
 3671997407199492716  6313856900681140857 12435616110270865468  8168610096883553921 10168841283509684861 
10247567825707986414  3408589579852385021   673601208416105258  4905495514431386313 12287086187397666995 
  849712146592244119  9022880531408464591  1031970966600446723 15626019401074125237 17469680796761032275 
18173587530716066855  9394206846828731860 16486782214530630044 13834871630655957985 10249373510419155151 
14690823774489425116  2795112599458887488  5645007176670865644  7753585262720434654  7541805434496896005 
16848511608920715820  9383331141371657344  3682060797897480857 12689149207423009389  9818552118862732647 
 8676686287603174825    41743457189119824  6036337913243412893  1922771528265177619 15288422221689745073 
 3869109805711404166  5881413686894794212  8033286810486986058  9992323223461071685  5925792397709310135 
 6098453902238963375  9636616886943038145 11615571728627897135  2960909735457105190 13537555194976341696 
 8914123468754508201 17181689863753048057 17851173536987216624  2478962962277923995  5536008077133972969 
11510246049794189968   771668717849391962  8633751250824976393 13710192356552716141 11011243656087798912 
 2994431335465332297   284688148601381295  9262565399192774584 15023305373647048872 14754634334125709577 
11293474160402479207 18083074575487546066   978809088933379791   622230127739406678 17493733363512241334 
11403167073117108175  1567876743122772982  1385927802777463471 15174014125084108866  2453057619864727317 
15948790868105432098 10773641651242558398  3278686392043442644   368808631620657970 10687537770130079538 
12237939617988074292  6452183415342754325 12075150944960702179  2850743858567187269 17301070423162174993 
16439970989301795041  6285318261467962869 12122645857399373250  6850271924765830379  6200090345747922788 
12848831456018042671  8875782319290334653  4319128757260635789 10008773792685564252 16781732008354043536 
 2330456832077142823  8205266374495841881  5690898344406227415  5897609663009580169  1471640655573424930 
 1144802512497393212  8427498606943392496 16908627768389811313  7403970368166278258 12819015561244996268 
 1335364186695165091  8159583349687589505 14015777355358911756 15862360355817464986 10243305763099932917 
13018572664002251859  7810921185690906232  7146273627364881991 12416785416660077408  7349661018250854828 
13823517343414635889 14329579867521066865 15899105206956386545  3849989007241121996 13255321668489101563 
 2507561830441890850  4312193712165356635 14456938721593581394  8091132178928768153 12823271591874129152 
16105601336202900215 16487009042200877692 15335680762731884920 17266283696770537129  9861915004536191738 
16502078287104033131  6118148146580826131  4892722400343579097  7806490688507104623 15651678451333048934 
16266467949803772915 16973286907959840267  6002162050511671467 10506709191991846685 17200514097249730221 

1000 outputs of genrand64_res53()
0.587491937209467 0.025329826897458 0.278369032336098 0.263163310010690 0.733295073112395 
0.969220883005741 0.349927138432317 0.763457823309131 0.379513460815576 0.723208234312186 
0.931492413282760 0.636708088837374 0.032443722266286 0.861243289691383 0.491419465808739 
0.171240490483108 0.160521192744201 0.008647626455898 0.755442972043589 0.330019535687313 
0.337843897463045 0.049014631600073 0.198866854298801 0.618723635348643 0.377865242150391 
0.653636860606508 0.193566685309069 0.518753327225465 0.594837774101189 0.619101679049391 
0.050284549117070 0.178173593312285 0.783651741901169 0.102404675920521 0.083774176377002 
0.987253498632432 0.828887525488658 0.395200693580681 0.021290065711987 0.288577134094375 
0.889730178067180 0.176206557271564 0.946497996353434 0.220089454794177 0.483594404372959 
0.735295740103618 0.577641244706051 0.559180198287607 0.321158006136271 0.052446744773603 
0.226921649624421 0.765087388109156 0.096498233758767 0.856129292510210 0.217982387334485 
0.538573612313735 0.356925464351881 0.721079812598874 0.402602726698316 0.345472141913781 
0.696828762171973 0.703596215246334 0.286848089128982 0.418291971620106 0.162925910239457 
0.021032610896178 0.128699028063723 0.962405527110754 0.407101147907354 0.604397658003615 
0.696963320169129 0.918979446603490 0.866240010194626 0.599657970447360 0.534786496044124 
0.846454231895623 0.155252682848436 0.679589540239386 0.274374592376425 0.563191333683315 
0.428953068721629 0.515866455617942 0.922574507293479 0.992828375698508 0.928066419266286 
0.771914079499730 0.714861667513577 0.221269720074060 0.271535159269009 0.667462526905278 
0.774608891376490 0.427399029160867 0.401410002012353 0.726147087537800 0.632502879130975 
0.220958993064397 0.205888150274333 0.908187778647753 0.518836466618083 0.383627242954298 
0.143562274146352 0.850430683125261 0.065738449717070 0.212289301052099 0.279599781588500 
0.285349690850154 0.944736348768032 0.380100542964411 0.923905003442657 0.118325326979474 
0.313464407793441 0.674063240026578 0.688040670121523 0.482741443971583 0.132724656376522 
0.662513206594341 0.866075804931872 0.164572137452397 0.395271135605754 0.457904646782130 
0.387806486949150 0.713344204520127 0.040612207925056 0.125965297973197 0.937596562478749 
0.359919399746085 0.500900161549892 0.740475852010736 0.786103246579721 0.511357161644268 
0.240210921433530 0.981090075082379 0.469909396998855 0.175110511703986 0.416803199281602 
0.409578241691329 0.657162126217734 0.471481841762189 0.750352481781907 0.119635781407793 
0.909312098108006 0.069214142911651 0.002651961377837 0.489613916988379 0.961928127488311 
0.598292481055183 0.136021896229702 0.167489333565673 0.875632872003942 0.547910778631465 
0.634022804406553 0.293671269654558 0.766673528487707 0.770322650362461 0.797546638510419 
0.015857806833503 0.779202619290331 0.075789767550973 0.097649548192718 0.320509788826487 
0.349859566426637 0.053817849831187 0.707551715227267 0.137638442859213 0.629033121155884 
0.672488321696505 0.423245203060070 0.674000268182569 0.304792068583758 0.321370313687914 
0.383358045344256 0.492213727606493 0.518629167805069 0.958967309060158 0.226398526873179 
0.580831526442348 0.157941636305474 0.544550848711173 0.242313428497378 0.657176872673847 
0.752475909593034 0.356702357705934 0.285212750797440 0.220097053359255 0.850031620570385 
0.440683704916937 0.257275755012891 0.700960738570432 0.811313800221686 0.489349283000667 
0.932510432144404 0.504810727599439 0.445221332767610 0.589527143321534 0.439294662925062 
0.562441339108535 0.569580137230212 0.021053938098569 0.470456234670266 0.992733073994823 
0.624868054157217 0.392120763593309 0.094706418304703 0.843321630258797 0.559399191816569 
0.228476437304660 0.497357078741244 0.332931453778176 0.751811791693540 0.825452288675971 
0.462656079463091 0.563888845127597 0.463861141077297 0.121074775592606 0.332480858453468 
0.948855290887513 0.927165180429366 0.509362936640335 0.470776461899520 0.419045160681079 
0.093293256112082 0.780592305152688 0.028171248121994 0.531003128990662 0.500579196973796 
0.279328286342454 0.938955466829307 0.025209185307445 0.219600177084450 0.380318090436427 
0.968779702541179 0.005356420610560 0.462549669540912 0.563062578249597 0.148923630943413 
0.635385912518028 0.945575593797466 0.798936762142931 0.563004889669030 0.243430072857442 
0.535551441566348 0.264268732623151 0.718695058189605 0.245619581570270 0.243415941049933 
0.512496508195428 0.944396258765524 0.307511848690928 0.374247834047272 0.422868620064523 
0.155800993383750 0.325965917431517 0.465657323511731 0.059446787356880 0.886910709267640 
0.439952322064484 0.080194066842483 0.644428335094400 0.152919881244706 0.871477213319896 
0.378531382236220 0.066353501614592 0.082273251644292 0.067159149244973 0.587246169433501 
0.101724147546988 0.408014773653473 0.698267726477694 0.737376377997667 0.800330841689718 
0.694516641416609 0.787740333759841 0.552156483860720 0.064560249538364 0.307194376646743 
0.442384930033621 0.094568101128741 0.071269999432051 0.941346693315234 0.553718936546062 
0.682012839174938 0.785025337609119 0.120022423916097 0.825193009876313 0.194173362962224 
0.658523785825446 0.366444071858472 0.485505858338493 0.724700535059519 0.803564668538822 
0.684360853529797 0.497050483665196 0.058859125787057 0.797336795279697 0.686068302581076 
0.275258097691428 0.502779849766453 0.890918748648874 0.019250955399020 0.905357821284351 
0.913644237631135 0.517121633416066 0.094799826342654 0.784898408425008 0.487979286047544 
0.107772025688520 0.760928367789276 0.839285616699545 0.357364196086652 0.677707549752224 
0.905213470147067 0.173485754993910 0.103742666468637 0.946115207104750 0.729534237227838 
0.365747707762610 0.585072345757430 0.730700880896151 0.988160257672615 0.452100274400369 
0.841214696843017 0.105722163132062 0.675526917834455 0.272852087190069 0.620369139588761 
0.330556516194646 0.760808209700381 0.424487440936550 0.962780013720612 0.433867124595511 
0.901301799984666 0.002717121703244 0.246094616911062 0.456292877176639 0.238128492224267 
0.877959478579256 0.167610843689158 0.646174085289458 0.146422849700087 0.594385330261904 
0.676567574714111 0.354472320198250 0.461964708888449 0.358894641540159 0.909172077886586 
0.355275672717424 0.832271251166673 0.866477442882986 0.713290869912733 0.044270062855106 
0.476599826610979 0.370398181455596 0.389217568823853 0.509561110379135 0.855063367788700 
0.297069167134117 0.326645844184687 0.452435754132841 0.747258176539527 0.706333051383884 
0.415247117606503 0.406583370288857 0.940123727460559 0.297842157111589 0.305465269825349 
0.186901530637288 0.607396056742686 0.477436563217512 0.751644301511742 0.037172392701656 
0.847810409164200 0.489748834809145 0.034705378847953 0.861263487770970 0.803058842667640 
0.360692984802904 0.438333024143800 0.595549800239160 0.519938605587660 0.479802071297410 
0.638155353541515 0.823651783857141 0.929766956940525 0.724199762744195 0.115494747150247 
0.131431772564482 0.838456571144000 0.510513777774036 0.839278692510575 0.382839445070691 
0.687181667856366 0.358011508376807 0.704487299974221 0.162914712633563 0.238057925424271 
0.926461009979276 0.364580540417024 0.758793451747857 0.235015592340980 0.047889976065147 
0.941626441127605 0.720174755773125 0.930890039794357 0.567967464630653 0.772240686869341 
0.398132762628134 0.473196742209774 0.115516716718673 0.028583374032001 0.269609198794354 
0.931547645688138 0.347389134303180 0.931630618223457 0.630862205361363 0.548531526483176 
0.007161121240251 0.151653863939798 0.478544024694307 0.656591918401695 0.074106324681518 
0.299572543722919 0.864365180945193 0.014789052384414 0.277263017401204 0.882945277114793 
0.137224783250144 0.160920679722138 0.016921577460382 0.452339777512895 0.661415339073808 
0.059882297433739 0.951741000519345 0.349117285526134 0.416394886952705 0.318290850043160 
0.947730281035087 0.508440368412555 0.040531969197787 0.373190022415673 0.918070331791407 
0.495325156838740 0.808582882969059 0.285350343544304 0.876964633632358 0.183492524748456 
0.855851958049294 0.361618186451046 0.992909924871390 0.928434317386763 0.314380323704212 
0.537284333445735 0.417522473666828 0.811259551174208 0.001484977173284 0.304344706650197 
0.889663784885707 0.669035311886735 0.190046085582391 0.436998624089801 0.801773790599063 
0.132025183843442 0.206479311501276 0.381897687508670 0.734997466923110 0.138309236639474 
0.152105465354084 0.162540943208609 0.066756781410609 0.804040439084480 0.432668036209672 
0.222020327831169 0.851945264563125 0.505264826678954 0.625346261049313 0.963636284203767 
0.229902461037457 0.675997602411928 0.873763588991735 0.855925675386301 0.711064689351888 
0.330525841319053 0.026021321501911 0.290700532611693 0.952476677490467 0.556405156130028 
0.353599997677058 0.419292534303359 0.331886872835630 0.609640696640201 0.324328937893710 
0.365114284607306 0.463946185820174 0.729346018903159 0.658646214178779 0.567393281888528 
0.153255133870123 0.670490457107789 0.034111188210400 0.918692482908630 0.840277756804510 
0.340100481926410 0.076052877873534 0.008637223422595 0.745737774950393 0.998717275706247 
0.760681499633116 0.601993074339213 0.415683262364398 0.238761178398269 0.186291908392068 
0.163809581957005 0.850750843203568 0.048848173136102 0.280802811761256 0.320020806329661 
0.805827964865433 0.440566304331861 0.389244407351365 0.514536006286013 0.923543499188629 
0.695335391161184 0.786485249674382 0.274157799075935 0.325674945695193 0.146371394603873 
0.378576727277261 0.418849684395590 0.318777068409971 0.406417433412451 0.211357549903592 
0.198047281166479 0.331184316879293 0.603614696650522 0.014044006979696 0.573644856316808 
0.191850904319650 0.144458802021081 0.893542878439989 0.801411552218571 0.232743138282108 
0.966968937275514 0.890686420325042 0.245229849410204 0.862124621037416 0.819279600150131 
0.965591403702009 0.744706618775831 0.470127903156504 0.326083820496702 0.465536096037006 
0.082583606128478 0.946856190162953 0.886313800637165 0.531694187878851 0.537253142493377 
0.338423787504316 0.943528902404131 0.236255610896937 0.243212811796775 0.483331433904142 
0.241867267037162 0.064249589341296 0.357932799625241 0.182429245872675 0.287862929196542 
0.305105390913400 0.569376420010435 0.644324261141036 0.749485608000886 0.740126247021256 
0.500976664621431 0.222919429848639 0.450837940065544 0.099052978935482 0.456482982636986 
0.099287488390117 0.000203410076954 0.656192046895565 0.923508357183750 0.015789453750971 
0.806023394933829 0.779691234099593 0.358422616870474 0.612207957726462 0.872971362207458 
0.586144059865897 0.585709058064284 0.106236561294653 0.372253554526839 0.045275068808412 
0.753408573953608 0.198208483258956 0.473513304988914 0.658396907632810 0.757109482273058 
0.327516929296493 0.273313461375743 0.653659878842532 0.103226583756381 0.581890595429863 
0.942278584994815 0.867571026059996 0.630049860595796 0.299764353169562 0.469688022598801 
0.588767906588146 0.134007050782966 0.625086457654408 0.742343080231398 0.813374001593473 
0.364380956958851 0.848477570248943 0.647022606851058 0.125464983655268 0.428532371277844 
0.916344074107194 0.750534063934702 0.337176812300927 0.768336201108915 0.837400168101576 
0.402037487988679 0.503690564676331 0.023391570557941 0.047044223077089 0.709146976485933 
0.596848955563209 0.533748976724605 0.532235529928731 0.035369419353692 0.357535334950641 
0.090685604565025 0.913662575226091 0.648188554338046 0.249601858723888 0.859674480289119 
0.642009731785227 0.887564165597249 0.338094598978261 0.719866476535216 0.699026030264071 
0.976314840497458 0.615043243871442 0.204652715607163 0.096894157552845 0.882118244518864 
0.642652612203831 0.755585942580704 0.075201954383410 0.839575556724210 0.652397188002314 
0.587351820672489 0.670611204580583 0.956498700783633 0.133902447687070 0.420501054368210 
0.458173795964882 0.527972687725150 0.039312186370231 0.097297015687901 0.828606043621437 
0.786507809805983 0.994396437009048 0.466763466478268 0.348485301313140 0.461701659022961 
0.744528284074948 0.640017867758020 0.807111171436480 0.625776171293183 0.216850057925950 
0.805543347936226 0.690477093222375 0.445697709567865 0.432061404205141 0.333443340868215 
0.725513012674738 0.096274488816499 0.562927628600916 0.811387847107456 0.331747421925280 
0.265358412851893 0.672973719610557 0.394723451900818 0.199652972263654 0.809950958264305 
0.567141726863392 0.012569397788132 0.100815300311792 0.947024756118017 0.649012551672797 
