1000 outputs of genrand64_int64()
14192460771488991258  9978666567612248895  4162420189926402597 14730966968936702635 15642463366295123183 
10222488929067436298 16773316457506008374 11280576022918391426 14493926052035335483  1341904004292449011 
16724397614798763103  7185412130570253177  3366233357334824332 17168313412884121712  5811389186052961435 
11274418312162546945  1820174766940981972 16121619841498959224  1176188043606079521  4389383034666479920 
13704373640194930161  5426874927527901644 17003190382056803391 17495760437031140940  7300974565968052165 
17733728188626967788 11651347531841668098 13710194185907777059 12584066748258526666  4536662322001852667 
 9004181364026336600 17314473555805445634  5611426784601078322  7023959437141664434 16607209330612441386 
 5941550496537908129 12798160539820269575 11865770332666905185  7061595180886533488   821370221359575335 
 2403263322702620773  5563772307997974877  5500506452623761845  5062997259458464000   778885897623689709 
14109502366601433519 13736477186278283699   537132135391370470  2682631849080891718 12835161073177466666 
 7292313794210551655  4036340653010249576 15958653982426553492  8527991891856475998  8949813578055665318 
15902286591225516807 17166182896808625517  7573821064124153102  2920039158656007150 13358175334008927241 
14554219675713730865   109887618602982547 13550223502726158595 12153473210237488409 10646251439914029356 
10203159024909297750 12620869291058396472 12961053784734826067 13549575815921821936  6907952228337912628 
 8535494065307234948  7932971577729726850 16593935051164470706  1494786433117523871  6410982792227326912 
12746408516897311232 17517948332236322661  9137957142354885148  2271218995837149521  1728574123879974189 
 6435323680269029685 16420014348392509833 10331778769470124920 12717693610955202613 17751415688917694692 
10796533797492910534 15368907148586855863  7658923785378503613  3359971014510181267  1762204104318071410 
11076307086974719858   687215783723211044  2500011119357361660 13046485444231616788 16245932638771840128 
11704860260933349237 12553527516001777812 14054781429704133570  3664604244256203113  2613363591840690762 
17903264663306456223 15256627994694877008 11775219277011196868  7815895871422380891  9411643054361077343 
12308962452968687841 14225347810019669687  4214198135953763766  8362809891944753540 11434790728345629384 
10479289014417988151 16904192007570381878  9532311023704598356 13993882768388468926 11131129115168798663 
17611820361436722603 15259474716780863997 12942681134508430105  3899802423946453004 15922488838351546607 
 8911056215712433134  5518850005978591941  3577056297172635282  5452916684257060092  2687327359196985983 
 5575828746318442245  8857613024383070179  7039115023608544446 16483862764586211592 10130552333828105514 
10485094889939069917 11116918040958767838  1930817820782018649  7464291408038275739  6078505801975153210 
16492511884405754959 18383103897694019641  7373032450335746217 11579257037240406201  6289393041779240036 
 8423256380526490967 14686098940237592969 11895816939452020256 13377518499757856143 10924395482064639688 
 5890123415566278606 10305822953946855451 17561534446616218290 14073442337986616972   567824245873044862 
  460534039113715785 14760894499416975875 10972988383708065056 11908144402662074612  4458401455612755936 
 1886159121612690021  2961560321082400966 11782638726273787988  1891952127951287557  1001562254854088085 
  178416998752711219 16182130676615526522 14406920904940906276 15056477993082235281  5285247221250135142 
 2823084240758074605 11739301798877448182  9756518881279101801  9680035242430327012 10877740268093031292 
 6374646558092373216 14998964479795824784  9699390564760095867  3225176180319418458  4789120854688410197 
11784048450760938452 12734581453104649001 17969771524251434416  9314293544545080087  4808337921646651472 
 5773766870812875364  5410380553017161752 12176682029986387810 11498130398051427696 16144418177419827890 
 2377448021163146464  4280206799783150467  4494573587882473522  8997570936346454780 10639278327248689468 
12184059295053876963   997321204753563786 18118566431701686951  7023923209010805940  4964226321076863025 
 3998169040685807965 17584521518440488986 16192274680548690908  9008085324207800809  2543232614710397948 
 1865798660513992110 16290159647810841401  7440795547769667211  7654833418861925698  8343382857098302534 
15335604560091000676  3613878356302473420 16790583366641678948 11532561260466502328 17125778799751770129 
16691211260385695698 11785241129130729290  8591307172159375228  8135829172598221903 10925057195378519814 
 4903832362925692204 17691722524031198576  7515408149245598656  8185651141798468705 18436712970468177504 
18297403746618173556  1021509063545079094 17571729434019566024  1948166010796340719  3523255118843836375 
12288045350770229807 18279954834607717916 12734988238710803958   396984998817431084  3649243793040706912 
 2739942165713632033  1613098697490305304  3686119346203719475  9724950548256697790   561531372794033723 
17933052286800464242 14170545116870578846   637922843490843744  8613437867189605459 12969890738970760635 
 7055092417003374689  2812498599121245912 13104968718831038683 10694415244047179886 15696811760665873140 
17142792179228299276  8898515573538737980  1386164472858133963 16023426855394950516 14158283292796470335 
13004621985627507681  5721951798457467920 14344942384288872425 10094325413818958112 17343661151867058741 
 1324620160949414620  7057402979576675616  3458745990650231504  1396586142589676113  9220296566834681223 
 9906277936845139784 11543571058639205727  3574308254239009391   411373406982470202  9684329663644048770 
16059988575174329527 16256295736094751940 16111536030088967013 10425465579120700889  8286032191765051846 
13377291309090524569 16567859541410980316   842339621431740692  8037433955407076535 13737990666676586009 
17121827051068956007 12707231849175289043 11770586613625840449  2678706496566008371 11163384069780820552 
17265289469279852735   507172183112795250 10378986476938731509  1700084954751550895  3357260176771395572 
  362303886539015138 12751775557937507038  7561021669679348218  3100586597407024259 18368941628001983268 
15159935360590416127  1728417830115688728  2163736677439536537  1349069408585680896  5662672494529141640 
 8356092727790991737 17098904741373738864   120498353881445010  3436656243678367300  2139355352402570027 
16756348010078023713 14835116192582373912  3425900216757056446  2397157488544550830  7220651808002351738 
 2683659212270968685 10356348920225489214  8354723549171201850 13051533255020475410 12059220462673679670 
 9000713467584522064  8641578840329094569  6390048443137367429  4572422760575612840 10362130686010825275 
14529233761101205482   516465426623935365  9927825720971765269  3064767174351772032 16847807715388500844 
  467341564518121770  7406673676294276667  7403537829397074136 12994840015532770096  6318743917946475102 
11840108141704012942 13663495840294577634 10043140400526584143   192886748150747853  3718185813327912288 
16080870323460113534  5783752132050273864  9113273515360709863  9080774960898921435   976274950687116888 
 4129568363526144415  2090609551611983958  6256313129411125067  1759717308165819397 18181897394501436010 
 3835006246022051781 11186065984974396550 10994708623957097674  5458599286329814337  6416431433553053923 
 2497308291180381125 14261475680212016355 10895083378745247455 12649030657826051649   478921482210077972 
 6517769923929415375   343009528594796833  3251181772865699831  1991644097309022020 18334922796579348434 
 1555098156557620172 11024502623424070116 13985100419194253865 18051229327785910574    86532193382363399 
 2784794069858403394 15453142809721373736 15965479233056862366 12572493716533671072 15945458402339576128 
 5507644893285815003  9825769688262940280  2117849077221481107  2293636305155318037  6451131387718307563 
  551906602897425780 16655535923469107860 11186201067494585247  8129312975583590121  8365371364930787554 
16359019941109339968  5690031270464261392  2516540787067230669 10908479135655297548  6570963178811276371 
14379699626941996610  8154672748429798376 12411518949768552619  6503206582589211723  5307380984063658884 
 9160660446885852369  6013638836060209964 13415972653477023706 18033548122545279016  1544105241479026450 
 5578672235700453020  1346163621778980646  4552274541823303064   110107160074597081 10369299673211049121 
 4359811741598393310  5086551468775035935  4991215215130268978 16536158704234120828  5081360021625979577 
   49643103363559860 15534109336432698455 17769459508318698862 13150154270808340263 12319956767650291256 
  799034604522424723  3007342259477853897  5687907685192579262   852834279251840532  5508721004665357972 
10209814558374108888 17395576321610375828  9978254423311101699  7652029822956071281 11938308551435141237 
 2612199872254025617 12975876178193127208  4949987954323618191  9498308195079114197  9542094635694089533 
16739554576488259456   170655119665021507 10509390570755956714 18298140211244875231 18100906376332223543 
 8393960014750076912 13004493889134325794  9981664753377703030  1829969669539622659  8190361545457665969 
14969544393772044821 17322110670117977079 17417502006339508395   911303628762878136 12524530401730434743 
 2312184238041151479  3687736655613128063 10525236272205411454 12395609803577500910  3832153832192619437 
 7743624197749741066  4137377356311780985 10319981412112275833 11204717635219803265 11902700436616640282 
18115973650473986285  1866201714808243672 16019836209791789832 12668905101124831160 16768174878190780581 
 6483131122354976743  7096613074696504787  5253618101484274085  9934759645892604779 15153274214010363957 
 9685726050235019383  7951364346976438222  2953145253727973246  1536483334241302271 14317507444629487225 
 8402406817431866431 12714559540073941771  4102233329875136227 12463661314026243613 11213785986747190052 
18374575046053388488  3948750369976468899  1668226714035307210 16707608031732131009  1769846679351979350 
 4142823192115914587 10848189124779133186 12382873497878730029  5678100531263047644 12341994071844242761 
14188184899620830845  9594827822890349667 11351818923730320159  4521714608428026899 12911783532520764879 
 7708576084241222207  1443634126869629510  4064789014773773170 10062665178304919816 14743023697952999099 
16593530946937518042  4811667833389344616 17072028821577021970 14806746941842992143  5564419085679333716 
13673696289792467098  7620562129216841701   772000564926156738  1093771651725064492 15254586046987300192 
15373415712002591068  2279893200681122636 11940684389396105256 11087581469913335571  8706631551133616280 
 3470327124421882618 16591859504511995225  9483882144798105279  5995941102055744882 14297243035021422518 
 4065290599584172152 18043709912950267117 13469378879011020553 17490874618035133936  1244759166237818095 
15706120838424673336  1932088460507734551 11837864765870610360  1856530493788857280  5377545410358510911 
12827514297968543197 12996849958510705956  5732314980664979928 12238891464844854215 12294947181373652363 
  868299929434500684 16584765566783817900 11088939184074335685  2905697991664585151  7826139648830094097 
 5607852673131003933  5783067456244071126 11773015472273028026  2609496084826376929 14223523568187834169 
14540715327560933623 18156349986817702532  3798666566622949671 14895138283773971786 14788514648344016997 
16636735280465510952 12134156747592895945  1593197625375105351 12868446833478393716  8157457885952180028 
12114162566483009632  5891734685198382026 13215696458335929484  2550944193710442942 17830372070671206083 
 2015937430127145590 13401810356536250584  5222643774772985506  4469720974552052300   904452137888323071 
15435310651355612139  4189907745419609711  4779329516775160647 17462038611632886686  4277867492633617495 
 6185916637459621647 14671166017359659542 15376628758772156480 18410231815562117206  3827644275267715648 
11475035774104854524 12110613754333395921  2103551425890555811  7562545972517860033 15226407810540201807 
11565025952280993565 15035482761466266699  4248240293255111066 16654501427099729866 11817470632806011150 
13405014496968637224 14035446968740488901 15368020040471658693 13031179107486421979 16024134411078262474 
12035487754631183809 11886429142149252470  4403668086368902153 10987481173279725953 12704861379649638658 
11452762080499035573 15182480813652380310  2986943634453505278  1192426184320119307 14114502047361563621 
 8567153740467563610  2210187314935415955 11496145807509199830  1468783424733736399 10678207432187199453 
 1176777671892371785   233396519243308015  9983260925617205886  3469960029407067720 11513574893864641011 
11897895912309282974 17718984206805954934 11036794708404665311  7274408352332665653 16128623869362654674 
 8512683230656679395 18243389357489036237  2397975514115538231 10411487648744163572  8283708683527402465 
 2329102001074959994 16817129544126717661 10112394826633932433 17263007393071506188 18214576207381003828 
16216757618831813324 17557068718921799266  7577966367293247735  4633879411521003852  1042334623352610248 
 1995014569404948049 11943762217744907120 14428735407437579548 14604699244989551986 11185306191716525570 
  439711345134553591  2365879106725741843  9007524749869604970  8908251337173691034 12603495213266323453 
12146285712957014617   687588941995416720  6567264048615652655  5983410340206155652 15633695406187390666 
 1931057245121889640  8523589356112823550 12574919577135373253  6391098577162738231  5180659130524429554 
 5780520193521535065 14228573716799453255 13625870307496055301  6015125150159900152 13983573047837051664 
 2365348906922228749 17853971277404400522 11909665895283508144 13584138687474767847  9493640815443096211 
 4676149879424770358  6599499537583583355  4798755006563778660  6239977293761457499 14555888817432684972 
 7896705191612213925 17847712040056732749  9470521631402940719 15359993163071642917 12309719354844077524 
 3962937523806374771 12543068815540059988 18179392488589025010  2401990186174037016  9773442449615389669 
 7983357568402905038  5354767163190456751 14675728579147043513 14298281182882082176 18348254622540480411 
 7690779525083091892 12827858512672806104 17264983074181680545  8103609225473682200 16508677826239720278 
  947901404603595735 11312227833105695397  7378581272756162943 13058973933751300151  9142338582883804119 
 2802402245156699985 17364532000506857618 11919227857815888099 16133126890881012938  2146470187223922392 
12725578052133758665 16663031720659868558 11384220001274717792 13040459059808751949  5053490293982424974 
14994213217758815156 17347015012047984568  2299348443110653957  4200988850149705479 14456251805845482419 
 3266174293661138270 12258429554240600297 13900560821674427255  1371442852884140610  7707552709557742908 
 4043793488514027362  5610782445986750578  7074648389916749751  9809628388036654924  2785891251488990935 
 7357914652496083491 14746075936006933047  5591070582685792006  7970790480084549729 11485043252649840206 
  800758208678583530  5374477751572651754  5471592246386054325  9439329859198706189 11204365022826286282 
 1004300387176897161  6063251117212254374 14925859767090025042  5711571463484731539   627688679399688424 
17013192314683423662  7490566553274904809 15715780607194302076  6470048413222555090  5515019415096984063 
 2191149427741805890 14173681468412744013  9760401228000424403   704576190954569326  6318353165974128120 
 7948356814044987475 10146477031767591603  6271135756222183192 13224027830833011877 13459741989705157942 
17250174093695229799  6970261649539155740 15300739618989417303 18328684481211014548 11450544038074009439 
15517799163022977880 12561142182557298976  9820013638807158394  9807854553576890565  8918580549255828001 
 9513721165739147155 18347152150882252902 13871388808033774000 14492467494907475462 16560893870092737899 
15536551548311874519  3915481363976841743 15122430491452895390   196694205433639133 15836651194763723965 
17487910220910071582  8148311233677043626 18225741286225964036  4032599937395449792  4213681546448747924 
 8737532087278714307 12139100646869951737  4585996545112886893   259826962780840016  8394144804929031092 
16382289776068862232 11407228327775530653 13630354475703783273    24926234703628531 13085674901372909784 
15944247262164680774  3313222568514957598 11500302680898805602  2027856832781951406  6192842978791082378 
 9579275561904143770  2585255617210907933 15543994255371704441  7443060618849066968 18224904024613153158 
 2126312659320744743  5373340772446743010  8243029496065785354 16953383492048092896 18091743413988191837 
  683101938589958251  5256376696956250692  7240423678318757330 16907934929379480785  7953346052049469608 
 8018619577676603318  9643425737597461157  3838877145177169164  3431225452460695415 10366758514704386488 
16310636507755454646 11491627561154405938  2621158762298901593  9689061257765700479   199506493790569759 
12643974027503758958  1321871831597993931  9772263228685168725 14007424970438955429  6505669409747361056 
 2712434634667820308 17684776424379517119 13076217809993478956   959314055405577974 16916381096591918089 
15243529172438790254  9317699314721945151 12369264336093961086   996823761683592306  3502787863400070777 
 7826532602361960068  6917430477609835356  2063780918097503768  4423072561861275285 15304670884119839039 
18400122698989299099  7003659462688706679  6927217868759639740  3720615759373243553   455380071811966316 
 3577042175929408173 16864199834552638853 18187846296885932454  1212422988923234244 17308855609023214521 
13077325349709520308  5802362476458775897  5184072825804584964  6003420330079375670  3271795034952450608 
 3231318991471941977 17539603197640815268 12024513100746955347   117048014913994135 13543434112513167171 
  553380120476949117  3865297592558121840  9319385980228582764  7889337809526908289  2028039437934679274 
17655395752584238856 10298551613787299050 18370233464335042786 13241529955419011738 17377602586819511372 
 6835107026055124338  2003208779570379098   317809347981582268  9682282103010624170  5000105537547275929 
 1778785395810595984  9800290006290565839 10078251753719675223  8194087573467712991 14218063109926296264 
17688486452057659449  6767235441066260613  5753317055712576054 18132567845795296731   828327458355852227 
 6107270039885448930 13445379504418983971  9357377332581000292 16223637036396729441 16181849027280844941 
 8869600593550608012 13880683738835666881 11779495200954941326  9070984937311578294 10382681764114446837 
13718512733709375241 12953248967536581233 11617265104384638877 11851279574775569622 10409112321993627912 

1000 outputs of genrand64_real2()
0.456930132777844 0.169469217914132 0.008085515690717 0.823042293277187 0.776534779189696 
0.420836300020142 0.716324776468704 0.193059334949183 0.313189988838139 0.759859079986920 
0.861226152189922 0.319447642005588 0.424851577648195 0.557544882607014 0.853629690020627 
0.949150503966283 0.197470363567422 0.677856045248647 0.330817341408698 0.867454401620999 
0.290469071427199 0.017477932923144 0.572807633693639 0.343194437599342 0.122111511175349 
0.921479478244354 0.044808322395958 0.357711930496688 0.330100132709782 0.775276569836687 
0.629776385462771 0.339531093029292 0.053447182401070 0.178805466957072 0.270614937790523 
0.480326268946171 0.706864271280713 0.072518408905592 0.754444209745010 0.850276309211945 
0.848755270930107 0.041758534244542 0.887491972119077 0.935214754550467 0.866113966934198 
0.151527421244575 0.245728206790964 0.417825557201319 0.624266651351064 0.948471204151689 
0.280057657468346 0.955498351769425 0.179277989815201 0.765658274755225 0.291929707705558 
0.891866691796673 0.851326508001345 0.656905737101355 0.049595720508809 0.553576846439041 
0.641125380193736 0.098282367737972 0.020272051009949 0.880557678346363 0.867023111032099 
0.238834131846370 0.719311981519512 0.690590280825611 0.882175589002451 0.379947876936933 
0.697163966783732 0.972972751249931 0.070063920975839 0.082826000636434 0.754286515397609 
0.262977123562197 0.244181684463924 0.305835681117576 0.200686491970612 0.611514147201774 
0.824739219096733 0.056483732854588 0.412498682190593 0.431005472735320 0.744677046710697 
0.173150261035235 0.860256276656329 0.867877247277386 0.250043861778542 0.981515938461409 
0.867152848784088 0.905229811531245 0.890752591384205 0.680897391766063 0.350438277411280 
0.977618310611601 0.334935869762741 0.818448924053311 0.011351907612632 0.451267568806693 
0.066216405776667 0.304918264083979 0.993712712048674 0.471433164288120 0.486120151932418 
0.665466921258383 0.093978041545229 0.933662369661797 0.055730978956225 0.576061588861039 
0.002767554482642 0.225711759975716 0.309977250548305 0.445806177688480 0.134919200881672 
0.368950102022999 0.575268313650278 0.794711168940856 0.269270707626429 0.351275007888702 
0.653665630745354 0.518444054949497 0.177767519475713 0.495861024555544 0.181357341743152 
0.044674603054605 0.749626032657907 0.353357672592689 0.273732606005043 0.976458707413636 
0.822478236728380 0.265703350368811 0.338038112010396 0.779541742981544 0.812314237834116 
0.850840960142055 0.560303513361464 0.235678051177635 0.834728267685374 0.615748508179724 
0.532022417624055 0.071598670444877 0.748408375953788 0.459627375283877 0.952613656897553 
0.030875369304831 0.317912525518453 0.004986241094572 0.229826812543838 0.191341619963433 
0.072877467620473 0.654150826452521 0.388998027252223 0.801642535523645 0.623783945395588 
0.850178838668179 0.088792858282918 0.328775129760946 0.923931486835446 0.182364289012763 
0.771506695493838 0.109874462234959 0.845277826499012 0.104908697705522 0.237871883601874 
0.784905503624792 0.758637220574041 0.652726699685623 0.219622615318175 0.210830151956247 
0.456960363940567 0.869940793616861 0.322356129496989 0.643614972997101 0.264933925293971 
0.416441501477004 0.916484505841249 0.395591112628020 0.858163872975214 0.280347460396454 
0.778743806192767 0.244740552628129 0.589597074294846 0.040432471287356 0.357766195606779 
0.280561237592718 0.701667208614224 0.333676788846747 0.367109911237761 0.128033789536195 
0.527511514404371 0.006987939940376 0.431426806587615 0.124720616701834 0.773508003954538 
0.474608432794913 0.250535371237980 0.072806989592681 0.012934799277829 0.961650386680620 
0.427203077876656 0.772375393943577 0.852128603434734 0.495472613308038 0.845865356976594 
0.109901772585518 0.810887577337893 0.455927425382244 0.544514778454502 0.386645643459651 
0.157091752295063 0.569674764137306 0.041976746750530 0.935726379036887 0.981103905190162 
0.256235396204013 0.932687965443879 0.453710072019726 0.565338019702424 0.508171381158591 
0.326706476780386 0.924907139237621 0.133241260259248 0.364193966747202 0.800610969814359 
0.498508648879733 0.363583985290207 0.701842493874782 0.006988009439734 0.292278891845672 
0.226994669198986 0.652642250783739 0.433801519596946 0.504357769145122 0.842655966341002 
0.387633237842075 0.707648970311941 0.452345803663363 0.691111443805385 0.451934250468236 
0.687971742332812 0.399997173007661 0.225536009087925 0.686469405162745 0.069234069179516 
0.562477185248490 0.907692677694606 0.439471260276562 0.599269270024967 0.223828127418364 
0.361965511696818 0.804371478628579 0.779941045600368 0.320305113249108 0.743211881888389 
0.312529834395260 0.636804965016932 0.553673449850380 0.808610425546208 0.932434329899992 
0.177349552354447 0.741449055670531 0.726808762048534 0.914725635357294 0.449707825931111 
0.553946960000124 0.655954146644745 0.227856189068515 0.082246808098615 0.621048648053509 
0.745966501227147 0.585373454947937 0.300811959940891 0.417866599927405 0.537755686714369 
0.278131065679753 0.152440504074215 0.047323713012199 0.196285545201193 0.441153076849102 
0.665653825662351 0.282168168301425 0.078396682792325 0.798334407384355 0.726238170807555 
0.901306997270414 0.445931357582472 0.979240014962656 0.450345784052574 0.171836527320040 
0.333762848467312 0.675635196422116 0.089445319243293 0.315098826670856 0.754708947544213 
0.719704223742268 0.305739944692669 0.349105734685117 0.291834827967686 0.604307530755062 
0.689485119794951 0.080746336409658 0.171012815585430 0.458669713919056 0.674603940756885 
0.934585737172158 0.918421254621153 0.473843411354318 0.084116336976731 0.491230602477205 
0.891294456066252 0.021253653257877 0.350116934500762 0.243271677981564 0.184943465113955 
0.648866405586777 0.000868975134925 0.572442292914319 0.981416010516331 0.299227188451392 
0.782474082184607 0.450194377683742 0.215660192531556 0.703875284280704 0.725987110311469 
0.821800154471537 0.616369555944282 0.473919945384817 0.909309886948474 0.802533933470692 
0.875811169262795 0.211772747842792 0.098318919675274 0.058340090986796 0.518018874674219 
0.521379011782519 0.042594469830527 0.831424355042877 0.927559220844069 0.643948927632130 
0.782765395019665 0.129341594118122 0.106912084799697 0.617500058142203 0.120196609709945 
0.218500281832095 0.156754156753296 0.499787291022074 0.424544113018889 0.668512040695040 
0.544113072671458 0.172271889003169 0.767902213853281 0.215197961080333 0.742147986589062 
0.286220650599066 0.101627908216544 0.470445965164237 0.619623894068185 0.538293657886488 
0.934007433246559 0.296920796253979 0.071023982642407 0.119137512994027 0.785863308896077 
0.398322492855312 0.323461768570322 0.342349601921173 0.562226173747210 0.678206768513731 
0.587158057762614 0.798184300831028 0.386644231953911 0.728500546637809 0.069661421169328 
0.941311352527096 0.095153630247081 0.433626311774584 0.149187155650173 0.006036893569009 
0.207618829141506 0.509479202421006 0.300245670843975 0.992969739769560 0.432997360607464 
0.746898061050271 0.748240827067490 0.253313518431011 0.932416949867619 0.376683890784094 
0.035122177329918 0.723442866174625 0.294023894819074 0.896637260247022 0.233084178044567 
0.643172377430891 0.821756992481136 0.866286015340592 0.435435726815532 0.192394022705195 
0.480310240062440 0.588357119192119 0.672241743196670 0.329793167213214 0.861648055729236 
0.098115152724806 0.025693591210324 0.375595023859587 0.433576488011390 0.268814777956964 
0.820977290080581 0.040824860572063 0.403793506280567 0.828590880306678 0.394279605420658 
0.382017876162797 0.518801385519137 0.580316941054253 0.681966222212587 0.869411913099672 
0.809253387646464 0.553306400514945 0.468224376004486 0.587154272599748 0.067292146876979 
0.677892299874363 0.712164543157988 0.953424160494589 0.842998566745646 0.268874422700584 
0.080980472856792 0.265597673559863 0.590162420978277 0.309155898454709 0.602302229555463 
0.837204850202870 0.442405022356628 0.063419379218154 0.891336442321249 0.933723191443977 
0.708886869799023 0.032182899521864 0.580032219904300 0.853197912448518 0.734582968091174 
0.469651850156538 0.548670604615119 0.668283754282708 0.439747132457296 0.265339720611255 
0.151052963420169 0.399546621452651 0.531099253395695 0.222186422884492 0.318032735908962 
0.294236674921792 0.614613534889734 0.439049664855943 0.440747220606578 0.631725242528116 
0.552476405364148 0.365170248640510 0.042406574662250 0.027929254799806 0.929559342319497 
0.850533050382251 0.133907904822101 0.365063422725964 0.828078883577604 0.793520904294731 
0.058718004455799 0.393056365686282 0.765282008596663 0.006421237794513 0.425600447255664 
0.731665997417514 0.968645464608746 0.856718407801437 0.653031813705340 0.928928453352291 
0.055940996534426 0.535540786317418 0.172485162272286 0.802698690297251 0.429802808863895 
0.951592945444543 0.649558618336593 0.883072937555857 0.962874257191782 0.176121251163321 
0.006356382897243 0.663256650427753 0.615025265985274 0.888664711706803 0.506551782128946 
0.967494725422301 0.716635518294992 0.326997943881324 0.510738879152781 0.802369857653896 
0.932762033574202 0.733358003473014 0.583973000647672 0.561326109575819 0.110831231900933 
0.123822912688209 0.900498119055644 0.944714421120395 0.107267771236492 0.048604252987727 
0.933795077830200 0.964974880024258 0.785023619345743 0.094140211817795 0.152274174612103 
0.057789743271212 0.985758863823499 0.104755581642078 0.209461788195533 0.263327859253840 
0.328089729164105 0.662385858944687 0.927244441077343 0.818412919263930 0.594371746402208 
0.685472131185633 0.240053439904438 0.906104313588600 0.430154514872312 0.028129256200248 
0.187183038065315 0.874754388928855 0.691819518462994 0.687448426520096 0.232618787448564 
0.936599997295303 0.971825913540462 0.735337648216684 0.251620344676882 0.208369454963449 
0.227260234733318 0.290107095763098 0.402513198521635 0.822616386270578 0.141309052088630 
0.571593231650232 0.834121501796214 0.870475719268792 0.614645248003796 0.778714327061259 
0.832184393140324 0.370277952500302 0.959033988218885 0.643881001472230 0.287080048812433 
0.677217957339535 0.411135033613256 0.529888099782237 0.575434856266132 0.618079723489584 
0.604687186203620 0.119195363064951 0.153186066025016 0.863870431368850 0.049627860170274 
0.396241200868604 0.194354210962240 0.536998517254385 0.707372071421143 0.871306522130834 
0.368542116477640 0.901692368972507 0.526437642824829 0.102699138205611 0.228428065767611 
0.519862515248502 0.694786487091743 0.068639209291004 0.565027507087535 0.623875890233166 
0.587395063901362 0.698198308870332 0.662459441649032 0.594598591510731 0.564166402435489 
0.903375498492529 0.211718219115204 0.419035178783021 0.582606252259991 0.753015244681226 
0.231898477282163 0.394074040208833 0.268757569991993 0.704089012185381 0.264756654519573 
0.662763344385146 0.366176332094083 0.513579560728730 0.125534488446203 0.595347638428207 
0.797602277328057 0.745773756904861 0.113529611811736 0.719385776764808 0.871986457776085 
0.346618609183296 0.496593212408215 0.635097324533977 0.843464060145721 0.096722277437201 
0.450513932131738 0.453979702654100 0.431233830629271 0.870323933341982 0.892411065234814 
0.827075219501066 0.400290556152343 0.354050576633158 0.151670636468120 0.669114401794894 
0.828120973041341 0.958086600895081 0.116207373951617 0.809731548220160 0.738536071760408 
0.649494113927900 0.636666116496159 0.665702212527440 0.943117974767804 0.270476189264619 
0.541237388796039 0.084188529884162 0.600551804636666 0.381451674252256 0.090148083009538 
0.843687620478909 0.631501777970920 0.973612741673812 0.961939759171668 0.267870049571285 
0.759887570794190 0.222474960406315 0.178669914458860 0.330822572257651 0.276798626234411 
0.241563207762264 0.049153519428778 0.007159052843156 0.192025769389408 0.281397714932568 
0.620848281865585 0.036326853857924 0.272885607581943 0.262258045471043 0.924445610086844 
0.178209962703300 0.983252213402439 0.735731873478757 0.824989382197555 0.333304927108461 
0.379003421322725 0.379409834494842 0.809946002615987 0.497120005228056 0.911136213126665 
0.166380550366007 0.580307409034399 0.180768207104565 0.929992100166300 0.779882218604559 
0.830712305110849 0.602590039524472 0.197456717785190 0.044105696336214 0.505699850533760 
0.702171756420213 0.661156617638658 0.743445949675330 0.278305214394688 0.621696796114828 
0.420487624151044 0.389160786523094 0.401265269448330 0.530026418953311 0.136485820580324 
0.432762342564342 0.751812352321681 0.804977768504915 0.380560417170233 0.823684854542783 
0.674154081377094 0.015890896028987 0.402356626885161 0.321751445357305 0.959742765201732 
