1000 outputs of genrand64_int64()
 1865965074884003895  8385737446264907400  1864227528965938831  7447958802163307394  3022019408321521865 
 5217461856104375830 16888173468318685571 14330864956753921885  4101082396832392801 11334391437919086223 
 8411233532693352057  4359103663747847032  6483534184909345766 12362641376744018373  3296836908120000753 
 9185166686070340629   959186006594014558  5951075244687053552 11406775316765492089  6619381603298084712 
11720855555414398377   547545730994057585 16538171361946821408  7509558130407923875  6869392926890825425 
17635201533315124245  9552686084564960276   614294121636323231 11454363254314958810  7913449060109000489 
15659640847582802234 14394599964053326998  8240885633090215058  8333197408287721525  8812448670467004442 
 1816940369306465008 13250680483369149835 16582927844631649920 10330150722660618211  5737379008881417445 
 8707904058985635570  1013123105535508205  3008608957995604210  6022912856321352015  7048555508265866664 
16397650603550247484  7083270360703040383  1181303917843763195  2328901414790597088 10614506059017027810 
 5768598295870780064 10886869118141186894  5695402488167932790  4100755363006044275 14759703440135318319 
 5543889123847972082 10391245931874786021 16860409801595407996  2841078376063063858 10899989234192740830 
 4687647138982645218  8263834033472652364 15120082510351996303   531913808165471943  3202101807915027228 
 4536455154791772792  2251514880873364072 17808632881944278631 15286295281038735748  8194879392785037709 
12579445497756296903 17563207041148218524  4568941162807606733  2100602074837434808  5443446203669896598 
17884478057570753223 14651832740201025000  4743678768151340413   128038681320997107 11200889961846735222 
15438665409454515398  2469651384288787296 13100157211218986134  4788239490491431699 10360171282646180259 
14859100733063338252 10938937196706923549 13671738697839848795 17022251457212163554  8808204533159690520 
16456159171433306461 14460438812114233396 16131236239562556599 14776186760945027287 13686523862404223744 
 4296916162018510549 16351249241088253068 18261769989862234808 16588394189925276358  8437620662696210451 
 9922935488822597477 18262879016038070705  3546109818388136615  6400366706163123595 12003143405574263587 
15692229471816827156  4545108290526940336  7208194705059558376  2229238135876215648 13806376966690854971 
 3929264743673134773  8273830446512263577 13784997876983599673  9138797847974209483 18331840016791860714 
 2327406300958508314 17856970774462470783  3579425068655328780  8119486812616542876  8922801635398556581 
 4457347325232829736 17265123462066332535   730258240931515701  2925285525281642790 17894618721819757123 
 2534989319698069179 13951336763606524337 14828991645023462742  6707713961249442790  3233811762355414952 
  928223941425229933  3898243347361356529  6617639006121239455 10229034444670354342  3570570821212026448 
 6819821559769627234  7749488149790634581  1263876029368081028  9006622641216322392  6420241093833933709 
 1877673706544280325 11214728177635320535 16919860210334576883 12665774831489420301 15238107621330744816 
 9601617482358361993  9855976531057048361  5058159071148043285 17291721076432602239 13079608341601845961 
 4690993465827479454 15403521503063046225  8818263570295371356 18280571279715527507 13139042010087127693 
 4491984915121292955 10362892872239259071  3751822829700550578  3525472964571460063  3872447666601213677 
 8184243395262066514  4114936576029784113  4460522245207801836   296177228244790838  4124256501917368827 
  970744395977377915  9133868978330425922  7586710892672642216  9014110378157975967   663101477348677982 
 4479669604110221184  5204491955115127696 15377924910519867045 14083079285860304039  4936304251285571686 
16127703897720453934  5282803403250361473 13023613745431864815 15765718229803397006 14868543806295409671 
    9569546974593420 11972373394688851332 16110912301896393314 16331363424158097307  2489717377086977755 
 2090288431999345206  1011388155778421869 11270457462093039993 17926215548731809412 14356835603996412427 
 9199034000692254384 15343781632575134812  3419676385745710451  8999703737217208752  4921669182555217926 
12604493684260299262  5208352971555668611 15547230557154788439  7101521262770783350  1699152209283298291 
 5441213766667342836 12086304016336730074 17827115573741628065  9271015586623544217  9252968557361471767 
16709914147345521171  4882049674906961005 12664892579801111755 18106557342358911475 16401658042647618268 
 6784252463519162875 16312349973292781920 11428321725686663726  4177487460476066545  7804694215306049353 
  430058994118748019 13193444237270910841 13529133962245048755 11739261673911924242 11167523210099102488 
17353489647985553955 16990536481943391999 12192285988395227926  6423538012522833143 15830098087966846413 
 5050041773272671604 13805161817471312545  1999101162040887766 13093154101222196453  4154192360488940502 
  923086061096229273 14401020284084795645  8874913462717396098  1383556004007769737 14621447292621112072 
 5950986197339782934  3026220068142276613 15227051843867934742  3517951614234182125  8496837158724948203 
15017709184731117540  1922930666629124371  1013468242772170968   170612863951435260 12181126487229866688 
13327820472867013109  6534849448664565688 10971448582994771877 13292240706265348981  6305154016921027445 
 1729134068995793456  4300627907537922680 13483595186361689727  5033155459170723726  1562311479061443089 
15011723588870848328  1762683860471917401 14996669278133650910 16894642211167630522  3600621286589430419 
14114461576796833389 17467498776413198898 12179840319822580559  1847910587833415776 11135752885538019799 
 7884686634370876638  5210317950130464905 17689205782652477928   278929241614990422 10527375992624576768 
 8437797533931962015 18094270026183128795  8063611532106936055 11805845934275985640 16303914226762050991 
 5665242039116187269 11121351982880409749  6579948975870091009  9757314804822735498  2134960090228752845 
 4352782661728814177   917511208807820262 12176428589436942874    21945195908765558 14467432842432082153 
 5283814248816606233  3326940627017636782  8736907304648802195 10032832965549137753  3395746607582215852 
 7902282900139167261  3165197411350233036  3188557136135251394  8548606133365807234  5729762530555299572 
16917130576615176250 11688573330865135687 11386085484138129399  1178742728092853495 10216225891771235977 
 8875119191879925349  1530071776299909304   770887228304596252   541644968732878829 15293255295645602437 
 7591053252837590458 16496768422017640196  8898871103847227644  3398774265676888796  3699625963272805592 
 2230170263620249054  6141421364869869948  9719378178242543064  8373740425720367894  5811635390795941240 
17495487598464431893  7570445504193878704  9688711467762496867 15747918983304051295  8218294584336905870 
16499167581757256644 10407764750343189169  3671521690758151768  9662305843144704039 16725226253640919286 
 1656066168952005197 10840070070732300625 12394518770159972119  2259039561470998523  1623382598433887045 
 6934785437828315727 12535841978698436777  5973686594044767500 15103718329789854579 11882322156367262177 
 1009710032832205581 14512920742894615713  9094175621712350514  8389408648945395040 10883206878462048474 
  261614913728449370 15725779685717054950 11830191616975010330 17174740686943939256 12386249705722441679 
14233013041680652543 14835661318715438249 10484350473620349442   426363482104966505  8495895310563414356 
12832454384065646840 14743478805334052690  3507908785203248926 16311429888889327760   653001323005459219 
12495290969516469145  6243543484121143572  4488395574723457999  6873569290962832691 14970761990449143778 
18053957504505973064 13016121143720525137 13566554124635004868 15663364503451396280  3570596154456278096 
 2908514811514191291  4728603562105368618 14740317255966698589  5582540519307134234  6036037999892474590 
17048549285843047341  6875672111604805014 16878426519844266769  1811519082735387764  7520531638528913843 
15591897250191996664  2122678965434287297 10474650983817892057 17278141366991726004  7046193391657404316 
13997033310187628831  2980040391512105201   245129367923765200 17609761303460267929  8375963295065104284 
 2850959371779656941 18441207959462183166 16667262662439417631  2656723977251003902  5595163664590315064 
 4731847752395048484  4769677981046978034 15908881105436160388 16461451264520003559 17539871898844338755 
 9915867861399151815  5805325126932636314  6461651492877765634 17358088269154408349  5918316298210380222 
16424659270112754749 10522445350868062140 11822211856108732247  4787246350512743817  6644554090869561598 
17965508335349135994  7029876745032951405  5313867714308537807 11548764609101939641 10944956263667589361 
 5749821916386211036  7024072728330839208  2163238179493178474 14089520614270136815 14052478506582278067 
13144670225350517225 14664959728908839069  4707551400944896723  7135171449946601754  1006956634254187537 
 4591164735504009353  9341022325421389691  3966376676053529609 17260306515328315864 12229351242566397089 
 3619306644026825482 16399864594791719602  5833877003954365178   119165145895357731  9435223288797986789 
 6792782793477278014   566465490543675894  5122629502368042258 12017229882872662576  9623097335212773803 
10170485118136677640   802257690381350558  4023494498033915976  8075805300415763732  6327791214431500488 
17412421235594098673 17508951032617642692  3863975648471698008 10811578934850309321  4321638773347600352 
17429978631241736984 15255499940825262470 14562202802432370731  4654282832751016618 11363187606078824777 
 6482781923621691253 17245137573715947472  5798566428964947508  9548006548547604803 13950174689331702158 
16676447391837302400  5881407498507806215 15465710129535631207 17756692232009502470 15415105170973908752 
 5744209169955159570  2733563366977376950 18095791299929120421 18055997292193124700 16553797237272969958 
 6047482765283193640 11122167387698247873  9317464321882938872  9695931110569624232 11683943671396878070 
 9708275592270581461  8822056712913685727 12474693152985550978 14922848691618283979 15800274084817735773 
   50567815171175160  8121871001315762268 12072034415980729061 18232776563062913888 14058361201318342890 
 2828043091584066475  9756713206698594443  3367728449902721478  4856601413295963303 15368642501166492352 
  355076545871742322  1563988343291265490  9471205720453730442 17112427378592519546  8519342765246053634 
 6650758665277503085  9410718322578183028 16821605678447921007  5344743463066078666  3626754090032715140 
 8751982291482150805   994055754498649856  1752443695274245334  1455521558622658788 16714273492102445916 
 5070532176288837214  6322646463008629646 18029550766037268224 15827812063009544762 17625464538833854841 
 1701667506478864730  8259201235878893942 17231610608322992801  5547321285018146315  9410907622416690652 
17988722373540293848 10665865067673570076  3823463189911308972  7295607181075949755 17893354418572801928 
17126405013097539216 10697054580107414796  6771706097697138144  3873424570467592661 17426066831726565169 
15571087970318407290 15518736467213484787  2025961542495890540  2701030663295301899  3253906891805181685 
11138595689935114084  1273882275692337610 13452000632722148887   906148563672136779 12970660906092385949 
 9080316861024933722 15003414614698113554  7564591807501282300  1051739996880455743  2918738756698726611 
 9545903622941803844 17752105378730429878 12229287808484053840  3853121170457857863 14839942261043168109 
11304925622546743493  3228642522078350070  8016292522186397462  2842142140089141044  4572143873194162172 
10174472888616777204  3985387526596043716 16672801302073237970   788315542218873758  9029825927118490743 
15130500209648508934 16801117006529108071 10735062270388857782 14722933459566613904 17781062433226742996 
15468148169892640189  3405103156893928535 11823658072262890038 16288565029890501206  8214719779554974703 
 1845617712169414755 14959888953612894746 15615138387149333045 12082932516124560449  3137979307220996694 
12350131289717420408  9013734773014301933 18067711460803557343 15692103131477661297  3947561500281669247 
 9200347468440507458 17115918175942215684  9585237605394577947 14980173916602554903 15345941761258682074 
 2473715355295298723  2051011905490883974  2901004039205192001 15025151348802617019  8702716028916822596 
 7393933843309911600  5692890803763918969 13256974587991001812 11039677319585902618 17529239449294555896 
13743439151673697351 10033876301150444973 10568024271700178262  2473332123394013548 13337186714436291843 
 7522137445071719878  9044204343414414201  9124299590600610350 12739228869548757114  2582298567515140322 
 3714346317037456896   630398838592755372 15179406319910265480  1831527319516897862   723688073132868126 
13930831005143490551  7801433989751174101 11957260707806208271 10110910541290115828  2137669577032340437 
 8541795933434085642  9690196945698823727 12569845949753534849  7837931106599464574  2330522319015279963 
 5776944746707132891 13171691993045008437  1374431004643243177  4361589245754059054 16116462048901701883 
 6413898264555333280  4716895832458180023  6078926347166229030 17254251562960310250 14336205435707784821 
13539141562134467468  4692294817229292487  3394288940519870644  1339282817924310526  9584877954935401242 
11469593084196092249 11641070591490817045 10121104557959449762 10391990819521501855  5179666258091270793 
 5662133307353917801  5332583448039288734 11154162579120554755 14516377235950382498  1854949575232532389 
 4692661212875446216   672188890059919202  2445434060792375434 11357442386238758906 12519273979414571345 
 6549090317301542953 11621058955259314996  5525309185256656013  4920160369401854796  6399982854785261941 
 3143925575083497349  2432914705517897732  4361385899641307585 12728639187799250202 12858579785585113229 
  148583180114045432    27717851558914215 12589321412916945875 10422583626628250861 10392327132081942240 
15791041832008840918  8573608958047692467 13559683750882435779  8889871378782308033 11265651108634088072 
12752295861497819504  4613200927473964749 10271900070624268284   666483408543379528  3888314018030989939 
 2758889104409007561 10017563683509310368   697327582169015655 14262314636490113361 12955412986793179831 
 8809584330487794164  1808226308670195393 16771241399644523031  9068614655622433105 15166790771983922987 
 9228587235136007614  9848790351449151352  5750605853908749356 17271007035534825272 12816200732578092388 
 7427718028400786466  7413633876002961172   494316587833546675 12691240706578227470 11336084094326516848 
  671570060115046993 16797805658891135945 10975411962873345160 17611671521202930658  8779067444959822488 
11454546938609146781  2177695317793576121 11297230729702406005  1596516460966535666  9039886660089071514 
 9874354624302092846 15956542834762848683  8174988608003107416 11259724029826325666 14943802035009304217 
 2483795746965930465  3843102321974262761  1150088066164292298 13512307453699996550  2473659378426084941 
 4557677299565662067 14923601648954172319 14518446607347118955  6058807299394456435 12406680848701056402 

1000 outputs of genrand64_res53()
0.108851405450414 0.541187294749239 0.339116183991838 0.170744817154035 0.302466109924820 
0.876136579790748 0.122809538116084 0.206536934613084 0.522512031881080 0.346577102314091 
0.020849166679048 0.215343704821943 0.438234097235569 0.908568726699964 0.354099737509086 
0.838684081981348 0.258660085085633 0.264413316779905 0.570896375932217 0.773830980111866 
0.037119660068556 0.127511999052869 0.055853235393056 0.198478604232486 0.562842074442578 
0.990330407099485 0.556054441814380 0.283260052149346 0.846457697444936 0.811020082517272 
0.298990831039128 0.369080667971745 0.696795444737043 0.892599622941969 0.119314139957843 
0.024052370551178 0.941568808479509 0.723155387774870 0.631964156899270 0.812099836748154 
0.279812968906315 0.462322671171961 0.616711249458230 0.493670200070403 0.836121429765082 
0.372222727728313 0.158308795597832 0.936846631891397 0.989727882850475 0.093888326178298 
0.815283549364630 0.896955168036612 0.432097179579098 0.565186825617012 0.461140038820909 
0.896853853216642 0.785259867161263 0.078556447007555 0.150282305560344 0.340124421492783 
0.325111863011158 0.978715176086916 0.805674117180367 0.839487897128909 0.412066677729971 
0.876580699600754 0.649932355321873 0.806837860294413 0.768140849797592 0.450047836712457 
0.901369437556699 0.118759971913391 0.238131730864121 0.143922161841708 0.213681234104615 
0.933438600916272 0.545334636979237 0.503520192647107 0.446426397362551 0.563511984135309 
0.343157933871830 0.325248676294728 0.352479368690590 0.972385202374852 0.222754562327048 
0.651629675138404 0.719957613359531 0.535080288457585 0.556732563215027 0.266269301389710 
0.237386521076248 0.822403496531454 0.462995430313598 0.457224118468215 0.444031394372490 
0.857634025428491 0.980851072149812 0.806840380300353 0.525954152025375 0.124259115011398 
0.161309541868265 0.945829894757379 0.729912021711543 0.356601702359349 0.913694471867651 
0.831887140723414 0.608618683483486 0.713645455161545 0.739784880945213 0.452112846620274 
0.498813063833444 0.679419757677593 0.283690160138238 0.518688260515629 0.580451620392192 
0.328936592586701 0.057930120968986 0.281601500579145 0.265449377432318 0.414426864439042 
0.212439318504497 0.489950094743785 0.688385022784642 0.761839686464195 0.090285639903037 
0.596036992000173 0.254808417689260 0.405577237165103 0.347388376625521 0.005957552913378 
0.272470212513454 0.024034494143791 0.239769159497926 0.894765723034926 0.468455673046720 
0.584620345221357 0.831538569625304 0.367527463155163 0.305977165486368 0.488764792649257 
0.411393308982248 0.491976042063327 0.606845543040170 0.348329270321728 0.266683120787047 
0.883451193657849 0.337347052210688 0.312470252484098 0.068444436575177 0.800589062318349 
0.555130157462255 0.154644103195456 0.317435632976297 0.865368648386131 0.737461142661587 
0.828213979103101 0.427473481975733 0.584856968332606 0.492234808135163 0.387302183200395 
0.440751358173865 0.415943692992529 0.222296124780084 0.533415107704506 0.614555280511564 
0.155944232619351 0.745654682591406 0.620268162553489 0.797819073791678 0.674565305661133 
0.001450106696105 0.572989263810737 0.055737911374413 0.322874092645058 0.111339016834692 
0.346218980000050 0.432395528262756 0.131375860583872 0.647538052597957 0.889846933945483 
0.450359182790375 0.708697284282912 0.671221613112431 0.810367888925124 0.122423809758047 
0.822614213141440 0.328320946166269 0.602341326315507 0.963957338736787 0.431565380254869 
0.463490698142424 0.650225257064242 0.336528979682152 0.391498707546504 0.689534668968528 
0.155518657097900 0.687743968084464 0.670370209440339 0.888934342736200 0.305369600074124 
0.500760815175988 0.047538726938116 0.836912060755174 0.074036632287961 0.489343490987245 
0.456974963705140 0.912377871503169 0.364212506254016 0.020437858227838 0.719244855660057 
0.866705357134718 0.212297729059829 0.351103941586163 0.295563726347884 0.748322327954976 
0.781834873860111 0.579153681794529 0.694323433776764 0.437437892875857 0.126173672284937 
0.159455211110990 0.388428864322120 0.077532568445256 0.471371009971793 0.397945173874873 
0.315295404297381 0.057885209034410 0.922792938128862 0.033166177105317 0.829274060120896 
0.692744641866462 0.817352599167095 0.236115087493464 0.364124838147193 0.987507799220664 
0.510937911138182 0.438565753290932 0.801559688577410 0.688646571726530 0.024600852535222 
0.127313064035458 0.078201577491996 0.898737623397589 0.608007045306997 0.286979307089871 
0.111685637194260 0.615482291590656 0.923346232857943 0.523076297564933 0.937478671338716 
0.263603512995954 0.021855841157076 0.291939467897590 0.526703524119593 0.184033628709159 
0.488559493131860 0.580771488353741 0.633502541245718 0.455492125103419 0.921971882840524 
0.051270400371254 0.471231256913527 0.309858543694465 0.455549428069793 0.889559412332779 
0.360541956623994 0.063007003465290 0.043065608286000 0.246310885394020 0.875324517442239 
0.082072815517842 0.682107985221625 0.547039347265376 0.323390162982884 0.924181599158658 
0.559479885970283 0.705808074653320 0.513092283893831 0.568224626504299 0.141957787500415 
0.786530346511707 0.463052234712710 0.786718818702760 0.801237596468589 0.516507153027919 
0.497746624253573 0.329134272151947 0.981885168610345 0.241763809609391 0.007891840353820 
0.877026375411642 0.903034882449392 0.295483954305749 0.511476290892430 0.781421100894434 
0.281932687760858 0.278595305850701 0.031016179205145 0.932324542794451 0.022185345555703 
0.538845948301542 0.608619688252936 0.426831172850699 0.389145143349677 0.540035258748605 
0.260854013200323 0.947806716708186 0.405001405510907 0.497496482403025 0.622641514420139 
0.914636609072321 0.720135994546838 0.020944388881012 0.056833312574721 0.244412799246610 
0.521060137056387 0.867947625692663 0.902607201012154 0.389325880350097 0.090746638864061 
0.005252709532670 0.320940358614706 0.900010812733033 0.136991476593548 0.392851750685697 
0.508054164748184 0.250282472505657 0.382542290109054 0.208986904980980 0.591744220040667 
0.517279780347983 0.655809545670552 0.771561041062715 0.556885281784609 0.637505186872064 
0.510065546753268 0.876738257522339 0.106856810889261 0.728922124420798 0.594323568669769 
0.122629758087720 0.205659634146965 0.976186436586089 0.955843798888798 0.371361600604154 
0.382629110058526 0.121167596427873 0.021568025031834 0.956495991920814 0.410010058975734 
0.169596466378859 0.572284345804127 0.362575570811873 0.472151947807768 0.373123537582388 
0.355146204197706 0.861572198691119 0.126486393549451 0.979653806708592 0.083522981139564 
0.540853837148771 0.453752665858918 0.826457229781504 0.165627446163066 0.358265557840211 
0.993497736227108 0.898808138850632 0.468619462597654 0.788036156832449 0.311656151479083 
0.649014232764332 0.113124278644735 0.146768995992503 0.122208003248426 0.620968072739387 
0.271239235356976 0.506875190179750 0.906025264067966 0.465840342078764 0.327002807983263 
0.473022908102588 0.439564988755642 0.454523841337590 0.030026385935497 0.051060843402377 
0.138043261739952 0.166217274534151 0.034986907154450 0.759506084522677 0.106688326044286 
0.902867169829638 0.623830975192854 0.987150169599121 0.137022984520632 0.596556048149517 
0.924688254502946 0.992009499682060 0.100133673839272 0.635060750973541 0.462339498505084 
0.127627533316897 0.664613341974845 0.278578657467318 0.996154415624625 0.153708985456668 
0.215102993209635 0.522024111454223 0.675178789358696 0.021336113398159 0.224533990113846 
0.620063361599989 0.618540801719249 0.080235265408495 0.576421554367126 0.393017049053916 
0.248887974098838 0.752651470853799 0.604485189382078 0.142275683937405 0.203131908669968 
0.925292119296252 0.564692032390383 0.817642750272497 0.027877602674301 0.126005375632737 
0.137510011487187 0.228895237379979 0.813408337539815 0.406993838688149 0.213915946169381 
0.214759904980386 0.586590893916147 0.335422672047951 0.841958070825259 0.668901900402486 
0.679473410169376 0.839778263670618 0.602972604631880 0.195056878269614 0.019947668518750 
0.367541353343394 0.350111637988261 0.782028394460052 0.667838284468606 0.832365976582446 
0.475043219649044 0.751248668892459 0.380373143417648 0.856353314367751 0.107554723761148 
0.101120184507999 0.150146134861721 0.054314929626131 0.375807049260476 0.471977038390844 
0.374183399155992 0.133061322697990 0.643513651253346 0.397966883726064 0.396118703151511 
0.210953097187625 0.684728535751719 0.541061544763724 0.763118358605564 0.918222956119197 
0.412882049816571 0.796166776377326 0.561003536315590 0.195200477245544 0.220863623520550 
0.898140482106713 0.391738166602889 0.849233799686824 0.477033820307747 0.882489769458520 
0.105346857213240 0.481126441876812 0.546790153850180 0.768618787025872 0.223206200731613 
0.481382718356796 0.069477836568511 0.911498522934769 0.402630490935468 0.480813668742126 
0.129584883893656 0.105103177044259 0.608936417680589 0.179368653090780 0.603030665003459 
0.309339465785595 0.127857259812031 0.397957055766516 0.033050477278360 0.211195336729363 
0.261376581905003 0.108351731539324 0.935840595343592 0.893187064086396 0.648765589174457 
0.282687420127335 0.466434952122218 0.980934701789528 0.963394191723867 0.182935997172521 
0.033243446765471 0.779627433764973 0.983604041462876 0.658158884497082 0.760205560819450 
0.460832361496818 0.553247477258895 0.430070796534323 0.569043846529229 0.541421488040201 
0.904669102244003 0.648791220934799 0.351852497976289 0.647023381676869 0.960057386921919 
0.689680342970618 0.327540019148681 0.489140545606552 0.783541379206224 0.657139611070709 
0.001743689857112 0.454102272501690 0.029417015629575 0.565782586118158 0.751660290002334 
0.915467097189908 0.677722083693758 0.003861813309806 0.746048122791298 0.126507331090553 
0.331166144826290 0.202138004271223 0.695120045322147 0.027991913816844 0.257941742061443 
0.537673266937177 0.349609119356541 0.975950826641657 0.700630060664908 0.065869787415446 
0.479578113799813 0.062760889023537 0.924105282961554 0.063468611162844 0.400222431986429 
0.275353214892429 0.313198794054263 0.176317718512174 0.072666979575138 0.329470483403667 
0.112313881320449 0.071566468821396 0.115422500258808 0.241240653268672 0.952203653655973 
0.075245959405651 0.209948557837519 0.208150605798107 0.276609749695456 0.844221928475325 
0.047924708777367 0.916252308593998 0.960939814547553 0.766288164246382 0.432010807704098 
0.292626766365216 0.985979624295512 0.905969069321751 0.214780370656306 0.950394378866439 
0.270581158567429 0.633176741182312 0.698282125403066 0.853078215191824 0.869119058231384 
0.326866731194617 0.016755861861090 0.530459989088453 0.514747537457491 0.208076790718196 
0.019327435702601 0.484548021250229 0.858086866194229 0.781391610841831 0.273627401777809 
0.958898499878417 0.021260274654872 0.025014000527385 0.771522549268979 0.207592170753819 
0.683051209392994 0.419814631555987 0.922629985702739 0.335960099886173 0.580691109680745 
0.193105413578606 0.446232249831505 0.294471338374466 0.985488840688392 0.404887397845231 
0.702716243031004 0.437518954652302 0.206720963179958 0.358135510918708 0.118290668597615 
0.069395090035872 0.192973075570006 0.342808467689281 0.832802752148940 0.378075145535217 
0.989931894683290 0.338328737596591 0.419179251376428 0.548023895576889 0.556672129948446 
0.170542135896407 0.588426127166699 0.505192454990223 0.513369949921932 0.714615856597647 
0.080281399706398 0.940936807568630 0.598781029625413 0.800728035075192 0.926220709567070 
0.353739293694529 0.019724036194424 0.846770205943706 0.710377468293756 0.040863769325281 
0.768000728919684 0.819411381678140 0.718820311905138 0.024742990428969 0.894013808679860 
0.091015309107468 0.123755390581703 0.802963019466904 0.056531486747707 0.934406222700073 
0.626035564793890 0.497219094599204 0.558848114780442 0.671238032291180 0.334387241941793 
0.498558076981279 0.306941973783633 0.056757190654501 0.438861430765756 0.668974553999905 
0.969511813474892 0.487441284936384 0.543126568494571 0.020060913100625 0.676577718615501 
0.619319469295439 0.639324872823761 0.514321182517262 0.345637347790703 0.472102094409476 
0.197763287717768 0.364634471725555 0.899389775674285 0.894762004522295 0.695700363146791 
0.916881568392962 0.305248662710059 0.440275079083640 0.786563793382480 0.741168731892583 
0.209914266268652 0.995800989649225 0.177653823952918 0.118897488565804 0.402572499952975 
0.709410122963402 0.206389592739066 0.101890192559927 0.903787285733111 0.658888681255122 
0.503869214739437 0.351722321459134 0.255599682060764 0.393765827346820 0.333152730564165 
