1000 outputs of genrand64_int64()
 9314638839735340748  3744597969259050540  4362152093143546263  7655851009581746278  3899010712391202296 
16789682707059209951  2649294369670293537  3943211214553569030  3864448174756829372  8523809440287856718 
18047597973923661988  8291281617671080292  5239862885373701683   718771352125400384 16198775726924502589 
 3946748633733779442  3749469790221764383 14449643640637855887  8485017895244171982  5418948194853436081 
  483985028338455256  2383736013238728939  7178485621705353125  3349863006722843052  5350601687111574949 
12390834041356584881  2905470783308876046 15212539127920522332 13135295892924938744 10640755301506503235 
10931140985585526639  4873211158762080720  7175253610590536790  9471754970982086442  9213351822116614712 
 5406241907857126242 15783821806844511376 15334432619228093942  2144275001994813457  4603569292969241453 
 7676393367610989592  9683178486674275714 12913341208220507374  7632665862619743679  5793173320398308537 
 3344257152167333552  7035943307145739186 10650180803790888966  8039309749675310884   594866229768292439 
 3509268330150059778  4866520973959539583 11056367740538833313  2675455766451016966 13893482375170105228 
13832506289024891600 15166366312306979133 11304562573609553842 16698777740536400943 15462920397922330878 
18226633781369004769  2401037309196306330  6509778564487467371  4883564752561965656     8143245515464850 
 3020595027559357034  4289988066347369209  1371966338127324921  8141415816679328216 11899461461332339119 
17064536882709483102 15619173269572224855  3835826316204500223  9448074338199761473 10470996049448603666 
15788796860387277114 12721736224121996842   717662364704356397 17558641417815292494 15874574538718385835 
16546762272279167303  1398786236888567801  1483987523335579938  7946092136988727474 10850636843586094196 
 1710260133186574289  7660176194355113218  4278807984836378403 17227656530000335261 10464812535096602971 
14590876543330547599  8531019766035707106 10215383019400410980 17469512259562213391 12946114068665517632 
14902499863832110143 15767697486917315843  5278836666109578085  8981303644815238836  5427138451046017183 
 8528054777900794253 11155545504534083949  1363179315757524446  6291060180268375145  6128698562549299876 
 4418617687653701776 14221269086608188221  2839177413580451954 12911716312385269283 13842880732665404033 
 2198684493740739477  6123619422082693957 11235602166210098706  5286698609455742344 15094981330322940362 
18296242412453857091 11016802185517895327  5479098550807538690 13901769560013495098 15292274889015414230 
 6615645558237354593 16168918467546292181  5350561701918568529 17154932679164453504 16285064905140703843 
14605161834977656952  1419393297927027399 17477706267857086382 15862306170936863070  1869512985071072964 
14722931302249196384  4455915831204560082  8537769657192723613  8737514836495846203  2376450923436948192 
16809582678612557470  4625008958576703845 16930523822668447066  5308179820999523019 15898491428530098561 
16932174904333364943 12518652025485505009  3911243006509971303 17739646606658787861 16919330254574130557 
 3920289986786872379  4390269880139693505 13443903481991511687  3120702797037979136 17410977781546266679 
17686199795460220368  9924910815091409946  4454549910067212115  7866203999677205165 15261861218601361929 
 6180228241617465232  5375476753894711145 17083573480750837298 18280129029539036886  1519800450833725030 
 8239131606961687878  5088381649192254224 16484312173734353310 15862019642883755164  8737619055945128191 
 1833292734548877891   441086446673085423   827855857537965137 11174000336722779792  9908934169863849530 
 2689614942222847728 16931922329829316266 11657240828601952484  7456418285547368312  2369343078425547117 
 2021693656219307824  8246475162394290735  2516406180527994628  1723895133566290757  1198709942759369214 
16584031321012799723 10410370367429310828 16545175311562335867   878686563181820394  1280215688485064230 
 2214439370000790231 16857220898824036511 13654431718450338000  9091208210765940900  4897330263551099438 
 3104711614718470960 13679787463760828471 11285907409114482500  4613415727788551018 14325537320270423326 
 9187260702470984037  2086641723024605504 18036937202868055176  9718060565594752181 13540241149131404647 
 7347130999295011605  7580989238476912745 10970579182858493744  5623718642232596309  5178352409953991514 
 6214062381536972062  8891413022101023795 10621149921937078497  5379460063188662987  2647966393470606794 
10223027950912875270  7327223806736618816  8882198333293863431  5701811404764585032 18057845417009182263 
 3104752527792023470  8095086783164347840 11644150265054246809 13980603963438680368  8905615246366677488 
13273965940363046254  8901908893581330353 11688127296527346985 11200652883863028074  2868574354544637688 
 4981513648880363234 14194419384103057317  4869447603887743351  9916480622719844600 11711735730254192423 
13494502286845520196  5406839976750837556 12986285744348795492 11909938337180655191  7067948019609599668 
17979513293303493559 17980918580110535545 13634387644211534081 15298767568310690707 11169765159447022001 
 1053968972455233220 18395770453003257577  3460800940847190462  7181831989129655563  4208555113981194920 
16165760582344690686  7706858021224177907 17652187925698106537  6899949795099174746  7400872089759541412 
 3450123042451324215  8084155048878345244  3794742868689967617 18282271456255773599 12875766153544681838 
 3093377978090129717  2255500396469111197 16352065398185738122  3014038756429850094 14145676784314903562 
17705161496184051523 17745943390169789170 12608153773749436969 13593980033914821565  6137994074851137576 
11469098250174436860 11953958872861444184  8435403710192801146 16740802933020305324  3543659694240884920 
17587257202812691851 13117970777088879941   232886212679600091 16954884058587334861  2774897928872542877 
12505992684479706782 12019573473188717073 16149611450594310954 17564092656923546813 17480810654882020836 
 2512872312786329954  6459877244830857105 11381124790759710110   997421737828981834  4203162109484676791 
 6241580610649439008 11751911444118782898  9213204255592870151 15806565351194446126  5113201823421518995 
17142226279406494570  9446537659725761932  5165667759119161447  8834783445520909427  8039012630427782734 
17665360865157144837 15305091670987995546  8125808537196307942   561362500574084623 10934879529238226525 
  614842051594577550 13016842570717005388 17224908236328884510 18292055834201277193  8845378569133918728 
12551569982413968348  1140802369471497398 13485472981100917683 14457148626237674684  3079055038819246122 
11172833200729484302 14356813617245664434  5006946212028369558 15992409055281349452  7195308178646826821 
10822562507307147815 10134951734359032821  2426970770357264687  7114127748277333727 16527665078856435848 
 4204382435857871088  1273700475825186638  5204422916818415594  1957050758793234944 17197001258567805053 
15477667087891400859 11829292603798342430  2333569573758764289  3104544845249289747 12820657493940536275 
16471052150863894645  6306491921618330168 13374672350874431001  8069449527317211779  7387110736255093835 
 9577536382863904106 11384201597683140605  5952428641660169219   991109380141350621 15123492017946972120 
 8381423438881299167  5453867226391024625 12315612978560282445  7549255020327272742 11114503322987816192 
11545828115503499999 17888629762314547214 14461056604335788719  6992351097625116037  9451476101237145508 
 2331786062677698207  2869724990939560591 15328923729047030639  4484634357763788022 18371947775585885891 
14931481312036603325 10479081002948084033  5036312613355581666  2715994788568958269  1549739250463569185 
 6860096688720259190  8653034830078619526 15440230275759697425   610275120733554818  4449444344701299735 
17713678883969284306  8445917697447312490 17103710673080385024 16466294790896688610  5402106917882552410 
12185376437180644492 14517988370965885653 15226974285393323204  1197958208850368509 13237942505257073267 
12582666243169037529   153554108245533706   646641723897411751 12423420439673695952  8001578440487334141 
11645384799928117412  8269130239845498727 16362702245565513341  7698463294432387045  5613315435930510328 
16580220035049977873 15033772482919281815 15071807849657226227  4049965273882436391  5766462377817489793 
16993046413869505302  8445202151881626534  5801442073467792546 17506616737678652598  1279433416214881342 
15014585481037896393  1613254734520191432  9597841282300074612  1965864176117899126  3461050790808387515 
15978212894108642611 18143455084615569591  8457667862115183612  5195599163023068654 10808099538779643290 
13075230670663010211  4989499160286030081 18103550950426756916 11158024953298630353  3516216759518506069 
16851701167590879213 16358779006642071823 17986723143152755780  8031324206710907988 16600838585009109962 
  278106727883168570  7878808611242039428   852780081468349436 15264000206337164736  2473640648355870504 
18397947913208676927 13597711482377005207 17106392854513619735  3864569935638785076  1336671678956902876 
 9770308728386740620    24277084256839112  8028429102086685251 12546335349459022173 13024645263148420537 
 6390235967159264676  4064208497698446143 14543867969725539240  5422640939508521383 16895485416793500733 
 2002404695323455738  4094131470066839958  7744550287032688959 12621977287059196387  9827392462940584175 
10570574877934410948  6861860769272405440 16600870337077252551 10434448892334316317  2471872064661355210 
10823380413875356963 18123052851652775644 13298788596880681546 18411368166505497697  1114002245802859693 
15571008655968772279 15373726636537764296  9280177454242407802  1019562144003117652  5527483440156931086 
17669551814593491529 13843043524840926191   578685989653392941   630656731244552403  1296281949720435629 
12981403631355628811 13157935597794524032  3056667294835995350 16045068562929120362  5617965055911467561 
13168139221045487713 13367815594254527252  9956983987614575854 17225411335184758817  7157105362552885975 
 8506668760655474465 11948642453229663892 14807747725774151270  7493473126600660250 15590333180698412986 
 4642884301785148110 16643151411763192676  8790052534262100789  4487046198256471472 10127364294546538310 
12549260837421130539  6159805986530114076  3818927165633566041 13263178999900079540 10506360515877376221 
11687121070699322246 16066664138053942370  1716156793672924888  1529629269284644384 14545452504137308987 
11029095962901969324  9794668034371733339  5195867147774463194  7797542867601351839  6814808406619337860 
17445938443702688911 17565943425133607268  8455975904276294795 11095947858204716403 12073397596695736210 
15324336933926254296 11122698936998501196 14899200763863438012  9522685198062293041 15912400058079360939 
10670955471936910960  1826937691691285308 11596209127129144695 13324306094017992978  4335962817845941714 
14409650294842811847 16122488587944742147 17459830171695611864 14609419626821947303  8960170200532053977 
11134799388673153404  6553259902790592386  3397391879298283923  1091175758273692860 15441575135319203228 
 6236951401672528887 14654663021484653141 13298450581541691540  4419903889690223470  7561169772155327460 
14623189965329305183 15243587537723815112  1356990988658875204 16644310220825126357 15581884601961586461 
 6823544415829945055  9187087014951098155  8754673843879792335  4067508903330500662 11460434600327056325 
13602134137926277954  1636901515317772033 16580411968097715273  8971313199886812947  4472348415753890794 
15276344467828726160 17334573634938972379 15376142458582372604  8085613595387080186   633899115010005941 
18102832016840476390 13516615147717139745   180100670588266092 12462555510985049897 16875630503835255009 
14469604023824076766  7842989709419835577 15164416384195975848 13483058717610565099  6677921739462937197 
12651916083502033647  6843078823354235639 10277532625631860354 15949069958381887846   762542523350387513 
  800294087551706738   123090671717965384  7393817247466666087 17178542115575217709 17313382594412486700 
16440898521677327405 18008878587724227240  8294877400650058411 13805121006858843793  8535143133577134446 
18281797880698379562   536742186294720804  5993667400796396586  8755808129949268731  4600579623610150310 
 3143979071218023620 16092473982556505826 12635743020113747730  5943532681187361959 17834051300095093252 
11012052749671171512  5146157678733938411  1355814901971064231  9715897330735124018 15175135206908112668 
 6687069573825904097  4555098714267920888 10701306098342803875  6480433888272043338 10955672560884439410 
  131210552912030915   896700855426290509  2649938175864331094 13606961389660844481 11776198021281374518 
17034198324743745956  6945477445139335136 15529470791736031954    18101271322969890  8842221133109727038 
 4155922950925256245 11508957525398754672 14093750553910611845  9733464779432740345   613419355560094448 
 3073614540155154938  9986833355082795830 17596663046028839512  9493579703807051455 11185285461913924711 
11688711550607476071   215393490987268265 10876957422020086594 17940542436230736573   929859324140474442 
 8083760364526486165  8989692076045458198  5054436850436825058  1011479031178916814  8561728238699574995 
 8168053873590112641  6295921934139734632  6496752153027985339   675819718347409350   133632059273561853 
12419603947225987505  1130642098709726586  9427839033096322483  3420220212921805629  7223810171925929350 
 6577226637318316380 17186167806259432199 16118151422537161046 14493025080763719428 17452516271267619923 
 1167365610401627945 11641910587211279131 17987868985994292634 14475559337091923225 12198202396364881845 
 1175243779682879276  2478661140881167751 18438368169554465999  1526957907501129765 17364300824214790680 
 5797409136861038126  1276629277433433219  4962418803649093305 10102787874184754263  1594345798628140320 
15379266602542945668  4996156838046069530  4021468119083384972 10572440073094228693 17497552129786118307 
18101148397663370898 11351057231292387530 12684174343744114631 14071060572375221949 18315182119601003292 
12309334011863870764 15322251544513308150  1272704170690989686  4918992127268779963  1056763241272480105 
10070159599638547559 10582342094575291316 15218839604777177050  6757477170983507481  3484294573493299874 
16205235902688220668  9619367581268435044  9228977544223274172 15944376201350475510 16984637752985993236 
 4171157200780441972 16656008183469196191 11048689296902267905  5023010539927965953  4617978463343702547 
17173938426095137317  6335477644080473898 12995503103539516560  8939622343158280503  4023434894481525459 
 9875051552442133835  9458807445513944025  2929798316316617099  3759267462631166947  1141074211885448944 
17586452655502341532   115800239858490014 14399658997872758558 15639342697842377022   347317793745121537 
 3696869976601056357 12443526062881309696   200371321628032836  3932485807191510360  8715927949118582001 
 5118380486338683209   525806985577664787  4389626064135109644 12685996692529750580  4273268845463411704 
11100227899378411572 10581164410416763474 12305621188191426589  8785954529140534596  1645579474573864134 
16059022023806441401  3352131715260400874   955861875325912682 17772048090978790938  3270623848060509270 
 5650967531702873702  4606757560785831929  6002804463380827576 11759918120943168428  8213503865604588343 
11902375931729278687 16106234858241843446 14025345556490005713  6147772809855396188  1723109025764056838 
 8952458431714872182  5401086184473391557   831027677856102515  3021451989178767029  5947119743687930279 

1000 outputs of genrand64_res53()
0.763238317505663 0.456436628359461 0.298959630129402 0.380150605394670 0.188550128274211 
0.964635935106099 0.772250974717113 0.988069033298324 0.123008719875337 0.396474617758655 
0.527405467249772 0.630060165968283 0.518027826249447 0.278360831471885 0.726006104160075 
0.808105874619258 0.928762388355094 0.474884491454794 0.510271211972613 0.327232839147368 
0.706755372938041 0.081087661070041 0.638568824994102 0.896155342446988 0.356826786695108 
0.287333386534038 0.015099703501740 0.432407117413375 0.282043741777154 0.595127360814285 
0.041570722838657 0.875783102452497 0.550504034991979 0.898107987040056 0.722624501012257 
0.888252774745879 0.418564488593313 0.582309501026614 0.517894920907864 0.587878784297797 
0.930239168685272 0.934047905096376 0.561566092177101 0.610583475561514 0.792229744597759 
0.998252469312475 0.270006488892916 0.914310080227428 0.599182544657028 0.254812972481200 
0.949808303084150 0.147114924925712 0.738426179271996 0.223490613289564 0.897820330062494 
0.670452251630809 0.096450675840370 0.880662092112509 0.010756101009280 0.726507528870180 
0.097525581679812 0.878740787723030 0.933262737936740 0.556530213224606 0.781058589614412 
0.682534747070805 0.004346921881916 0.707432905190972 0.601998940841509 0.652776266162654 
0.913758524821149 0.814500893036911 0.059526140129540 0.719667672590134 0.098316920481324 
0.126610276870684 0.467109158661339 0.769484445423566 0.011580807035727 0.031098884490479 
0.045809620666468 0.906948645426756 0.443536063573393 0.243153456073102 0.101154387203770 
0.240271323842869 0.591193162002290 0.383453347155293 0.861366169613138 0.567292154062935 
0.065354819353438 0.580290999220856 0.320726049036706 0.159757573986425 0.516280085926537 
0.626177564709050 0.341091794123059 0.995722858079819 0.911098097918542 0.312249162567125 
0.742536596040914 0.090048807933313 0.496615549766934 0.517293811122980 0.272172144261737 
0.772432131302992 0.188488664423512 0.307057438787165 0.693575583668531 0.770245429905938 
0.198398699981600 0.205773864677095 0.818229536570764 0.895841935965413 0.951175896718292 
0.964673718327024 0.162569385494289 0.628560154818101 0.815688552954074 0.695765745892028 
0.213472134857895 0.649320984908180 0.890312152420996 0.881100384729500 0.625211432390791 
0.038451698789363 0.582090288341193 0.315379099104044 0.652030144038867 0.834293046129972 
0.576042977594127 0.122300697902170 0.344834606505807 0.924567760831688 0.106812433643407 
0.391735353803015 0.005005434528324 0.778131064057571 0.207504077626577 0.735115453474528 
0.773422100240617 0.848805793742252 0.175020901632595 0.000937196102324 0.115164565336598 
0.413279413614370 0.461408264051485 0.935201420474572 0.725360162146039 0.199982666698693 
0.733458807621930 0.786988255191238 0.364370464900939 0.210223093391495 0.130390383586429 
0.700166969944006 0.974018993708843 0.036555691973144 0.385444439426342 0.847504587077872 
0.682751746032047 0.427871200528395 0.616248321205074 0.521658331655846 0.123679027822007 
0.341589132285896 0.813972171257601 0.761114005631238 0.234863416246523 0.721893435082955 
0.722150657560517 0.310849704872306 0.506405599691884 0.171295153023386 0.703574625414128 
0.528144150379871 0.780032572970967 0.930517153697676 0.153381705835908 0.105559042895279 
0.768456208964180 0.749819992508575 0.508252197671679 0.437400020242460 0.971492196149717 
0.192032749753983 0.808710000940429 0.142234807522595 0.926914295747526 0.373176891178318 
0.156731011695630 0.921137117157454 0.144982260254674 0.139418709262976 0.930414021963138 
0.442470214526870 0.230348423772430 0.958426902356230 0.623634317401135 0.288284283377369 
0.318521986380091 0.599233279438590 0.426979485463896 0.512227427838072 0.842111945635664 
0.812128911329848 0.170073767508784 0.279872020022251 0.289503083674277 0.373099332559294 
0.458428963442137 0.571125729576399 0.594371447348444 0.420929119998415 0.166527384607441 
0.441765811612322 0.958950557161581 0.052361810018331 0.806786936013195 0.887882753340757 
0.365104106039873 0.509302365333835 0.067046148094575 0.842409950110919 0.491421192213994 
0.117783982391378 0.092653282935664 0.838929430175477 0.375336201572836 0.897663406638338 
0.717367155978967 0.484197740851049 0.261213591548843 0.591033177025941 0.461351268452138 
0.984374985409841 0.440490384726744 0.019325080450470 0.931608274936425 0.995369438842198 
0.438033168710665 0.532024937152858 0.815509764498526 0.900950348696862 0.059034969254481 
0.250311501053447 0.858927885616622 0.138906123529884 0.639701659248702 0.715719963188495 
0.293852573877237 0.711071289105919 0.039413997496665 0.333122049390080 0.380091827961086 
0.673025899513684 0.678096755201613 0.425406855143128 0.145138337743572 0.580109015138071 
0.750556532609876 0.727403721787144 0.521860894564541 0.726941528975313 0.981209543246663 
0.436949538311561 0.693230258534430 0.909468274556573 0.020043191803190 0.043925314689749 
0.580157602558534 0.591450955854633 0.154932386028458 0.838006285952044 0.929724155238373 
0.599603361088879 0.386170425135065 0.636381905802255 0.374938993483022 0.369860234490351 
0.806393615558489 0.278327179842161 0.516551198746344 0.000515498071507 0.207494054677658 
0.417823446713075 0.091856887205715 0.279879523326445 0.327190612595718 0.446232382122087 
0.408596625850684 0.092444975414590 0.820321158345810 0.350613802976680 0.954876207020572 
0.846017625224333 0.869248710830548 0.410025714243541 0.853519128585132 0.259673336965099 
0.360344765635373 0.417366756835034 0.544516291595883 0.493547901733197 0.129793222949423 
0.282535734974618 0.259335142674540 0.744082241436385 0.740750503231911 0.567151912618600 
0.690924987473208 0.926946964585987 0.660938107351602 0.240488610097608 0.788899090498160 
0.130924282806459 0.511634374962599 0.872460648402173 0.984602088151332 0.488601429257680 
0.388232306280395 0.453633800871561 0.214435070129965 0.341159834228893 0.498467977804227 
0.564661177862065 0.354952485153261 0.776382451646313 0.124836177246944 0.214411380602222 
0.531686355226194 0.787503340000881 0.016677482767328 0.435610161830770 0.878419245108317 
0.398858532009167 0.127293767222744 0.520817157603326 0.056877651576406 0.329809326681013 
0.862896918741635 0.604969159528746 0.048181483997092 0.361700403124580 0.875769855885259 
0.979761228290346 0.719582565881593 0.042504889135503 0.215254577269439 0.419888285164496 
0.604277270055108 0.835666501531845 0.690043711657463 0.547400588495501 0.990856326278707 
0.350053673721607 0.471981624923263 0.767882542866581 0.426541196967415 0.206856094333695 
0.904034695380181 0.505064922885297 0.084052040714485 0.626723210044432 0.451573296215615 
0.397542302600611 0.705405007477929 0.257019255815204 0.989592263416088 0.760591379572360 
0.064409047126003 0.310208432286045 0.179855939434666 0.961632944897381 0.230911823954928 
0.004680507291888 0.642224850785327 0.237121961427108 0.107990969507700 0.897846188322494 
0.126893963506804 0.441093379101921 0.106423846920106 0.045711346429640 0.235996419656778 
0.819651272916626 0.205557881358118 0.350940203466458 0.142977620812087 0.333209751188104 
0.531095837058135 0.422579542615611 0.633907571978065 0.941850060336949 0.294526799529167 
0.052728995348852 0.252977656385626 0.249179787104276 0.500839399360867 0.370377323189350 
0.061151764188115 0.575604976550692 0.483408195855790 0.840910020892663 0.285233539997711 
0.284901488289121 0.924348696390372 0.310853450204478 0.827886791620682 0.274706479131875 
0.421012276127064 0.528935325227276 0.112246933229988 0.326249578474890 0.304426370096593 
0.384556841669578 0.710535521840528 0.935168098069059 0.168790407255313 0.773900793259311 
0.474946063286953 0.961981808746460 0.626446467204180 0.351729332949853 0.008236602040424 
0.568627853378627 0.297026911607988 0.238912469473855 0.566564588570038 0.612886780275235 
0.221090691363858 0.207507461029410 0.287245653962786 0.099492574855091 0.500670414346239 
0.634254976077914 0.602268748505234 0.564313142715420 0.303288156165861 0.499326674811599 
0.462636477141766 0.584278325715254 0.653696077768288 0.477585931397789 0.498408581685929 
0.631181436627575 0.307933925896453 0.496776040814395 0.582129077661671 0.313834351048605 
0.635584967416635 0.814458089369939 0.698607495616349 0.592129343507902 0.534418168552006 
0.913865759995016 0.724670656399579 0.387311299079368 0.003714507536052 0.747088404730920 
0.590784843311659 0.551067851332318 0.145544826690108 0.476677160819707 0.693178805631845 
0.152212611827298 0.881136490759870 0.321307358310521 0.264851737782086 0.176611158743714 
0.543894059423393 0.677109767922991 0.047190155203010 0.256706270889856 0.715687763379487 
0.848520310810949 0.515432044355975 0.391847735074859 0.414707820638519 0.032029310887508 
0.770484340638870 0.595506739037344 0.488034604527751 0.558423786967597 0.400822146356673 
0.084290359154483 0.626953536146106 0.911671025990239 0.057453937259089 0.913075222991935 
0.351383195280001 0.636738015498146 0.601471640749996 0.909158071539796 0.490565087818891 
0.881902510543713 0.759804200013780 0.416749478975711 0.721900201516356 0.511394130788658 
0.955885704883420 0.037081681723137 0.536579101957314 0.959966287879180 0.594790512872091 
0.228406804777705 0.205733718359128 0.025263241019365 0.927910083336331 0.944106208535686 
0.980000172914348 0.153168453316584 0.720810852629918 0.263404200416799 0.894960162017621 
0.533760658765142 0.156309029918493 0.428641111689135 0.658824310000081 0.031414075207715 
0.506165662915830 0.498687966547730 0.088131890200026 0.140154488535905 0.900340904564111 
0.089536308952581 0.293172508273013 0.412009504451398 0.452882496048617 0.439362335403325 
0.097494451634407 0.024905840780534 0.199633660995137 0.717467240186582 0.350890240378415 
0.794513994504619 0.083710940387466 0.225339431493422 0.149693614258101 0.242518133856857 
0.598720370352978 0.930376468428983 0.772306140962127 0.900346526946172 0.422972859002342 
0.697036078269457 0.812058153102111 0.543543926075016 0.321384164189217 0.858866841040508 
0.138290495569777 0.157364729487874 0.789016159764466 0.199407941778617 0.990713606014432 
0.187138960250413 0.425756043855779 0.184666366032093 0.316411998291226 0.583718438835991 
0.545949921639796 0.983581358070534 0.869041772524697 0.360984451277683 0.375832718075349 
0.581938073717930 0.724245532688055 0.968956165004825 0.829815993797853 0.935770797914244 
0.179541813088106 0.158783793354397 0.304892270990502 0.068102096912663 0.310544441676492 
0.361875545347772 0.471258753248625 0.778317274776934 0.388928926133854 0.011786321338392 
0.568736711981027 0.015675272771476 0.394877930874058 0.688175193818154 0.952736718060077 
0.256033661357310 0.433578288688427 0.859398697889223 0.585378868024257 0.171474858873066 
0.153760762431953 0.140304692751089 0.683269456380599 0.114291245885983 0.275771359896868 
0.787457289092276 0.288654241764292 0.541509555481005 0.016991862138330 0.472021151001866 
0.244230602212658 0.123642994386663 0.402572094946349 0.429641799752917 0.468238170948813 
0.223187682492190 0.860913163549258 0.805529825436626 0.813486517972383 0.377110517297157 
0.739552691391254 0.155133965562162 0.636519654642556 0.287866170109941 0.152120828369133 
0.779001602856712 0.801530310097135 0.537374183820827 0.061077320514711 0.440550305669331 
0.694800460162051 0.777894188813834 0.583368179133227 0.416261685174845 0.645632709147261 
0.916942784952850 0.532905966468164 0.486268196097417 0.440806297911125 0.264547371429894 
0.506839519295280 0.522737759185836 0.599633367926126 0.076222321831199 0.711732110669943 
0.531857893744513 0.234786267774034 0.862576384281551 0.012122790604654 0.201238705088300 
0.349670603631080 0.032121923372513 0.422832437117089 0.885020654618909 0.128552252448879 
0.992784583141634 0.471003038525660 0.349354376591981 0.765393507557470 0.748766054310615 
0.521603875530218 0.291369755209293 0.350661542613721 0.773126814230572 0.434614618064875 
0.094298920690661 0.702801423824494 0.441616317904667 0.694300829698267 0.355653491947998 
0.665388318830128 0.269432456124211 0.534510223666869 0.438550059365954 0.392329539734465 
0.449301310367302 0.615546386277249 0.916207264361422 0.810297855898630 0.662654485664171 
0.002786988757507 0.045951707210143 0.388230189995995 0.972001834079945 0.290784605612653 
0.474768079651406 0.625514468429519 0.928533405975789 0.882845100683374 0.078655037044372 
0.669034244609945 0.724518815985012 0.508170030562549 0.783181316656002 0.706829576048079 
0.944281548396235 0.255538650064887 0.647375549457341 0.882336186100338 0.556989377253490 
0.786589790510416 0.166340838370106 0.023282358027812 0.473057822201228 0.383036940250820 
